           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7         16005183       -23110.764        -11368706       -35896.383       -178421.28        2720.0903
              -17              -18                7         15998046        -23105.32        -11236906       -37012.234       -1464912.8        5375.6909
              -16              -18                7         15945172           -22992        -11144762       -37898.207       -2747597.3        8135.7344
              -15              -18                7         15846556       -22770.799        -11092274       -38554.301       -4026473.3        11000.221
              -14              -18                7         15702202       -22441.721        -11079442       -38980.516       -5301542.5         13969.15
              -13              -18                7         15546713        -21700.33        -11012110       -39001.309         -6606330        16890.469
              -12              -18                7         15242240       -20576.469        -11015017       -38247.359       -7868813.5        19666.438
              -11              -18                7         14747354       -19303.619        -11158480        -36856.91         -9050684        22369.588
              -10              -18                7         14190084        -17934.75        -11316702       -35192.813        -10213933        25012.953
               -9              -18                7         13570429       -16469.863        -11489681       -33255.051        -11358560        27596.535
               -8              -18                7         13279319       -16127.483        -10336630       -36805.648        -12775596        30820.152
               -7              -18                7         12314133        -14842.52         -9372600        -32754.66        -14591503        33957.578
               -6              -18                7         11134474       -13237.808       -8288739.5       -28841.553        -16140064         36799.27
               -5              -18                7          9740340       -11313.346         -7085047       -25066.324        -17421276        39345.219
               -4              -18                7        8131733.5       -9069.1328         -5761522       -21428.979        -18435144         41595.43
               -3              -18                7          6308650       -6505.1719         -4318167       -17929.514        -19181660        43549.902
               -2              -18                7        4271093.5         -3621.46         -2754979       -14567.932        -19660834        45208.633
               -1              -18                7        2155694.3       -610.42383       -1149571.8       -9024.7949        -19939468        45463.891
                0              -18                7        146268.77        1814.9851          1197786       -1365.0204        -20262660        42979.988
                1              -18                7       -1427319.9        4768.8828          2350527        3830.8123        -19108962        41234.285
                2              -18                7       -3105615.5        7688.3892          3802742          8442.46        -18421992        39894.406
                3              -18                7         -4775458        10413.537        5256687.5        12887.216        -17699584        38372.563
                4              -18                7       -6436845.5        12944.324          6712363        17165.084        -16941740        36668.758
                5              -18                7       -8089782.5        15280.753        8169768.5        21276.066        -16148459        34782.988
                6              -18                7         -9734266        17422.816          9628904        25220.154        -15319739        32715.258
                7              -18                7        -11370297        19370.527         11089771        28997.363        -14455584        30465.564
                8              -18                7        -12876866        20158.975         11945486        32490.725        -13513014        28098.219
                9              -18                7        -13500107        19744.867         11807834        33645.402        -12339251        25560.348
               10              -18                7        -13958421        20573.227         12309052        33776.887        -11165462        22800.508
               11              -18                7        -14396810        21332.625         12754661        33928.531         -9978578        20018.574
               12              -18                7        -14817308        22010.381         13144816        34106.535         -8782170        17208.949
               13              -18                7        -15328960        22177.967         13496684        34472.359       -7674066.5        14200.963
               14              -18                7        -15649472         22365.83         13430416        34446.723       -6363090.5        11490.969
               15              -18                7        -15922754         22419.52         13250453        34493.008       -5057638.5        8753.9863
               16              -18                7        -16148924        22338.941         12957002        34611.461       -3757822.8        5989.8232
               17              -18                7        -16327983        22124.098         12550064        34802.086         -2463644        3198.4812
               18              -18                7        -16459931        21774.988         12029640        35064.875       -1175101.3        379.95959
              -18              -17                7         16002432       -24209.281        -11472262       -35601.789        739812.81        4711.0806
              -17              -17                7         16000428       -24024.102        -11369873       -36599.512       -548954.75        7403.7788
              -16              -17                7         15952684       -23731.043        -11307138       -37367.352       -1833915.4        10200.921
              -15              -17                7         15859202       -23330.107        -11284060       -37905.309         -3115067        13102.504
              -14              -17                7         15739680       -22524.297        -11244954         -38041.5       -4409573.5         15996.01
              -13              -17                7         15635912       -21442.299        -11145118       -37909.484       -5733808.5         18814.09
