           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7          9770366        282721.63       -213665.75       -102739.16          5951349        1396873.1
              -17              -18                7         10348632        483101.13        -577049.5       -14621.611          6309033        1656093.3
              -16              -18                7         10963149        682639.25       -874393.06        56239.539          6673126        1886193.8
              -15              -18                7         11613916        881335.38       -1105696.4        109844.34        7043627.5        2087173.8
              -14              -18                7         12300931          1079190       -1270959.1        146192.84        7420538.5          2259034
              -13              -18                7         12974192          1301355       -1405346.6        203072.09          7730021          2398513
              -12              -18                7         13521530        1606851.6       -1389372.8        216953.03          7849609        2573384.8
              -11              -18                7         14014330        1959015.5       -1221262.9        189006.14          7877225          2768923
              -10              -18                7         14527503        2313357.5       -1010446.7        155516.09          7901691        2953496.8
               -9              -18                7         15061047        2669877.5       -756924.06        116482.84        7923004.5        3127105.8
               -8              -18                7         16000400        2824904.3       -1122614.4       -29984.871          7866879        3194168.3
               -7              -18                7         16978232        3021195.8          -745040         -66106.5          7881678          3382631
               -6              -18                7         17877212        3238207.8       -475229.31       -104384.39          7890012          3535373
               -5              -18                7         18697342        3475940.3       -313182.78       -144818.52        7891879.5        3652394.3
               -4              -18                7         19438614        3734393.5       -258900.19       -187408.91        7887281.5        3733695.3
               -3              -18                7         20101038          4013567       -312380.75       -232155.47          7876218          3779276
               -2              -18                7         20684608        4313461.5       -473625.94       -279058.38          7858689        3789136.5
               -1              -18                7         21214326          4626450       -576358.44       -289834.69        7735217.5        3756273.8
                0              -18                7         21445072          4878932       -227728.06       -277097.97          7131035        3666330.5
                1              -18                7         21333042        5133717.5       -64752.188       -175219.13        6657563.5        3548784.5
                2              -18                7         21110852          5393549          63596.5       -97716.281        6264441.5          3466258
                3              -18                7         20721244        5627850.5        215788.11       -40348.125          5846930        3380877.8
                4              -18                7         20164212        5836622.5        391822.38       -3114.5625        5405027.5          3292645
                5              -18                7         19439752          6019865           591700        13984.547          4938735          3201559
                6              -18                7         18547872        6177576.5           815420        10949.195        4448052.5        3107619.8
                7              -18                7         17488568          6309760        1062983.4       -12220.836        3932979.5        3010827.5
                8              -18                7         16101097          6448026        1257698.8         36907.32        3481176.8        2971700.8
                9              -18                7         14813360        6729339.5        1214027.5        99703.781          3182382        3097462.3
               10              -18                7         13958036          7033180        1213031.3       -14683.879          2808678        3205243.3
               11              -18                7         13096690          7315834        1219062.1       -119714.05        2444821.5        3321385.3
               12              -18                7         12224449          7576647        1230572.3       -215403.66        2093217.8        3447774.5
               13              -18                7         11174465          7804766          1153454       -316335.13        1851742.9        3653865.8
               14              -18                7          9904998          7964070        1075677.3       -318177.78        1837188.5        3902053.5
               15              -18                7          8660950          8113649        959302.38       -301358.31        1815642.1          4195089
               16              -18                7          7442452        8253543.5        804293.44       -265936.47        1786980.3          4532969
               17              -18                7          6249503          8383750         610650.5       -211912.16          1751203          4915692
               18              -18                7          5082105          8504270        378373.69       -139285.47        1708310.3          5343259
              -18              -17                7          9416787        373561.38       -757277.56       -486786.44          6006745          1505217
              -17              -17                7         10012494        589952.63       -1136437.5       -366281.66          6374832        1751110.5
              -16              -17                7         10644452           805502       -1449557.1       -263033.13          6749328        1967883.6
              -15              -17                7         11312658        1020209.8       -1696636.5       -177041.14          7130232        2155536.8
              -14              -17                7         11964618        1240306.3       -1921768.9       -63791.078          7464112        2302148.5
              -13              -17                7         12574046        1473504.5       -2140496.5        43645.813          7729902        2445372.5
              -12              -17                7         13180118        1716611.6       -2317847.8        94511.211        7969278.5          2607929
              -11              -17                7         13672684        2047843.1       -2244548.3        68208.438        8023712.5          2814642
              -10              -17                7         14154168        2402637.3       -2073618.6        25628.547          8030862        3020077.3
               -9              -17                7         14656027        2759609.5         -1859983       -22494.506        8034859.5        3214547.8
               -8              -17                7         15807333        2875408.3       -2677533.8       -213862.48        8004401.5        3263697.8
               -7              -17                7         17075938        3035229.8       -2938633.5       -397606.16        8049659.5        3391838.8
               -6              -17                7         18074130        3270931.3         -2593298       -489240.31          8130570        3566722.8
               -5              -17                7         18993468        3527353.5       -2355725.8       -583030.75          8205014        3705886.5
               -4              -17                7         19833956        3804496.5         -2225918        -678977.5          8272994        3809330.3
               -3              -17                7         20595588        4102360.5       -2203873.8       -777080.31          8334507        3877053.3
               -2              -17                7         21159560          4444746       -2143766.3       -829505.69        7984291.5          3791820
               -1              -17                7         21758940          4723069       -1960913.3       -927832.13          7605817        3681680.3
                0              -17                7         21839780        4969953.5       -1096000.1       -1002464.9          6706021          3510926
                1              -17                7         21783820          5259213       -754331.88        -921674.5        6314328.5          3412660
                2              -17                7         21584162          5532459       -407805.69       -859401.25        5944561.5          3322774
                3              -17                7         21217080          5780176       -37436.688        -817262.5          5550405        3230035.5
                4              -17                7         20682572          6002362        356775.34       -795258.25        5131857.5        3134443.5
                5              -17                7         19980644        6199019.5        774830.38       -793388.63          4688920        3035998.5
                6              -17                7         19111292          6370146        1216727.9        -811653.5          4221593        2934700.5
                7              -17                7         18074516        6515743.5        1682468.9          -850053        3729873.8        2830549.3
                8              -17                7         16229050          6709574          1763002       -583165.88        3474963.8        2942450.8
                9              -17                7         14507664          6886790          1694267       -338514.25        3218517.3          3077024
               10              -17                7         13671612        7175640.5        1709559.8          -443484        2838244.8        3203233.3
               11              -17                7         12829539          7443304        1731879.8       -539096.31        2467819.5        3337803.5
               12              -17                7         11838421        7650119.5        1717990.4       -620266.81        2163863.5        3523372.8
