           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        545937.81        1034752.5         43460864         -9638626       -802860.69        297656.84
              -17              -18                7         917680.5        1169281.8         45243408       -6977817.5        -536315.5        345793.31
              -16              -18                7        1190494.5          1270766         47148036       -4246526.5       -418506.81        349167.81
              -15              -18                7        1364379.8        1339205.3         49174756       -1444752.8       -449434.84        307780.41
              -14              -18                7        1439336.3        1374599.4         51323552        1427505.8       -629099.38        221630.98
              -13              -18                7        1194170.8        1181511.5         53178816          4027418       -1036777.3       -153197.69
              -12              -18                7        522917.84        795912.94         54228724          6108000       -1412590.8        -530340.5
              -11              -18                7       -412171.59        349428.63         54840024        7982816.5       -1619798.5       -691284.25
              -10              -18                7         -1491291       -165822.56         55364292          9848287       -1813030.8       -825138.94
               -9              -18                7         -2714440        -749840.5         55801512         11704410       -1992286.8       -931904.75
               -8              -18                7         40897.66        784067.63         62290196         16215829       -4064329.8       -1918387.4
               -7              -18                7        711350.88        1164638.9         64561892         19831966       -4421648.5       -2150647.3
               -6              -18                7        1096838.5        1374530.9         66524384         23269680       -4696712.5       -2303818.8
               -5              -18                7        1197359.8        1413742.1         68177664         26528962       -4889522.5       -2377901.8
               -4              -18                7        1012915.6        1282273.6         69521728         29609814         -5000078       -2372896.5
               -3              -18                7           543505        980124.88         70556584         32512244       -5028376.5       -2288801.8
               -2              -18                7       -210871.25         507296.5         71282232         35236244       -4974423.5         -2125619
               -1              -18                7       -1316541.3       -182710.88         69627384         37062644       -3644749.5       -1509846.1
                0              -18                7       -1481666.8       -428868.06         67213712         39109764       -1094884.3       -721989.69
                1              -18                7       -504826.56        316587.09         63920036         39700424          2009304        1281956.4
                2              -18                7       -292704.13        549476.63         61453460         40789192        2319843.8        1491160.1
                3              -18                7       -264717.38        628442.38         58831096         41754736          2343903        1503843.6
                4              -18                7       -420866.31        553484.63         56052960         42597068        2081482.6        1320008.3
                5              -18                7       -761151.38           324603         53119040         43316180        1532582.1           939653
                6              -18                7       -1285571.3       -58201.969         50029344         43912072        697202.88        362778.88
                7              -18                7       -1994127.8       -594931.19         46783864         44384744       -424657.41       -410615.25
                8              -18                7         -2204404       -988169.75         43040064         44296780       -1360160.6       -1061348.1
                9              -18                7       -1365896.1       -692830.06         39500164         43570148       -981520.75       -816195.88
               10              -18                7       -1372799.3       -657285.63         36886396         43464244       -700950.69       -661566.69
               11              -18                7       -1384726.5       -613860.69         34266896         43375872       -423571.28       -519719.13
               12              -18                7       -1411961.6       -565811.06         31648250         43312304          -149927       -398602.25
               13              -18                7       -1796325.4       -636316.69         29261512         43495116        118172.98       -544727.94
               14              -18                7       -1802134.4       -611342.06         25667434         43074748        64273.438       -560036.13
               15              -18                7       -1776538.8          -559012         22217178         42765856          1336.25       -605486.44
               16              -18                7       -1719770.3       -479385.59         18911532         42568844       -70438.563       -681168.69
               17              -18                7       -1631828.4       -372463.06         15750500         42483708       -151051.13       -787082.69
               18              -18                7       -1512713.5       -238244.14         12734079         42510448       -240501.44       -923228.56
              -18              -17                7        1793825.1        2673273.5         42339780         -9538009       -1875111.6        422486.75
              -17              -17                7          2186826        2801680.8         44028648         -6941826       -1681263.8        428221.19
              -16              -17                7        2480898.3        2897043.5         45839596         -4275160       -1636152.5        389193.78
              -15              -17                7          2676042          2959361         47772624         -1538010       -1739777.6        305404.31
              -14              -17                7          2547666        2791726.5         49478120        931396.75       -2064680.3       -55628.469
              -13              -17                7        2170471.5        2441207.8         50899416          3143342       -2577657.3          -655080
              -12              -17                7        1771351.4        2100889.5         52334900        5407133.5         -3202549       -1270287.8
              -11              -17                7        963334.13        1683259.4         53182752          7396498       -3439047.5       -1496265.1
              -10              -17                7       -77812.484        1182061.3         53795764          9297042       -3543044.5       -1593059.4
               -9              -17                7       -1262988.8        612096.25         54321740         11188240         -3633066       -1662764.5
               -8              -17                7          2978071        3178506.5         62353852         15997072       -8063714.5       -3594460.5
               -7              -17                7          4517994          4452105         67220072         20135848        -11208134         -5092132
               -6              -17                7          4103329          4441003         69260544         23679578        -12507042         -5767301
               -5              -17                7        3403698.3        4259220.5         70991800         27044884        -13723696         -6363381
               -4              -17                7        2419101.3        3906759.3         72413856         30231758        -14858098       -6880373.5
               -3              -17                7        1149538.3        3383617.3         73526688         33240206        -15910241       -7318276.5
               -2              -17                7       -880988.25        2114882.5         70717464         34651396        -10330440         -4828187
               -1              -17                7       -2038375.5        1381045.5         68237728         36328728         -4377460         -2303442
                0              -17                7       -2097871.5        1153875.1         66292888         38640420       -4020731.8       -2822187.3
                1              -17                7         -1985511        1240498.9         63568512         39621344         -2057964       -1579994.3
                2              -17                7       -2196785.8        1124219.8         60897328         40582712         -1595891         -1276902
                3              -17                7       -2592196.5        854016.63         58070356         41420864       -1420296.8         -1170330
                4              -17                7       -3171742.5        429890.06         55087612         42135792       -1531181.9       -1260276.6
                5              -17                7         -3935425       -148160.13         51949084         42727508       -1928548.4       -1546743.5
                6              -17                7         -4883241       -880133.88         48654780         43196004       -2612393.5       -2029729.5
                7              -17                7       -6015195.5         -1766032         45204692         43541280         -3582719       -2709235.5
                8              -17                7         -4627653       -1657054.5         40933728         42504524       -2789040.5         -2223353
                9              -17                7       -2908080.5       -1088599.4         36688060         41320804       -2046370.1       -1689110.8
               10              -17                7         -2946602       -1062965.5         34141880         41286192         -1817561       -1566699.4
               11              -17                7       -2990148.5       -1029451.4         31589972         41269112       -1591942.5       -1457069.8
               12              -17                7       -3230457.3       -1015555.6         29190174         41421024       -1335056.8       -1530966.8
               13              -17                7       -3554448.3       -1036640.6         26865724         41615176       -1046004.5       -1653024.4
               14              -17                7       -3918134.8       -1089873.6         24582218         41812696       -730354.25       -1780257.3
               15              -17                7       -3916493.5         -1031387         21346388         41604084       -665928.81       -1781499.4
               16              -17                7         -3841152       -932251.25         18136690         41455136       -640184.38       -1796745.5
               17              -17                7         -3734638       -805819.38         15071604         41418072       -623277.75       -1842223.8
               18              -17                7       -3596951.3       -652091.25         12151127         41492880       -615208.75       -1917933.8
              -18              -16                7          2895254          4201582         41188872         -9373617       -2896838.8        518926.56
              -17              -16                7        3309513.3          4323868         42784056         -6842058       -2775688.3           482259
              -16              -16                7        3624843.8        4413108.5         44501316       -4240016.5         -2803274        400829.56
              -15              -16                7        3613279.8          4270939         46056680       -1901139.8       -3045436.8        53532.422
              -14              -16                7          3348462        3943414.5         47387240        182713.25         -3469847       -522862.59
              -13              -16                7        3061717.8          3626091         48731996        2318409.8         -4006172       -1115012.9
              -12              -16                7        2753048.5        3318967.8         50090940        4505950.5         -4654411       -1722919.5
              -11              -16                7        2404327.5          3017121         51444540          6735342         -5390128       -2329385.3
              -10              -16                7        1401153.9        2529975.3         52146300          8670961       -5404890.5       -2389118.8
               -9              -16                7        845826.75          2309794         53377840         10827918       -5940521.5       -2633870.5
