           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        2725246.3         10193242       -2733101.3         -9853958        34381.977        48512.453
              -17              -18                7        3360110.5          9480094         -2531004         -9942958       -269296.94       -1147134.4
              -16              -18                7        3974134.5          8766639         -2287167        -10138224       -639598.56       -2277327.8
              -15              -18                7          4567316          8052875       -2001590.9        -10439754       -1076522.8       -3342067.3
              -14              -18                7        5139657.5          7338802       -1674275.1        -10847550       -1580069.8       -4341353.5
              -13              -18                7        5665134.5        6677493.5         -1305609        -11249210       -2201917.3         -5208550
              -12              -18                7        5967342.5          6183728       -1015551.9        -11621838       -2929174.3         -5858247
              -11              -18                7          6065281        5788577.5       -815736.81        -12011531       -3665917.8         -6405822
              -10              -18                7          6092339          5413988       -622156.75        -12409078       -4419915.5         -6922004
               -9              -18                7          6048516        5059959.5       -434811.66        -12814481       -5191167.5         -7406793
               -8              -18                7        7051670.5        3667258.3          1204434        -13873323         -6387419       -7493885.5
               -7              -18                7        7329196.5          2406944          2673457        -14606452       -7771042.5         -8132655
               -6              -18                7        7391669.5        1211681.8          4084759        -15145490         -8993656         -8619344
               -5              -18                7          7239087        81472.563        5438338.5        -15490438        -10055258         -8953954
               -4              -18                7          6871451       -983684.13        6734194.5        -15641289        -10955849         -9136482
               -3              -18                7          6288760       -1983788.8          7972330        -15598053        -11695429         -9166932
               -2              -18                7        5491014.5         -2918841          9152744        -15360722        -12273999         -9045301
               -1              -18                7          4469003       -3649402.5         10015994        -14656965        -12554806         -9079178
                0              -18                7        3532467.8         -4350158         11581844        -13742832        -12879000         -9120468
                1              -18                7        2987292.8       -5068678.5         11772816        -12581967        -11907538         -9014251
                2              -18                7        2134344.5         -5526911         12348927        -11533913        -11758721         -8352046
                3              -18                7        1144624.8       -5827926.5         12911182        -10462100        -11623724       -7622744.5
                4              -18                7         18133.75       -5971724.5         13459581         -9366528        -11502548         -6826347
                5              -18                7       -1245131.1         -5958305         13994122       -8247198.5        -11395190         -5962853
                6              -18                7       -2645166.5       -5787667.5         14514804       -7104111.5        -11301650         -5032263
                7              -18                7       -4181976.3       -5459811.5         15021632       -5937265.5        -11221932       -4034576.5
                8              -18                7       -5627666.5         -5141816         15011527         -4816568        -10943903       -3138774.5
                9              -18                7         -6159948       -4918644.5         14290686         -4009222        -10065222       -2744126.3
               10              -18                7         -6683528         -4442270         14223112         -3299897         -9285411         -2364920
               11              -18                7         -7195875       -3957863.8         14145510         -2636103         -8478496       -2018910.3
               12              -18                7         -7700543       -3465786.8         14061426       -2023318.1         -7648983       -1705187.6
               13              -18                7         -8355806       -2986170.8         14055436       -1650078.1         -6910838       -1383947.5
               14              -18                7         -8961860       -2415268.3         13520162       -1135395.8       -5844624.5       -982403.44
               15              -18                7         -9524613       -1875364.5         12937049          -718307         -4761585       -643163.63
               16              -18                7        -10044105       -1366526.5         12306386       -398949.66       -3661887.5          -366299
               17              -18                7        -10520336       -888754.56         11628170       -177324.34       -2545533.5       -151809.72
               18              -18                7        -10953305       -442048.63         10902402        -53430.82       -1412522.6         304.1875
              -18              -17                7          2559282         10167682         -3356156         -9264143        325222.88        1181232.5
              -17              -17                7        3236075.5          9420706         -3203865         -9311328        18138.596       -16290.102
              -16              -17                7        3892027.5          8673420       -3009834.3         -9464779       -355568.38       -1148359.1
              -15              -17                7        4527138.5          7925826         -2774064         -9724494       -795897.88       -2214974.3
              -14              -17                7        5131725.5          7207236         -2503927         -9998829       -1332744.8       -3165637.5
              -13              -17                7          5706669        6541819.5       -2203593.8        -10269579       -1986478.3         -3984130
              -12              -17                7          6261009        5910709.5       -1867713.5        -10613904         -2736504         -4711007
              -11              -17                7        6465069.5          5479988       -1616774.1        -11008447         -3499745       -5282160.5
              -10              -17                7        6516744.5        5114957.5       -1399419.6        -11411544       -4266613.5         -5798782
               -9              -17                7        6497539.5        4770488.5         -1188300        -11822496         -5050737       -6284010.5
               -8              -17                7          8257762        3063504.8        594981.06        -12852450       -6543994.5         -5841929
               -7              -17                7          9296575        1667072.1        2358455.8        -13643477         -8314890         -5687209
               -6              -17                7          9368996        582649.75          3968132        -14220198         -9887820         -5964946
               -5              -17                7          9226365       -436720.81          5520087        -14602829        -11299740         -6090603
               -4              -17                7          8868680       -1391038.4          7014319        -14791365        -12550649       -6064179.5
               -3              -17                7          8295938       -2280303.8          8450830        -14785812        -13640547         -5885677
               -2              -17                7        7115022.5       -2690627.5          9161176        -14110668        -13243656       -6944848.5
               -1              -17                7        6247662.5       -3130510.3         10285361        -13400012        -12905580         -7988268
                0              -17                7          5439064         -3784818         12342907        -12863808        -14539656         -7778177
                1              -17                7          4400854         -4385536         12797278        -11861616        -14000368         -7525223
                2              -17                7        3231619.3       -4794290.5         13291614        -10862968        -13845320       -6965154.5
                3              -17                7        1925612.6         -5045827         13772094         -9840562        -13704087         -6337989
                4              -17                7         482833.5         -5140146         14238717         -8794399        -13576674       -5643728.5
                5              -17                7       -1096717.3         -5077247         14691482         -7724476        -13463083         -4882370
                6              -17                7       -2813040.5         -4857131         15130390       -6630796.5        -13363309       -4053916.5
                7              -17                7         -4666137       -4479797.5         15555442       -5513357.5        -13277355       -3158366.3
                8              -17                7         -5879579       -4607803.5         14329527         -4704131        -12301752       -2854131.5
                9              -17                7         -6465840         -4650131         13015729         -3902322        -11131986         -2512608
               10              -17                7       -6986122.5         -4182859         12973471       -3231013.8        -10385241       -2141707.8
               11              -17                7         -7495173       -3707555.3         12921188       -2605236.8         -9611394       -1804004.8
               12              -17                7       -8055175.5         -3255900         12939408       -2159109.3         -8885921       -1474889.1
               13              -17                7         -8700422       -2819363.5         12920162       -1819646.1         -8103044       -1153412.8
               14              -17                7         -9424458       -2391796.3         12838322       -1556752.9       -7238702.5       -843519.81
               15              -17                7        -10043150       -1881563.8         12340806       -1183513.8       -6106111.5          -509222
               16              -17                7        -10603842       -1390825.8         11754737       -885625.69         -4932265       -230601.03
               17              -17                7        -11121273       -931154.25         11121116       -685469.56         -3741761       -14355.375
               18              -17                7        -11595442       -502548.31         10439943       -583045.06       -2534600.8        139514.95
              -18              -16                7          2328628         10265984       -3950795.3         -8645398        659958.19        2263061.8
              -17              -16                7        3047350.3          9485178         -3848310         -8650769        349468.56        1063663.4
              -16              -16                7          3745231          8704063         -3704085         -8762406       -27643.693       -70281.359
              -15              -16                7          4428835          7928326         -3532438         -8909296       -479611.94       -1104320.3
              -14              -16                7          5097904        7183846.5       -3337111.5         -9071384       -1028394.1       -2020905.5
              -13              -16                7          5746370          6473674       -3106237.5         -9307046       -1673468.1       -2845874.5
              -12              -16                7        6374232.5          5797808         -2839817         -9616282       -2414834.3         -3579227
              -11              -16                7          6966551          5164233         -2540159         -9998666       -3248992.8         -4218986
              -10              -16                7        7042842.5          4808762       -2299029.8        -10407312       -4028732.3         -4736046
               -9              -16                7          7248391          4329497       -1946362.5        -10868602         -4900127         -5132399
               -8              -16                7          9262283        2588809.5       -475355.94        -11606518         -6722538         -4551331
               -7              -16                7         11118871        1065328.3        972769.31        -12055531         -8959950       -3781145.8
