           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7          6631303         14007452        2349769.3       -518742.81       -72093.422       -137852.28
              -17              -18                7          6814452         13554724          6630659       -1612544.8       -91766.523       -655402.25
              -16              -18                7        6890894.5         13079458         10983582       -2816478.3       -213789.42       -1141385.4
              -15              -18                7        6860627.5         12581654         15408536         -4130542          -438162       -1595801.9
              -14              -18                7        6723652.5         12061311         19905530       -5554738.5       -764884.31       -2018651.9
              -13              -18                7          6150449         11650133         23925424       -6861405.5       -1574032.3       -2244159.5
              -12              -18                7          5213269         11355370         26878056         -7978681       -2304192.5       -2360521.8
              -11              -18                7        4132257.5         11066103         29261956         -9087325       -2620254.3       -2540670.5
              -10              -18                7        2907996.5         10791429         31549464        -10220330       -2900390.8       -2729541.5
               -9              -18                7        1540486.9         10531346         33740584        -11377697       -3144601.5       -2927134.5
               -8              -18                7        3817831.8          8966732         41576600        -13218318       -5295743.5       -2848808.8
               -7              -18                7        4167178.5        7775695.5         46082272        -15003304         -5742747         -3162155
               -6              -18                7        4208666.5          6618635         50163968        -16578561       -6081010.5       -3452838.3
               -5              -18                7        3942294.8        5495551.5         53821656        -17944090         -6310534       -3720857.3
               -4              -18                7          3368063        4406443.5         57055360        -19099888       -6431316.5       -3966212.5
               -3              -18                7          2485972        3351312.3         59865076        -20045962       -6443358.5       -4188904.3
               -2              -18                7          1296022        2330157.8         62250800        -20782308       -6346660.5         -4388932
               -1              -18                7          -392282        1480705.5         62509744        -20938482       -5169969.5       -4777766.5
                0              -18                7       -1428026.6        549799.94         61721212        -20756854       -2999005.5         -5304422
                1              -18                7          -866676       -1006894.9         59132840        -19901476        181566.75       -6012397.5
                2              -18                7       -1067518.1       -2310520.8         57296100        -19248214           561274       -5929375.5
                3              -18                7         -1440008         -3530551         55207956        -18501016        657978.13         -5752421
                4              -18                7       -1984145.4       -4666987.5         52868404        -17659876           471678         -5481534
                5              -18                7       -2699931.5         -5719829         50277440        -16724797         2374.125         -5116714
                6              -18                7         -3587363         -6689076         47435056        -15695778       -749932.25         -4657963
                7              -18                7       -4646444.5       -7574729.5         44341276        -14572821       -1785243.9       -4105278.8
                8              -18                7         -5265342         -8493506         40495640        -13368404       -2669710.5       -3617137.3
                9              -18                7         -4792670         -9389816         36473392        -12039306       -2266701.8       -3519112.5
               10              -18                7         -5033930        -10011246         33458376        -10666576       -1892797.1       -3365325.3
               11              -18                7         -5275671        -10599546         30386602         -9313600       -1509813.6         -3200038
               12              -18                7         -5532674        -11150538         27256854         -7985215       -1111150.5       -3023541.8
               13              -18                7       -6306563.5        -11551398         24080262       -6853931.5       -471800.69       -2836955.5
               14              -18                7         -6539190        -12113706         19545662       -5329436.5       -356430.19         -2365598
               15              -18                7       -6729969.5        -12628883         15109292       -3926358.5       -246845.33       -1890622.8
               16              -18                7         -6879239        -13096816         10772016       -2644989.8       -142718.34       -1412192.5
