           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        2480218.8       -2378657.8       -496491.44       -155083.08        8288386.5          3410703
              -17              -18                7        3570431.5         -2299943       -825738.88        -129471.2          8331980          3566440
              -16              -18                7          4702290       -2219420.3         -1090139       -108257.66        8376364.5          3719188
              -15              -18                7          5875793       -2137089.3       -1289691.5         -91442.5          8421542          3868946
              -14              -18                7          7090941       -2052950.4       -1424396.5       -79025.758          8467509        4015714.8
              -13              -18                7          8271744       -1937568.8         -1466201       -33494.547          8396442        4177711.5
              -12              -18                7          9288126       -1733599.3       -1384804.9       -18537.828          8128198          4424753
              -11              -18                7         10229599       -1477249.3       -1222365.5       -30132.602          7787786          4711048
              -10              -18                7         11180197       -1212558.3       -1024451.1       -35740.715          7432218          4991960
               -9              -18                7         12139918       -939525.75       -791061.81       -35362.102        7061493.5          5267489
               -8              -18                7         13525580       -791245.69       -1261674.3       -314802.56          6604561          5571341
               -7              -18                7         14922534       -694287.75       -803739.44       -277477.31          6090765        5933859.5
               -6              -18                7         16173842       -565763.56       -472152.16       -258946.06          5578405          6262931
               -5              -18                7         17279500       -405673.25          -266912       -259208.66          5067480          6558554
               -4              -18                7         18239504       -214016.72       -188019.75       -278265.38        4557989.5          6820728
               -3              -18                7         19053864        9206.0801       -235474.13       -316115.84        4049933.5          7049455
               -2              -18                7         19722572        263995.03       -409276.25       -372760.38          3543312          7244734
               -1              -18                7         20243830           563980        -421796.5       -453798.44        2984534.3          7298383
                0              -18                7         20416562        851536.06           182958       -465011.44        1920641.6          7269270
                1              -18                7         20200618        1130663.1        211997.17       -318858.81          1172955        7150978.5
                2              -18                7         19817032        1426476.9        241852.69       -216883.16        460693.09          7085355
                3              -18                7         19244400        1685549.4        329756.25       -135402.03       -247479.14        6994503.5
                4              -18                7         18482722        1907880.5        475707.88       -74415.313       -951561.63          6878424
                5              -18                7         17531992        2093470.4        679707.75       -33922.844       -1651555.3          6737116
                6              -18                7         16392215        2242318.8        941755.25       -13924.578         -2347459          6570580
                7              -18                7         15063394        2354426.5        1261851.4       -14420.914       -3039273.3        6378816.5
                8              -18                7         13411086        2394704.8        1448837.9        62041.023         -3692774        6244099.5
                9              -18                7         11950310        2486740.8        1291766.5        161728.89       -4241806.5        6213034.5
               10              -18                7         10909050          2705934        1353889.3        81141.727         -4789384          6075876
               11              -18                7          9880109        2907538.8          1420980        6743.7031       -5310286.5          5924176
               12              -18                7          8857945          3090677        1492385.8       -61320.414       -5803288.5          5759773
               13              -18                7          7641260        3235853.5        1524329.8       -144762.92         -6220504        5658478.5
               14              -18                7          6251247          3275855        1430709.3       -157437.47         -6372405          5619561
               15              -18                7          4898719        3306369.8        1287084.4       -161965.78         -6528304          5581403
               16              -18                7        3583779.8        3327457.5        1093503.8       -158401.78         -6688347        5543971.5
               17              -18                7          2306431        3339118.5        849967.25       -146745.31       -6852535.5        5507266.5
               18              -18                7        1066671.5        3341353.3        556475.19       -126996.52       -7020868.5        5471288.5
              -18              -17                7        2161021.5       -2371108.8       -1633909.4          -692976          8491645          3515480
              -17              -17                7        3278088.8       -2281342.5       -1960030.3        -632775.5          8539183        3657739.5
              -16              -17                7          4436801       -2189768.5       -2221303.5       -576973.44          8587512        3797009.5
              -15              -17                7        5637157.5         -2096386       -2417729.3       -525569.75          8636634          3933290
              -14              -17                7        6794883.5         -1996117         -2532912       -435424.13          8589064        4076430.8
              -13              -17                7          7879609       -1883924.3       -2592641.5       -346478.03          8429112          4252045
              -12              -17                7          8957972       -1762806.5       -2619925.8       -310423.53        8240009.5        4459336.5
              -11              -17                7          9898049       -1537160.3       -2507575.3       -329582.38          7908101          4740752
              -10              -17                7         10810925       -1277957.8       -2331862.5       -349497.69        7529675.5        5031813.5
               -9              -17                7         11732925       -1010413.8       -2120674.5       -363426.31          7136093        5317491.5
               -8              -17                7         13367797        -860691.5         -3119227       -766201.75          6775062        5625854.5
               -7              -17                7         15106604          -711954       -3361818.5       -997807.19          6356448        5966169.5
               -6              -17                7         16496540        -583143.5       -2862553.8       -1022456.6          5898341        6332093.5
               -5              -17                7         17740828       -422766.63       -2489635.8       -1065899.5          5441669        6664568.5
               -4              -17                7         18839464       -230823.72       -2243066.3       -1128136.8          4986432          6963596
               -3              -17                7         19792452       -7314.4492         -2122843       -1209167.8          4532629        7229175.5
               -2              -17                7         20423758        228276.48       -1701543.1       -1491484.3          3833312        7067647.5
               -1              -17                7         21045028        524928.69       -1085462.6       -1770346.3        3034831.8          6981971
                0              -17                7         21126728           712907           289052       -1722576.9        1558583.1        7112967.5
                1              -17                7         20870076        1088271.3        519521.97       -1552275.6        847977.25          7042442
                2              -17                7         20444556        1439570.3           774634       -1399879.4        167165.39          6972744
                3              -17                7         19829986        1754127.8        1087794.3       -1267977.5       -509556.91          6877818
                4              -17                7         19026370          2031944        1459002.1       -1156569.9       -1182189.6          6757664
                5              -17                7         18033704          2273019        1888258.5       -1065656.8       -1850732.9        6612281.5
                6              -17                7         16851992          2477353        2375562.3       -995237.88       -2515186.8          6441672
                7              -17                7         15481232        2644945.3        2920914.8       -945313.13       -3175551.5          6245834
                8              -17                7         13369910          2635068          2709741       -599218.81         -3744625        6292180.5
                9              -17                7         11533853          2550535          2334477       -297836.25       -4263214.5        6302471.5
               10              -17                7         10531378        2757366.5          2401553       -359558.69       -4820166.5          6166172
               11              -17                7          9541221        2946609.5        2473597.3       -415091.97         -5350442          6015331
               12              -17                7          8433394          3067973        2521790.8          -455135         -5816076          5889839
               13              -17                7        7259113.5          3173616        2527236.5       -532654.94       -6229315.5        5790855.5
               14              -17                7        6045395.5        3277553.5          2492595       -655010.63       -6597755.5          5711949
               15              -17                7          4685468        3327012.8        2356656.5       -707935.13         -6758516          5680034
               16              -17                7        3347022.8        3361427.5        2164291.5          -742454         -6902360          5652902
