           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        716066.13       -1583144.3        403469.69         144155.3        174160.09        1200.0166
              -17              -18                7        796514.19       -1617224.5        1364927.9        335209.03        193835.47       -28237.316
              -16              -18                7        873322.88       -1640455.8          2330313           539919        187691.27       -68556.727
              -15              -18                7        946492.13       -1652838.1        3299624.8        758285.19        155727.58       -119758.17
              -14              -18                7        1016021.9       -1654371.5        4272864.5        990307.81        97944.313        -181841.7
              -13              -18                7        1133011.1       -1623135.1          5353735        1207968.6       -120340.27       -225724.97
              -12              -18                7        1272736.5         -1554111          6472529        1424067.9       -336682.91       -211235.03
              -11              -18                7        1383241.3       -1472258.8        7499774.5        1665920.8       -425313.56          -169501
              -10              -18                7        1471975.8       -1387540.3          8530753        1920226.3       -522122.34        -129769.6
               -9              -18                7        1538940.5       -1299955.4          9565464        2186984.5       -627109.25       -92040.688
               -8              -18                7        639427.63       -1224048.4         10700368          2519705       -864650.06       -9400.8477
               -7              -18                7        676787.75         -1110476         11652052          2854239       -660942.25        52015.906
               -6              -18                7        737832.88       -978617.31         12511521          3140811          -583823        93452.781
               -5              -18                7        822562.75       -828472.31         13278778        3379421.5        -633292.5        114909.83
               -4              -18                7        930977.75       -660040.81         13953820        3570069.5       -809350.75        116387.13
               -3              -18                7        1063077.6       -473323.13         14536646        3712756.3       -1111997.6        97884.609
               -2              -18                7        1218862.4          -268319         15027263        3807481.5         -1541233         59402.25
               -1              -18                7        962265.38       -94111.375         16129822        3830778.3         -1621126       -4691.6016
                0              -18                7        141827.09       -19219.881         16155518          3820608       -1419311.8        20668.891
                1              -18                7       -329572.66        195830.61         15174530        3709586.5       -1391341.3        84745.945
                2              -18                7        -825617.5        373101.91         14106925        3597448.8         -1302364        106659.12
                3              -18                7       -1123329.6        538796.94         13108778          3464955       -1153489.9        112770.58
