           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7          3130792          5840766         563946.5       -86977.953       -214108.34       -415572.59
              -17              -18                7        3238006.5          5752724        1594371.1       -321193.81       -557061.25       -1210811.3
              -16              -18                7        3309326.8        5671109.5        2633634.3       -601809.63       -939701.06         -2012954
              -15              -18                7          3344752        5595922.5        3681734.8       -928825.25       -1362027.6       -2822000.8
              -14              -18                7        3344282.5        5527162.5        4738673.5       -1302240.9       -1824041.3       -3637951.3
              -13              -18                7          3144751          5479232          5543892       -1610391.3       -2472707.5         -4391246
              -12              -18                7          2720426          5418387          5823064       -1829891.5         -3100909         -5111517
              -11              -18                7          2176557          5335857          5849677       -2058355.8         -3563151       -5854811.5
              -10              -18                7        1558799.1          5253281          5848955       -2300665.3       -3991536.3       -6597249.5
               -9              -18                7        867152.13          5170658        5820897.5       -2556819.3       -4386064.5         -7338830
               -8              -18                7        2055390.1          4598000          8513488       -2896458.5       -5245056.5         -7932594
               -7              -18                7          2241520        4144218.8          9574483       -3532703.5         -5981464         -8914254
               -6              -18                7          2254094        3660038.5         10579049       -4071538.5         -6588497         -9783805
               -5              -18                7        2093112.8        3145458.3         11527187         -4512962         -7066155        -10541248
               -4              -18                7        1758575.8        2600477.5         12418892         -4856974         -7414437        -11186581
               -3              -18                7          1250483        2025097.3         13254169         -5103576         -7633344        -11719807
               -2              -18                7           568835        1419316.6         14033015       -5252767.5         -7722876        -12140924
               -1              -18                7       -243958.59        835143.63         13793733       -5214244.5       -7335711.5        -12469804
                0              -18                7       -545305.44        138552.39         13466293       -5177739.5         -6620848        -12628826
                1              -18                7       -360120.44       -711762.56         12543786         -5048424         -5208621        -12637758
                2              -18                7       -514170.38       -1465085.8         12080204         -4917834       -4884497.5        -12320152
                3              -18                7       -758693.75         -2142341         11583206         -4740737         -4658377        -11878753
                4              -18                7       -1093690.1         -2743529         11052795         -4517130         -4530259        -11313558
                5              -18                7       -1519160.5         -3268650         10488964       -4247015.5         -4500143        -10624567
                6              -18                7       -2035103.3       -3717703.3          9891720       -3930391.8         -4568029         -9811783
                7              -18                7       -2641520.3       -4090689.5          9261058       -3567259.5         -4733918         -8875203
                8              -18                7       -3002706.8         -4394875          8316817       -3250357.5       -4680476.5       -7996260.5
                9              -18                7       -2707123.5       -4667445.5          7298695         -2988180       -3981728.5         -7422071
               10              -18                7         -2758694         -4925333          6843648       -2597226.5       -3513832.5         -6696909
               11              -18                7       -2815667.3         -5161001          6387786       -2226570.3       -3033903.5         -5959914
               12              -18                7       -2883232.8         -5371942          5935121       -1878589.5       -2543377.8       -5211298.5
               13              -18                7       -3145595.3         -5486825        5608138.5       -1626739.8       -2073739.5         -4465134
