           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        5055329.5        7362556.5        539831.25       -122518.78       -323033.09       -519701.13
              -17              -18                7          5147158        7235491.5        1576094.6       -455946.31        -877184.5       -1462544.4
              -16              -18                7          5199748          7116197          2613740       -850413.06       -1474605.5       -2411359.3
              -15              -18                7          5213098          7004671        3652768.3       -1305918.9       -2115296.3       -3366144.8
              -14              -18                7        5187208.5          6900915          4693179         -1822464         -2799256       -4326902.5
              -13              -18                7          4962310          6830025        5495042.5         -2258572       -3659491.5       -5200126.5
              -12              -18                7        4497906.5          6756372          5779714       -2578231.8       -4491633.5         -6024937
              -11              -18                7        3897669.5          6662464          5799734       -2903439.5         -5160386       -6880241.5
              -10              -18                7          3219757        6570886.5          5786783       -3245270.5         -5795134       -7735686.5
               -9              -18                7          2464168        6481638.5        5740858.5         -3603725         -6395876         -8591271
               -8              -18                7        3548102.3          5723485          8532194       -4134774.5         -7481084         -9248407
               -7              -18                7        3603333.8        5131479.5          9550194         -4992104         -8493524        -10388917
               -6              -18                7        3468165.3        4508271.5         10525925         -5724048         -9341310        -11401026
               -5              -18                7          3142597        3853861.3         11459386         -6330604        -10024440        -12284735
               -4              -18                7        2626628.3        3168248.3         12350576         -6811772        -10542916        -13040042
               -3              -18                7        1920259.4        2451433.3         13199497         -7167555        -10896736        -13666950
               -2              -18                7        1023490.9        1703415.8         14006147       -7397949.5        -11085902        -14165456
               -1              -18                7         -8960.75        993187.25         13787488         -7370811        -10759016        -14576768
                0              -18                7       -545880.44        138858.77         13456124       -7316415.5        -10035698        -14796377
                1              -18                7       -590790.63       -931666.13         12514392         -7099831         -8546171        -14857744
                2              -18                7       -965247.13       -1869972.1         12049912         -6898723         -8128989        -14482119
                3              -18                7       -1417155.3       -2713689.8         11554639       -6638371.5         -7785282        -13958227
                4              -18                7       -1946515.1         -3462818         11028573       -6318777.5       -7515049.5        -13286067
                5              -18                7       -2553327.5       -4117358.8         10471716         -5939940         -7318290        -12465638
                6              -18                7       -3237591.3         -4677310          9884065         -5501860         -7195006        -11496940
                7              -18                7       -3999307.8       -5142674.5          9265622         -5004538       -7145196.5        -10379975
                8              -18                7       -4485157.5         -5532572        8305400.5       -4551547.5       -6879965.5         -9335880
                9              -18                7         -4259350       -5883872.5          7261278       -4159289.8         -6004554         -8674453
               10              -18                7         -4389423         -6194172        6832401.5       -3628398.8         -5331211       -7836497.5
               11              -18                7       -4519089.5         -6478324          6397293       -3122918.8       -4644084.5         -6985736
               12              -18                7         -4652907         -6733220          5959610         -2645711       -3944795.5       -6122288.5
               13              -18                7       -4957010.5       -6870260.5          5633675       -2286506.3       -3272038.3       -5257541.5
               14              -18                7         -5042867       -6991481.5        4601064.5       -1692240.3       -2715160.5         -4270896
               15              -18                7         -5112114       -7095769.5        3582862.5       -1174477.1       -2146914.5       -3295691.3
               16              -18                7         -5164890         -7183126        2579498.8       -733389.75       -1567215.8         -2332005
               17              -18                7       -5201194.5         -7253551        1590973.5       -368978.09       -976063.88       -1379837.9
               18              -18                7         -5221030       -7307043.5        617286.25       -81242.313       -373459.31       -439189.75
              -18              -17                7          6027992        7050742.5        366136.63        -48550.75       -452019.75        -413279.5
              -17              -17                7          6107992          6908234        1321281.3       -368765.28       -1086173.8       -1326914.1
              -16              -17                7        6148751.5          6773496        2277808.8       -750018.81       -1763597.4         -2246520
              -15              -17                7          6150272        6646526.5          3235718       -1192311.6         -2484290       -3172097.3
              -14              -17                7          5946321        6558508.5          3957761       -1566376.4         -3375317       -4021035.3
              -13              -17                7          5595256          6500464          4458415         -1848505         -4407228         -4792990
              -12              -17                7          5265982          6441333        4956945.5       -2148154.3         -5455720         -5562604
              -11              -17                7          4736576          6355999          5101541         -2463924       -6187955.5         -6380705
              -10              -17                7        4081463.5          6266031        5123811.5         -2796042       -6803880.5       -7212060.5
               -9              -17                7        3348675.5          6178393        5113110.5       -3144783.8       -7385799.5         -8043557
               -8              -17                7        5224105.5          5139455          8729429       -3488615.5         -9349187         -8321223
               -7              -17                7          5793893          4313470         11166817       -3990075.8        -11361155         -8837406
               -6              -17                7          5285698        3744047.8         12223667         -4676487        -12750259         -9707757
               -5              -17                7          4587103        3143422.3         13238247       -5237511.5        -13974709        -10449707
               -4              -17                7        3698108.5          2511595         14210555       -5673148.5        -15034504        -11063258
               -3              -17                7        2618712.8        1848564.9         15140594         -5983398        -15929644        -11548406
               -2              -17                7        1157246.3        1483795.4         13975501       -5736570.5        -14203715        -12309944
               -1              -17                7         273091.5        938592.44         13278572         -5484641        -12320428        -13087187
                0              -17                7       -299355.81        331095.09         13234502         -5638715        -12746415        -13338166
                1              -17                7       -799311.94       -702579.75         12591740         -5537131        -11622902        -13306298
                2              -17                7       -1422735.5       -1628832.4         12033598         -5395604        -11067480        -12981138
                3              -17                7         -2123611       -2460495.8         11444662       -5194834.5        -10585532        -12507710
                4              -17                7       -2901937.8       -3197571.3         10824934         -4934822        -10177058        -11886013
                5              -17                7       -3757717.3         -3840058         10174414         -4615566         -9842058        -11116047
                6              -17                7         -4690948       -4387956.5          9493101       -4237067.5         -9580533        -10197813
                7              -17                7       -5701631.5         -4841267          8780995       -3799326.3         -9392482         -9131311
                8              -17                7         -5405042       -5293293.5        7181649.5       -3687561.8         -8076294         -8740551
                9              -17                7         -4809820       -5642451.5          5661309         -3510537       -6796804.5         -8238522
               10              -17                7       -4958575.5       -5934628.5        5277763.5       -3016464.3       -6121443.5         -7418391
               11              -17                7         -5106925         -6200657          4887988       -2547802.5       -5432299.5         -6585454
               12              -17                7       -5328051.5       -6363648.5        4590913.5         -2176284         -4735640       -5741071.5
               13              -17                7         -5606349         -6497776        4310637.5       -1847194.3       -4005169.5       -4897655.5
               14              -17                7       -5928060.5       -6623854.5          4022531       -1542711.1       -3236963.5       -4056350.5
               15              -17                7         -6031539       -6743183.5        3148929.5         -1060235       -2558538.3       -3123638.8
               16              -17                7         -6091796         -6846185        2223184.5       -628686.44       -1881845.4       -2191308.5
               17              -17                7         -6135584         -6932256        1312278.6       -273813.56       -1193699.5       -1270497.5
               18              -17                7         -6162901         -7001394        416210.66           4383.5       -494100.84       -361205.34
