           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        2808.4063       -13209.627          3412672          6014214       -465617.84        216341.45
              -17              -18                7        21165.436         14225.57        3199979.5          6175609       -453585.63        207365.16
              -16              -18                7        39672.695        33604.906          2949485        6365181.5       -456927.81        189013.33
              -15              -18                7        58330.246        44928.379          2661187        6582930.5       -475644.22        161285.89
              -14              -18                7        77138.055        48195.992        2335085.5          6828857       -509735.09        124182.88
              -13              -18                7        36366.676        12996.952        1898941.5        7041625.5       -500263.94         6718.543
              -12              -18                7       -102985.75       -43121.199        1280104.3        7164634.5       -500679.47       -95147.961
              -11              -18                7          -301214       -101659.89        573787.13          7259091       -530470.88       -127225.39
              -10              -18                7       -521413.94       -174667.33       -173263.19          7367020       -547363.31       -154842.59
               -9              -18                7       -763585.56       -262143.56        -961046.5        7488419.5       -551356.94       -177999.47
               -8              -18                7       -150505.13       -21475.596       -785546.38          8080596       -537573.81       -343241.97
               -7              -18                7       -27332.117        37670.266       -1299537.5          8496498       -729623.75       -380806.94
               -6              -18                7        36487.398        74435.484       -1766508.3          8869921       -872985.44       -411268.34
               -5              -18                7        40953.359        88819.984       -2186458.8          9200863       -967658.94       -434626.25
               -4              -18                7       -13934.188        80823.797       -2559389.5          9489325       -1013644.4       -450880.69
               -3              -18                7       -128175.33        50446.891       -2885300.5          9735307       -1010940.7       -460031.53
               -2              -18                7       -301769.97       -2310.6777         -3164191          9938808        -959549.5       -462078.91
               -1              -18                7       -393662.69       -113951.64       -3903710.5          9985381       -779273.56       -362789.56
                0              -18                7       -67924.227       -180401.58         -4281409         10051535       -650364.69       -184253.95
                1              -18                7        160795.91       -66305.781         -4467260          9879704       -274447.88        208935.97
                2              -18                7        274847.44       -50170.867         -4470808          9791662       -200005.25        262311.16
                3              -18                7        320674.09       -53111.891         -4460402          9681024        -177373.5        273658.91
                4              -18                7        298275.94       -75128.781       -4436041.5          9547790       -206551.63        242979.11
                5              -18                7        207652.81       -116221.63         -4397726          9391959       -287539.81         170271.8
                6              -18                7        48804.883       -176390.22       -4345455.5          9213534       -420337.88        55537.258
                7              -18                7       -178268.11        -255634.8         -4279230          9012513       -604946.38       -101224.96
                8              -18                7       -376126.69       -287302.25       -4259847.5          8700799       -618542.31       -242337.19
                9              -18                7       -259289.56       -210703.94         -4327808          8304395       -331839.13        -197391.2
               10              -18                7       -153841.86       -221930.53         -4318611          8036988       -302333.69       -155384.16
               11              -18                7       -65432.711       -232594.66       -4312226.5          7749758       -266562.38       -113910.41
               12              -18                7        4766.0576       -242322.88       -4300740.5          7444823       -231964.02       -77065.203
               13              -18                7        15776.938       -244914.14       -4070078.5          7187449       -431565.22       -180404.89
               14              -18                7        27379.051       -232533.28       -4153711.8          6793936       -447693.53       -193898.03
               15              -18                7        27065.279       -215906.78         -4259786          6395415       -450076.94       -215697.39
               16              -18                7        14824.115       -195045.47       -4388139.5          5991960       -438819.47       -245863.81
               17              -18                7       -9344.4229       -169949.39         -4538771        5583570.5       -413921.25       -284397.31
               18              -18                7       -45440.355       -140618.52         -4711682          5170248       -375382.16       -331297.88
              -18              -17                7       -1302.8438       -37488.313        3139794.3          6073112       -1154169.3        533585.38
              -17              -17                7        16174.389       -7576.0918        2893278.5          6232076       -1184372.3        496284.81
              -16              -17                7        33801.887        14280.255        2608959.5          6419217       -1229949.5        449608.72
              -15              -17                7        51579.629        28080.736        2286836.5          6634535         -1290901           393557
              -14              -17                7        6736.6563         4257.373        1871030.4        6820299.5       -1311906.8        261511.34
              -13              -17                7       -83570.148       -51791.563        1334617.1          6972190       -1303988.9        67620.305
              -12              -17                7       -157105.88       -111600.88        719628.56        7141074.5       -1320696.5       -123353.38
              -11              -17                7       -325855.41        -172406.2            14758        7253716.5       -1366445.3       -194180.92
              -10              -17                7       -542005.94       -245837.63       -737761.69          7360927       -1404365.5       -229864.63
               -9              -17                7       -780128.25       -333737.88       -1531014.1        7481609.5       -1429386.4       -261088.13
               -8              -17                7        165635.84        55191.875       -999070.13          8104136       -1820340.9       -581798.75
               -7              -17                7        528606.81        252037.03       -925781.88          8607386         -2489560       -849000.56
               -6              -17                7        410201.53        258132.11         -1434461          9005928       -2934283.8       -1000738.4
               -5              -17                7        232442.77        241846.55       -1896120.3          9361992       -3330318.3       -1145372.8
               -4              -17                7       -4669.5625        203180.25       -2310759.5          9675575         -3677666       -1282903.8
               -3              -17                7       -301135.47        142133.23       -2678378.5          9946678       -3976324.5         -1413331
               -2              -17                7       -586929.63       -96387.672       -4342103.5         10013024         -3472733       -955408.63
               -1              -17                7          -379818       -277148.16         -5527548         10055216         -2831706       -524877.63
                0              -17                7        55491.305       -249202.55       -5778368.5         10050506       -3176406.3       -630630.69
                1              -17                7        226133.56       -258579.95         -5788657          9928002         -2779496       -394093.56
                2              -17                7         317512.5       -300577.44       -5740570.5          9797553         -2581566          -335316
                3              -17                7        340666.56       -361650.84         -5678529          9644508         -2435446       -318565.59
                4              -17                7        295595.75          -441800         -5602533          9468867       -2341135.5       -343842.59
                5              -17                7        182300.06       -541025.19       -5512581.5          9270631       -2298635.8       -411147.22
                6              -17                7        779.48047       -659326.19         -5408676          9049798         -2307946       -520479.06
                7              -17                7       -248966.09       -796703.13         -5290816          8806370       -2369066.3       -671838.56
                8              -17                7       -199294.17       -689768.88       -5278711.5        8302982.5       -1663138.9       -603619.63
                9              -17                7        -102745.3       -508604.81         -5307784          7793246       -1036708.5       -504870.63
               10              -17                7        -14678.93       -514305.31         -5240537          7535322       -966614.88       -469413.63
               11              -17                7        56348.863        -519443.5         -5176103          7257576       -890255.44       -434489.94
               12              -17                7          88405.5       -505229.19         -4906719          7014701       -982727.38       -494769.38
               13              -17                7        90896.367       -495542.06         -4650454        6763108.5       -1109906.5       -590431.88
               14              -17                7         68464.32       -496100.88         -4465486        6489004.5         -1228228          -699321
               15              -17                7        62364.109       -480988.47         -4523117        6117094.5         -1190704       -732756.81
               16              -17                7        48372.453       -459428.69         -4625054          5730772       -1123034.9       -764703.38
               17              -17                7        22453.436       -433634.13         -4749269          5339515       -1041724.9       -805017.25
               18              -17                7       -15392.961       -403604.69         -4895763          4943324       -946774.19          -853698
              -18              -16                7        12286.225       -61499.934          2868783        6133874.5       -1764140.1        814449.75
              -17              -16                7        28883.594       -29110.746        2588443.3        6290406.5         -1836578        748824.94
              -16              -16                7        45631.316       -4777.3613        2270299.5          6475116       -1924390.1         673824.5
              -15              -16                7       -3264.9492       -17229.328        1874739.5        6633858.5       -1975853.1           527174
              -14              -16                7       -100802.53       -61289.426        1373476.8        6761763.5       -2001439.8        322358.03
              -13              -16                7       -181568.92       -109109.85        793639.25          6906663       -2051651.4        120459.53
              -12              -16                7       -245564.28       -160690.72        135226.06          7068556       -2126488.8       -78521.477
              -11              -16                7          -297775       -216316.77       -600588.44          7244741         -2224539       -270002.03
              -10              -16                7       -509876.22       -290172.16         -1358577          7351234       -2283486.5       -313752.28
               -9              -16                7       -619806.13       -328780.56         -2053747          7508659       -2382455.5       -384147.91
               -8              -16                7        256466.59        54749.711         -1766460          7970203         -3298989       -771552.44
               -7              -16                7        769262.56        347119.78       -1471633.6          8317378         -4789505         -1194801
               -6              -16                7        650397.13        404496.56       -1736829.5          8686126         -5901010       -1524352.1
               -5              -16                7        290413.63        357540.91       -2240196.5          9067310         -6598408       -1790262.9
               -4              -16                7       -284125.75        210547.89       -3480097.5          9406744         -6731348         -1797698
               -3              -16                7       -704859.81       -28406.223       -5175599.5          9667534         -6174383       -1496993.9
               -2              -16                7          -670728       -270470.78         -6360278          9835930       -5454836.5       -1149179.6
               -1              -16                7       -340218.75       -342844.34       -6878349.5         10026893         -4865463       -999800.25
                0              -16                7        -5915.335       -382669.44       -6972899.5          9971190         -5282677         -1102485
                1              -16                7        308774.38       -441391.56         -7284804          9804182       -5188778.5       -1097097.8
                2              -16                7        377480.66       -541521.44         -7185081          9631325       -4867360.5       -1032917.6
                3              -16                7        377962.06       -660727.25         -7071405          9435874       -4597752.5       -1010764.5
                4              -16                7        310218.56       -799008.94         -6943774          9217826         -4379955         -1030639
                5              -16                7        174250.23       -956366.38         -6802187          8977182         -4213967       -1092540.9
                6              -16                7       -29942.939       -1132799.8       -6646645.5          8713943         -4099789       -1196470.3
                7              -16                7       -101917.08       -1204369.8         -6443156        8369692.5       -3573940.5       -1172243.3
                8              -16                7       -48974.086       -1094786.3       -6279509.5        7916044.5       -2745146.5       -1024446.8
                9              -16                7        28461.672       -847819.94       -6192362.5          7375348       -1866441.5       -837977.19
               10              -16                7        101025.23       -802303.13         -6078707          7077751       -1643650.5       -783906.19
               11              -16                7        148069.25       -779106.75         -5791393        6847860.5       -1635031.5        -808652.5
               12              -16                7        166962.91       -746895.31       -5438229.5          6624561         -1698646       -883411.13
               13              -16                7        160933.73       -724929.75         -5156362          6378750         -1753403       -971396.56
               14              -16                7        129981.65       -713210.19         -4945792        6110427.5       -1799302.4       -1072608.5
               15              -16                7        74106.805       -711736.75       -4806516.5        5819592.5       -1836345.1       -1187047.5
               16              -16                7        46150.195       -694632.31         -4848787          5463220       -1742934.3       -1239540.8
               17              -16                7        18480.711       -668139.25         -4946586          5089095       -1605212.6       -1281634.9
               18              -16                7        -21116.16       -637411.38         -5066663          4710037       -1453850.3       -1332095.9
              -18              -15                7        43575.453       -85244.563        2599638.8          6196499       -2295529.8        1058934.4
              -17              -15                7        59293.102        -50378.32        2285474.3          6350601         -2410203        964985.31
              -16              -15                7        6361.7305       -51463.137        1910068.5          6482300       -2492103.8        803706.44
              -15              -15                7       -98406.609       -83534.414        1443956.8        6586220.5       -2551194.5        587965.56
              -14              -15                7       -186403.73       -119366.04        899269.75        6707134.5       -2634910.5        375142.22
              -13              -15                7       -257629.78       -158958.03        276007.56          6845042       -2743251.5        165236.34
              -12              -15                7       -312084.75       -202310.31       -425829.63          6999944       -2876218.5       -41752.055
              -11              -15                7       -349768.69       -249423.09       -1206242.1          7171839       -3033810.8       -245823.02
              -10              -15                7       -425024.56       -307670.88       -2035709.6          7337941         -3184727       -406505.53
               -9              -15                7       -363314.97       -274398.94       -2649431.3          7509753         -3501272       -544542.75
               -8              -15                7        360446.56        71695.398         -2688384          7776994         -4937178       -981941.25
               -7              -15                7        720731.81        326629.56         -2719797          7929864         -6947068       -1455183.8
               -6              -15                7        717540.44        490403.63       -2743668.8        7968364.5         -9530937       -1964270.1
               -5              -15                7       -273798.78        285500.63       -4850338.5          8480800         -9327347       -1919966.1
               -4              -15                7       -813500.56        62043.258       -6426509.5          8949593         -8785215       -1831209.1
               -3              -15                7       -898337.38       -164524.75       -7491860.5          9325994       -8080504.5       -1695342.6
               -2              -15                7       -528308.44       -394203.25       -8046386.5          9610002         -7213214         -1512366
               -1              -15                7       -279756.44       -404017.19         -8315061          9810653         -6881931         -1710608
                0              -15                7       -79237.141       -529588.63         -8309042          9695365       -7379371.5         -1834978
                1              -15                7        382195.81       -611904.56         -8869468          9492089         -7425863       -1924255.6
                2              -15                7        454751.88       -773002.88         -8804342          9292979       -7057389.5       -1830493.4
                3              -15                7        432560.69       -950340.88         -8639030          9055120       -6664293.5       -1802937.5
                4              -15                7        342144.56         -1146755         -8459764          8794665       -6323007.5       -1817409.5
                5              -15                7        183503.59       -1362245.1       -8266541.5          8511614         -6033532         -1873909
                6              -15                7        36290.398       -1560418.5       -7980942.5          8229186       -5600551.5       -1886789.5
                7              -15                7        43315.391       -1600077.3         -7583340        7928110.5         -4757513       -1715139.8
                8              -15                7        74833.211       -1502353.5         -7262239        7539986.5       -3864563.5       -1504817.8
                9              -15                7        130843.87         -1267247       -7017637.5          7064813       -2921702.3       -1255822.5
               10              -15                7        194768.19       -1066547.1         -6724100          6686929         -2388478       -1122054.4
               11              -15                7        230064.67       -1011811.1         -6274038        6491921.5       -2388527.8       -1175909.1
               12              -15                7         240438.3       -967321.19         -5895272        6274402.5       -2379719.8       -1242990.6
               13              -15                7        225889.03       -933077.13       -5587802.5          6034373       -2362054.5       -1323298.8
               14              -15                7        186416.97       -909079.25         -5351629          5771831       -2335532.3       -1416833.9
               15              -15                7        122022.13       -895327.44       -5186751.5        5486777.5       -2300152.8       -1523595.5
               16              -15                7        32704.283       -891821.31         -5093170          5179212       -2255915.3       -1643583.8
               17              -15                7       -21262.652       -873464.75         -5130721          4832312       -2104384.5       -1714250.3
               18              -15                7        -62609.93       -842038.38       -5224381.5          4470386       -1896610.5       -1766491.6
              -18              -14                7        92565.102       -108722.07          2332360        6260988.5       -2748338.5        1267039.5
              -17              -14                7        35616.531       -98444.211        1977017.8          6365626       -2860658.5        1091108.6
              -16              -14                7       -76382.438       -118526.59        1546056.8          6445561         -2953253        864442.88
              -15              -14                7       -171610.33       -142369.36        1036520.4          6542490       -3070473.3        640694.63
              -14              -14                7       -250067.03        -169972.5        448409.06        6656413.5         -3212319        419863.94
              -13              -14                7       -311752.78       -201336.02       -218277.53        6787329.5       -3378789.8        201950.55
              -12              -14                7       -356667.31       -236459.88       -963539.13          6935240         -3569886       -13045.186
              -11              -14                7       -384810.84       -275344.16       -1787376.1          7100143       -3785607.8       -225123.47
              -10              -14                7       -396183.13       -317988.72       -2689787.8        7282040.5       -4025954.8       -434284.25
               -9              -14                7       -93674.031       -202629.27       -3399647.5          7451571       -4779628.5       -725572.88
               -8              -14                7        477576.75        106029.24         -3764839          7524506         -6734908       -1212965.4
               -7              -14                7        685350.81        323527.47       -4122491.5        7483073.5         -9264168       -1736201.8
               -6              -14                7       -78798.719        323081.41         -5833518          7593195        -10858928       -1972445.4
               -5              -14                7       -912852.81        174960.56         -8094838        7859203.5        -11305232       -1958054.8
               -4              -14                7       -1116657.5       -36110.828         -9040856          8443610        -10615352       -2034135.4
               -3              -14                7       -865596.94       -250292.67         -9476053          8935622         -9762896       -2063106.3
               -2              -14                7       -413602.06       -481895.88         -9507650          9215583         -9058205         -2237216
               -1              -14                7       -204366.22       -476863.03         -9896140          9434629         -8775269       -2533598.5
                0              -14                7       -151117.64          -684455         -9852685          9233859         -9345676       -2677619.8
                1              -14                7        310986.59       -833319.94        -10160126          8986288         -9416985       -2906372.3
                2              -14                7        549326.25       -995021.88        -10598352          8782513         -9151654       -2728043.8
                3              -14                7        504462.44       -1230492.6        -10381405          8502246         -8635070         -2695086
                4              -14                7        391373.63       -1485038.8        -10150503          8199385         -8170296       -2704154.8
                5              -14                7        215328.36         -1757915         -9892071        7881462.5         -7742975       -2747258.5
                6              -14                7        176435.42       -1946816.5         -9260514        7732959.5         -6885691       -2551756.3
                7              -14                7         162035.3       -1998335.1         -8705458          7497408       -5978496.5       -2317581.3
                8              -14                7        172127.95         -1912471         -8226901          7174806         -5021390       -2044733.3
                9              -14                7        159970.69       -1580822.1       -7451009.5          6857395         -4626932         -2338788
               10              -14                7         128490.8       -1477510.8         -7012560        6519827.5         -3801105       -1896836.4
               11              -14                7        306978.03       -1223275.4       -6682215.5          6175964         -3107179       -1514103.8
               12              -14                7        308831.63       -1166506.9       -6277847.5          5964227       -3025949.3         -1573508
               13              -14                7        285762.44       -1119984.8         -5944775          5729977         -2935862       -1646139.3
               14              -14                7        237770.28       -1083708.1         -5682999        5473216.5       -2836917.3         -1731997
               15              -14                7         164855.5       -1057678.1         -5492518          5193944       -2729116.3       -1831081.8
               16              -14                7        67017.586       -1041893.5       -5373334.5        4892159.5       -2612456.5       -1943392.9
               17              -14                7       -55743.047       -1036355.1       -5325447.5        4567863.5       -2486939.8       -2068930.5
               18              -14                7       -139874.28       -1017485.9       -5368918.5          4224371         -2275055       -2156885.3
              -18              -13                7        84499.891        -158172.2        2075586.5          6283836       -3081516.3        1389380.5
              -17              -13                7       -34729.918       -166265.88        1679776.6          6339786       -3207615.5        1151789.9
              -16              -13                7       -137188.55       -178119.83        1205391.3          6412729       -3358339.8        917116.94
              -15              -13                7          -222876       -193734.11        652430.81          6502668         -3533690        685361.31
              -14              -13                7       -291792.38       -213108.77        20894.938          6609599         -3733665        456523.13
              -13              -13                7       -343937.75       -236243.83       -689216.13        6733523.5       -3958265.8        230602.41
              -12              -13                7       -379311.91       -263139.19       -1477902.3          6874443         -4207491        7599.2437
              -11              -13                7          -397915          -293795       -2345163.3        7032355.5         -4481342       -212486.55
              -10              -13                7       -247853.38       -291819.97       -3215513.3        7207517.5         -5216487       -470349.22
               -9              -13                7        189116.66       -113471.57       -4304397.5        7334110.5         -6217526          -927238
               -8              -13                7        607856.38        157750.98       -4995828.5          7212742         -8692178       -1464624.5
               -7              -13                7        354883.19        291003.44         -6084455        7124480.5        -11111280         -1959664
               -6              -13                7       -609726.25        225504.06       -8184126.5          7360076        -11871262         -2185020
               -5              -13                7       -1164575.6        100015.47        -10145962          7539559        -12385207         -2299972
               -4              -13                7       -1193596.5       -83914.242        -11323136          7888794        -12221761         -2406477
               -3              -13                7       -606638.63       -285710.03        -11128181          8496418        -11221559       -2600285.3
               -2              -13                7       -354389.34       -580869.06        -11064309          8673210        -10890753       -3152556.5
               -1              -13                7       -114378.08        -561147.5        -11615498          8899644        -10537118         -3465800
                0              -13                7       -221929.44       -847468.81        -11602752          8588667        -11186360       -3630088.5
                1              -13                7        169633.52       -1133247.8        -11505448          8301557        -11543408       -3951470.5
                2              -13                7        563795.81         -1227377        -12318950        8115924.5        -10928775         -3802470
                3              -13                7        593667.13       -1501181.1        -12298528          7777255        -10510079         -3687207
                4              -13                7        457905.78       -1813860.1        -12015992          7431986         -9921818       -3690874.5
                5              -13                7        350385.81       -2135003.8        -11311029        7330592.5         -9129681       -3534294.5
                6              -13                7        290067.81         -2335765        -10522018          7247612       -8208240.5       -3276266.8
                7              -13                7        254242.55       -2399143.3         -9809507          7077582         -7236889       -2979566.3
                8              -13                7        274524.03       -2178160.8         -8899176          6796022       -7145467.5       -3373530.3
                9              -13                7        135896.19       -1608034.9         -7216253          6553889         -7549204       -4423196.5
               10              -13                7       -34567.641         -1964829         -7247998          6377294         -5876491         -3175909
               11              -13                7        216893.81         -1606392         -6873014          6039191         -4394280       -2270061.3
               12              -13                7        372142.91       -1344452.5       -6585953.5          5694032         -3637333         -1874963
               13              -13                7        340553.69       -1285651.9         -6227279        5465563.5       -3474824.5       -1939917.1
               14              -13                7        284041.56         -1237097         -5939901          5214584       -3303457.5       -2018097.8
               15              -13                7        202606.47         -1198788         -5723818          4941092       -3123233.3       -2109504.8
               16              -13                7        96248.703       -1170725.3         -5579032          4645089       -2934152.3         -2214139
               17              -13                7       -35031.867       -1152908.5         -5505541          4326574         -2736214       -2331999.8
               18              -13                7       -191235.41       -1145337.6         -5503347        3985547.5       -2529417.8       -2463087.5
              -18              -12                7        22206.916       -273781.34        1897120.5          6275850       -3254178.5        1450699.9
              -17              -12                7       -84536.188       -232831.94        1414729.9          6319063       -3486654.5        1205436.1
              -16              -12                7       -176056.64       -230242.83        888072.13          6383805       -3707364.5        961728.31
              -15              -12                7       -252203.77       -237628.66        291687.09          6466752       -3940843.5        721965.19
              -14              -12                7       -311579.75       -248774.86          -383273        6566691.5       -4198948.5        485119.69
              -13              -12                7       -354184.66       -263681.38       -1136808.6        6683625.5       -4481678.5        251191.55
              -12              -12                7       -380018.44       -282348.28       -1968918.6          6817553         -4789034        20181.064
              -11              -12                7       -233628.31       -275611.84       -2811197.3        6963534.5         -5533038       -244590.91
              -10              -12                7        222197.45       -199428.91       -3687642.3          7106192       -7429280.5       -606771.75
               -9              -12                7        443071.13        10320.414       -4987307.5          7038595         -8746432       -1201426.5
               -8              -12                7           751286        226860.83       -6381350.5        6841699.5        -10808989       -1736918.9
               -7              -12                7       -197784.06        251006.17         -8092597          7051480        -11930620       -2234023.5
               -6              -12                7          -852067        202497.42         -9738591        7263669.5        -12608470       -2615057.8
               -5              -12                7       -1096590.1        93999.445        -11246749          7419746        -13040283         -2885688
               -4              -12                7       -931354.13       -74488.023        -12617072          7519709        -13226063       -3045913.8
               -3              -12                7       -176701.41       -282904.97        -12509870          7980835        -12516560         -3334383
               -2              -12                7       -167040.28       -614145.38        -12844751          8099740        -12435314       -4121816.8
               -1              -12                7       -9320.6758       -657392.81        -13482026          8202369        -12175134         -4512202
                0              -12                7       -291905.25       -1018852.1        -13560420        7760326.5        -12905786       -4693069.5
                1              -12                7        30749.826       -1440525.8        -13071164        7425850.5        -13536119         -5110348
                2              -12                7           485953       -1504718.5        -13909427          7359820        -12324022       -5042293.5
                3              -12                7           700175       -1762407.8        -14390402          6880144        -12289326       -4779304.5
                4              -12                7        565166.81         -2164639        -13734888        6721007.5        -11489481       -4662755.5
                5              -12                7        458930.81       -2514642.5        -12711921          6790600        -10553796         -4380875
                6              -12                7        377187.63       -2727263.3        -11765456        6773142.5         -9568200       -4060322.3
