           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -12148.378       -688257.06        -22186030         -9287728        281359.94        54829.863
              -17              -18                7        39602.754       -807661.81        -21919856        -10746374        243152.22        -26643.73
              -16              -18                7        94956.922       -892044.25        -21623128        -12249421         233382.7       -53815.863
              -15              -18                7        153914.09       -941404.06        -21295840        -13796870        252051.39       -26686.656
              -14              -18                7        216474.25       -955741.56        -20937994        -15388724        299158.28        54743.988
              -13              -18                7        368762.66       -778867.94        -20491240        -16763158        305017.75        310136.81
              -12              -18                7        535632.75       -428674.34        -19885602        -17696364        285920.28        558529.19
              -11              -18                7        647153.88       -14847.844        -19182262        -18425290        287607.84           677708
              -10              -18                7        753583.19        456440.28        -18422622        -19117946        293889.28        782045.13
               -9              -18                7        854920.75        985190.06        -17606674        -19774322        304764.66        871540.31
               -8              -18                7        748254.19       -263719.44        -17498084        -22966776        457414.59        1763835.4
               -7              -18                7        767361.88       -566617.94        -15827918        -24596346        445713.72        1925422.3
               -6              -18                7        777629.69          -736743        -14121142        -26077258        466429.78        2043718.9
               -5              -18                7        779057.88       -774094.75        -12377766        -27409520         519562.5        2118725.3
               -4              -18                7        771646.13       -678673.25        -10597781        -28593122        605112.13        2150441.5
               -3              -18                7         755394.5       -450478.06         -8781189        -29628074        723078.38          2138867
               -2              -18                7        730303.75       -89509.547         -6927993        -30514372         873461.5        2084002.8
               -1              -18                7        715751.63        436963.56       -4512390.5        -30416496        749221.56        1520980.1
                0              -18                7        600880.75           562576       -1431884.6        -30113210       -51846.574        531442.06
                1              -18                7        748624.88        80603.695        797263.13        -29174412         -11543.5       -926732.25
                2              -18                7        862847.94       -38480.938        2996579.5        -28609268       -5629.4063       -1077067.3
                3              -18                7        935927.38       -62987.891          5155709        -27957636       -6243.2813       -1089936.1
                4              -18                7        967863.38        7082.7266        7274649.5        -27219516       -13385.078       -965339.69
                5              -18                7        958655.38        171731.09          9353404        -26394910        -27054.82       -703276.75
                6              -18                7        908303.13        430956.75         11391970        -25483816       -47252.441       -303748.88
                7              -18                7        816807.38        784760.44         13390351        -24486232       -73978.078        233245.56
                8              -18                7        502182.09        959259.25         15123182        -23190208       -126344.02        684885.56
                9              -18                7        232145.33        631426.25         15911341        -21758838       -185594.27        510573.63
               10              -18                7        324690.53        610527.13         16618747        -20731008       -218342.47        380427.44
               11              -18                7        403571.63        598220.88         17307792        -19691816       -246275.03        249472.42
               12              -18                7        465548.94        600775.19         17981144        -18644890       -273103.81        118459.84
               13              -18                7        399768.91        827331.13         18700610        -17713682       -415764.25        2812.4954
               14              -18                7        374132.06        844547.13         19321272        -16151742        -376444.5        20291.781
               15              -18                7        333572.88        852219.81         19915026        -14648330       -344042.75        42068.734
               16              -18                7        278053.41        850481.88         20481900        -13203849       -318669.75        68059.172
               17              -18                7        207573.53        839333.75         21021896        -11818297       -300325.38        98263.109
               18              -18                7        122133.38        818775.25         21535012        -10491676       -289009.78         132680.5
              -18              -17                7        166444.02       -1786870.3        -22170416         -9161031        661147.31        282519.78
              -17              -17                7         248503.3       -1898517.5        -21892024        -10563698         632799.5        236064.95
              -16              -17                7         334165.5       -1975142.1        -21583076        -12010767           632890        243911.58
              -15              -17                7        423430.72       -2016744.6        -21243570        -13502238        661418.69        306059.53
              -14              -17                7        598321.94       -1865540.6        -20840368        -14793856        655768.63        537715.38
              -13              -17                7           846648       -1563655.1        -20350320        -15880656        616492.06        912776.06
              -12              -17                7        1090327.8       -1267207.6        -19796074        -16982080           600423          1318726
              -11              -17                7        1242980.1       -882514.13        -19112856        -17814512        593288.06        1468628.3
              -10              -17                7          1367859       -422260.75        -18355468        -18541348        588929.81        1532955.3
               -9              -17                7        1487646.3        95454.383        -17541778        -19231908        589165.63        1582440.4
               -8              -17                7        1570304.1       -1871053.5        -17958644        -22978956          1129894        3452908.5
               -7              -17                7        2002831.6         -2654006        -17219414        -25554736        1475816.5          4805121
               -6              -17                7          2300849       -2509029.3        -15444211        -27082006        1619497.3        5370004.5
               -5              -17                7        2590026.8         -2231279        -13632399        -28460628        1795594.5          5891596
               -4              -17                7          2870365         -1820756        -11783985        -29690596          2004109        6369899.5
               -3              -17                7        3141863.3       -1277458.9         -9898963        -30771906        2245039.8          6804911
               -2              -17                7        3177211.8       -317879.53         -7183554        -30203522        1498821.3          4443969
               -1              -17                7        3201379.3        235605.09         -4380247        -29799748        534861.13        1962236.9
                0              -17                7        2997649.5        340314.47       -1328445.5        -29715884       -372037.25        1986046.3
                1              -17                7        3022549.5        292480.03        962036.19        -29055496       -345309.13        1065232.3
                2              -17                7        3046959.3        394038.75          3188355        -28399756       -310951.69        841490.13
                3              -17                7          3030225        590175.13          5374486        -27657524       -283122.19        755214.25
                4              -17                7        2972346.8        880888.81        7520429.5        -26828808       -261820.61        806403.88
                5              -17                7        2873325.3        1266180.5          9626185        -25913604       -247046.97        995059.75
                6              -17                7          2733159        1746049.5         11691754        -24911914        -238801.3        1321180.5
                7              -17                7        2551849.5        2320496.3         13717137        -23823730       -237083.53        1784768.3
                8              -17                7        1578224.4          1912074         14841705        -22138200       -328438.97        1424549.1
                9              -17                7        901254.13        1276602.9         15708198        -20401836        -362428.5          1070099
               10              -17                7        983953.56        1274611.5         16451210        -19414432       -384097.72        962417.63
               11              -17                7        1052989.3        1281213.1         17175862        -18415664       -400951.38         853927.5
               12              -17                7        1020362.5        1425721.3         17936738        -17492356       -511088.88        741630.81
               13              -17                7        936933.63        1631240.6         18653978        -16594846       -640665.19         613382.5
               14              -17                7        822775.06        1868035.8         19309822        -15703391       -765415.88        468338.66
               15              -17                7        745462.13        1904200.4         19910030        -14312576       -742203.88        429494.38
               16              -17                7           660082        1906610.8         20482248        -12920400       -709104.56        407803.16
               17              -17                7        559741.44        1899610.8         21027592        -11587154       -683033.94        390325.53
               18              -17                7         444440.5        1883200.4         21546056        -10312836       -663992.06        377061.34
              -18              -16                7        339502.78       -2800913.5        -22121684         -9055966        1004664.9        506852.09
              -17              -16                7        451870.22       -2904803.3        -21831076        -10402655        986177.31        495416.06
              -16              -16                7        567840.44       -2973669.8        -21509908        -11793746        996127.63        538281.38
              -15              -16                7        765355.81       -2848146.8        -21150120        -13002449        978928.81           746223
              -14              -16                7        1032953.6       -2569571.3        -20726724        -14021320        934324.94        1094082.8
              -13              -16                7        1295904.8       -2296433.3        -20239130        -15054814         912928.5        1472831.1
              -12              -16                7        1554209.9       -2028733.1        -19687338        -16102931        914739.81          1882469
              -11              -16                7        1804616.6       -1761537.9        -19068910        -17156728        938105.06        2309934.3
              -10              -16                7        1947944.9         -1312319        -18313778        -17917746        923107.13        2334250.8
               -9              -16                7        2074928.9       -1076056.5        -17609408        -18891344        995092.38        2564724.3
               -8              -16                7          2436910       -2970481.8        -17658366        -21853112        1841968.8          4945334
               -7              -16                7          3430681       -4049061.8        -17247088        -24100398          2651807          7379944
               -6              -16                7        4288128.5       -3902457.3        -15770376        -25723072        3092811.3          8867124
               -5              -16                7          4865056         -3309606        -13890136        -27148054        3391873.5          9835303
               -4              -16                7          5307542       -2331923.8        -11703695        -27956888        3198827.8          9538281
               -3              -16                7          5460899       -1251521.5         -9259508        -28221818        2385424.8        7558335.5
               -2              -16                7          5410017       -446503.13       -6873186.5        -28486010        1487707.6          5102502
               -1              -16                7        5586627.5        -192777.2         -4429880        -29214956        497814.41        3561833.5
                0              -16                7        5649516.5        169764.47       -1517667.4        -29103712       -323292.66        3444759.8
                1              -16                7          5284164           461236        1118566.5        -28462404       -699148.63          3292034
                2              -16                7        5218760.5        783438.25        3371887.5        -27716064       -636347.94          2994886
                3              -16                7          5112213        1200217.9        5585021.5        -26883240       -580075.13        2835203.3
                4              -16                7        4964521.5        1711575.4        7757968.5        -25963924       -530330.25        2812986.3
                5              -16                7        4775685.5        2317510.5          9890726        -24958120       -487113.31          2928235
                6              -16                7        4545706.5          3018023         11983296        -23865834       -450424.25        3180949.5
                7              -16                7        3705566.5          3269502         13535748        -22647324       -509835.94          2928063
                8              -16                7          2626428          2878422         14637731        -21143144        -563788.5          2317346
                9              -16                7        1672837.1        2068760.3         15555914        -19336722       -545114.75        1699172.3
               10              -16                7        1610916.8        1936762.4         16338302        -18244320       -545500.88        1538546.4
               11              -16                7        1611345.5        2020349.9         17137782        -17335386       -620314.56        1438386.8
               12              -16                7        1540996.8        2173555.8         17914202        -16465526       -741632.25        1314332.5
               13              -16                7          1439919        2358038.3         18629222        -15601718       -858124.31        1173483.3
               14              -16                7        1308111.4          2573797         19282844        -14743961       -969790.81        1015838.3
