           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -7256245.5        -11165452         -7212922        -11283427          7496025         -3702686
              -17              -18                7         -7302939        -11242300         -8416432        -10930000          7970207       -3180157.8
              -16              -18                7       -7284216.5        -11316354         -9501810        -10529692          8485163         -2640182
              -15              -18                7         -7200078        -11387616        -10469055        -10082498          9040890       -2082759.3
              -14              -18                7       -7050523.5        -11456084        -11318166         -9588423          9637392       -1507888.8
              -13              -18                7         -6676086        -11498708        -11886634         -9051171         10289178       -937373.69
              -12              -18                7       -6139512.5        -11480654        -11929069         -8514922         10790387       -301070.63
              -11              -18                7         -5553152        -11431459        -11617390         -7956766         11144686        401903.06
              -10              -18                7       -4910618.5        -11384076        -11201919         -7364846         11489266        1116125.6
               -9              -18                7         -4211913        -11338502        -10682657         -6739163         11824127          1841597
               -8              -18                7       -4056438.8        -11035320        -12659357       -6490490.5         12647914          2608745
               -7              -18                7       -3334483.3        -10837768        -11608077       -5206075.5         13389372        3411907.5
               -6              -18                7       -2472547.8        -10589376        -10590943       -3966868.5         14035650          4197117
               -5              -18                7       -1470630.9        -10290141         -9607959       -2772868.3         14586745        4964372.5
               -4              -18                7       -328733.03         -9940065         -8659123         -1624075         15042658          5713674
               -3              -18                7         953145.5         -9539148         -7744435       -520488.94         15403393          6445023
               -2              -18                7          2375005         -9087390         -6863895        537889.94         15668947        7158417.5
               -1              -18                7        3900895.5         -8624817         -5039837        1669199.5         15359477          7644617
                0              -18                7          5196553       -8055470.5       -2174498.3        2968776.5         14011293        7802789.5
                1              -18                7        6487718.5         -7082769       -88033.188          3718336         13005889        8234917.5
                2              -18                7        7768920.5       -6176320.5        1728364.8          4442844         12331235          8420396
                3              -18                7          8949855         -5321543          3495741          5069512         11640663          8539394
                4              -18                7         10030521         -4518438          5214095          5598338         10934169          8591911
                5              -18                7         11010922       -3767004.3        6883430.5        6029326.5         10211753          8577948
                6              -18                7         11891052       -3067242.3          8503742        6362474.5          9473416          8497502
                7              -18                7         12670917       -2419152.3         10075037          6597782          8719159          8350577
                8              -18                7         12939050       -1921432.6         11571752        6732642.5          7917035          8274469
                9              -18                7         12720540       -1612189.9         12108888          6442524          7049321          8432995
               10              -18                7         13056352       -1231578.6         12186224          5938984        6201530.5          8468448
               11              -18                7         13354236       -895878.56         12276024        5433547.5        5359576.5          8503034
               12              -18                7         13608607       -611292.25         12381593        4927730.5          4522476          8538116
               13              -18                7         13641965       -572567.75         12570343        4451285.5        3675141.5          8638449
               14              -18                7         13610724       -442595.91         12679120        3618241.8        2965352.5          8567724
               15              -18                7         13526570       -368246.19         12781888          2815836          2256620          8502487
               16              -18                7         13389518       -349603.94         12878675        2044282.8        1548871.4          8442854
               17              -18                7         13199564       -386669.06         12969483        1303582.5         842107.5          8388826
               18              -18                7         12956709       -479441.59         13054312        593734.94        136328.25        8340403.5
              -18              -17                7         -8400042        -10808655         -7272675        -11371366        7980512.5       -3192000.3
              -17              -17                7       -8373724.5        -10859900         -8402889        -10992729          8475286       -2681388.3
              -16              -17                7         -8281990        -10908349         -9414969        -10567210          9010832         -2153329
              -15              -17                7       -8124839.5        -10954007        -10308917        -10094806          9587151       -1607822.8
              -14              -17                7         -7745265        -10985397        -10920156         -9569945         10234737       -1065866.8
              -13              -17                7       -7217261.5        -11007729        -11334574         -9034154         10917839       -523245.63
              -12              -17                7         -6706348        -11033038        -11728308         -8505634         11597537        40378.625
              -11              -17                7         -6147322        -10994768        -11624330         -7965024         11952070        697709.13
              -10              -17                7         -5522599        -10940920        -11299703         -7389831         12212883          1386434
               -9              -17                7       -4841703.5        -10888883        -10871286       -6780873.5         12463978        2086407.8
               -8              -17                7       -4663055.5        -10334481        -14223569       -6918841.5         13977114        2904511.5
               -7              -17                7       -3489519.3         -9771318        -15449248         -6349903         15234020        3597657.8
               -6              -17                7       -2122873.5         -9445198        -14456683       -5131195.5         16104918        4330104.5
               -5              -17                7       -616246.25         -9068237        -13498264       -3957693.3         16880636        5044598.5
               -4              -17                7        1030361.6         -8640435        -12573996       -2829400.3         17561172          5741138
               -3              -17                7        2816950.5         -8161792        -11683874       -1746313.1         18146526          6419725
               -2              -17                7          4315546         -8010364         -9317263          -813248         16547393          6608384
               -1              -17                7          5835220       -7660118.5       -6917677.5        148791.94         14722042          6836999
                0              -17                7          6984407         -7400569         -3842961        1556626.4         13777981          7192384
                1              -17                7          8361009         -6498056       -1681440.8          2405886         12887433        7523486.5
                2              -17                7          9680822         -5637232         345338.5        3170168.5         12175958        7705112.5
                3              -17                7         10900368         -4828080          2323096        3836610.5         11448562          7820257
                4              -17                7         12019645         -4070599          4251832          4405213         10705245          7868921
                5              -17                7         13038656       -3364789.8        6131547.5        4875975.5          9946006        7851104.5
                6              -17                7         13957397       -2710652.5        7962242.5        5248898.5          9170848          7766807
                7              -17                7         14775871       -2108186.3          9743917        5523981.5          8379766          7616028
                8              -17                7         13806870       -1940924.5         11201700          5690961          7366317        7904949.5
                9              -17                7         12943487       -1785959.9         12205017        5666897.5          6430623          8167501
               10              -17                7         13276177       -1434249.6         12335365          5210433          5591369          8192988
               11              -17                7         13570940       -1127450.5         12478179          4752071          4757952          8217610
               12              -17                7         13660036         -1044616         12697725        4336482.5        3892750.5        8273181.5
               13              -17                7         13667183       -1049818.5         12881482        3898566.5        3051889.5          8373992
               14              -17                7         13633588         -1098644         13006493        3423810.8        2247735.5          8516381
               15              -17                7         13532872       -1043985.8         13091448        2656359.8        1532999.3          8504082
               16              -17                7         13376873       -1027654.5         13169854        1887145.5        827080.31          8476866
               17              -17                7         13167974       -1067030.9         13242280        1148784.3        122145.88          8455254
               18              -17                7         12906175       -1162114.5         13308725        441275.69       -581803.75          8439247
              -18              -16                7         -9452400        -10401046         -7286788        -11448200          8483973         -2651864
              -17              -16                7         -9353070        -10426686         -8343704        -11044352          8999337         -2153168
              -16              -16                7         -9188324        -10449532         -9282489        -10593621          9555474       -1637025.6
              -15              -16                7         -8803600        -10469622         -9936512        -10081204         10198768       -1123634.9
              -14              -16                7         -8271809        -10491329        -10390832         -9549174         10892606          -608949
              -13              -16                7         -7757109        -10516012        -10824465         -9024416         11583040       -73261.375
              -12              -16                7         -7259497        -10543670        -11237416         -8506930         12270067        483429.56
              -11              -16                7         -6775715        -10571426        -11612333         -7995655         12938272        1063268.5
              -10              -16                7       -6168802.5        -10511113        -11378550         -7437187         13115319        1726495.3
               -9              -16                7         -5589593        -10410787        -11352543         -6905862         13473745        2435517.3
               -8              -16                7       -5088736.5         -9744364        -14001728       -6835228.5         15627698        3349771.8
               -7              -16                7       -3301756.3         -8777607        -16144750         -6562999         17709320        4022000.3
               -6              -16                7       -1161210.9       -8117024.5        -16094259       -5630601.5         19103240        4644269.5
               -5              -16                7        850125.63       -7662337.5        -15160409         -4477601         20103578        5306001.5
               -4              -16                7        2790323.8       -7417142.5        -13784169         -3518678         19874436          5654725
               -3              -16                7          4424700       -7360012.5        -11994561       -2756083.8         18279932        5785990.5
               -2              -16                7          5904827         -7195068        -10329606       -2025703.4         16528869        6060119.5
               -1              -16                7          7628522         -6678694         -8637615       -1145113.4         14928087          6373109
                0              -16                7          9324046       -6267443.5         -5733061        139775.69         14034558        6752175.5
                1              -16                7         10284284       -5886025.5         -2925376        1170568.4         12936032        6932059.5
                2              -16                7         11642708         -5070825       -688215.13        1974625.5         12187734          7109832
                3              -16                7         12900864         -4307297        1499924.4        2680843.3         11423515          7221124
                4              -16                7         14058752       -3595441.3          3639043        3289220.8         10643374        7265934.5
                5              -16                7         15116374       -2935256.8          5729139          3799758          9847314          7244265
                6              -16                7         16073727         -2326744        7770215.5          4212455          9035331          7156114
                7              -16                7         15805994       -2013611.4          9499042          4507243          7986657        7282712.5
                8              -16                7         14706398       -1905519.5         10923366          4726949          6867395          7575814
                9              -16                7         13418357       -1861896.3         12174650          4891177          5823999        7885901.5
               10              -16                7         13503641       -1586116.3         12494734          4557704        4969866.5        7944052.5
               11              -16                7         13663462       -1445592.5         12739453        4191229.3          4101201        7965893.5
               12              -16                7         13685137       -1451098.6         12976960        3828681.3        3230108.8        8025605.5
               13              -16                7         13666070       -1500228.1         13155722        3429293.3        2395722.5        8126892.5
               14              -16                7         13606262       -1592980.4         13275740          2993066          1598042        8269759.5
               15              -16                7         13505709       -1729356.5         13337014        2519997.8        837066.94          8454204
               16              -16                7         13336641       -1755892.3         13389592          1811033        125961.63          8501525
               17              -16                7         13108797       -1797579.9         13443635        1075010.8       -577143.13          8512328
               18              -16                7         12828052       -1894974.6         13491699        369841.22       -1279263.5          8528738
              -18              -15                7        -10413316         -9942623         -7255261        -11513926          9006406       -2082276.8
              -17              -15                7        -10240976         -9942659       -8238880.5        -11084868          9542361       -1595498.1
              -16              -15                7         -9851090         -9951383         -8935704        -10584948         10181272         -1110676
              -15              -15                7         -9315512         -9972464         -9429923        -10056680         10885846       -623926.06
              -14              -15                7         -8797025         -9996521         -9903457         -9535685         11587014       -116174.03
              -13              -15                7       -8295626.5        -10023554        -10356308         -9021960         12284778        412580.38
              -12              -15                7         -7811318        -10053563        -10788474         -8515506         12979136        962337.13
              -11              -15                7         -7344099        -10086548        -11199956       -8016323.5         13670090        1533097.4
              -10              -15                7       -6849229.5        -10094655        -11438462         -7506916         14196573          2136309
