           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -4904855.5        -18682548          4858778         18282264        -63173.84        -107197.2
              -17              -18                7       -5359757.5        -17672386          4306674         18502976        48982.262        358886.31
              -16              -18                7         -5736899        -16662780        3663687.5         18885048        149990.39        774971.31
              -15              -18                7       -6036277.5        -15653728        2929819.3         19428482        239850.58        1141057.6
              -14              -18                7       -6257894.5        -14645228        2105068.3         20133276        318562.75        1457145.6
              -13              -18                7         -6398160        -13724302        1139563.5         20795862           511014        1619969.9
              -12              -18                7         -6301711        -13097604        187819.63         21353958        768604.63        1596687.9
              -11              -18                7       -5997671.5        -12659344       -653952.44         21917900        958268.06          1545079
              -10              -18                7       -5630960.5        -12268730       -1501951.6         22495452        1138795.5          1491789
               -9              -18                7         -5201576        -11925761         -2356178         23086616        1310186.4        1436818.1
               -8              -18                7         -5771406         -9695324       -4596509.5         25167388        2076012.4        840118.06
               -7              -18                7         -5617827         -8056666       -6949214.5         26423516        2377473.8        739619.25
               -6              -18                7         -5273760         -6551231         -9200567         27395698        2614008.5        636105.81
               -5              -18                7         -4739202         -5179020        -11350564         28083936        2785617.5        529577.88
               -4              -18                7       -4014156.5       -3940031.3        -13399208         28488218          2892300        420035.44
               -3              -18                7       -3098620.5         -2834265        -15346500         28608560          2934056        307479.16
               -2              -18                7       -1992595.8       -1861721.9        -17192436         28444948        2910885.5        191907.94
               -1              -18                7       -663254.13       -1189457.9        -18807364         27354376        2735825.5        552461.75
                0              -18                7        609053.75       -452568.91        -20818482         25868338        2694142.8        1262321.5
                1              -18                7          1370220        618517.44        -21378084         23844024          1543878        2050097.3
                2              -18                7          2462182          1329905        -22167340         22144922          1482196        1914446.1
                3              -18                7        3676180.3        1861432.1        -22884086         20408806        1522359.6          1708400
                4              -18                7        5012215.5        2213098.5        -23528316         18635674        1664369.1        1431957.5
                5              -18                7        6470287.5          2384904        -24100036         16825522        1908224.4        1085119.6
                6              -18                7        8050395.5        2376849.3        -24599240         14978356          2253925        667886.31
                7              -18                7          9752542        2188932.8        -25025936         13094171          2701472        180256.81
                8              -18                7         11442665        2091298.3        -24846920         11174570          3099826       -188529.81
                9              -18                7         12461038        2282025.5        -24150686          9589323        2958309.3        23472.453
               10              -18                7         13389980        2111582.5        -24267936          8266305        2799738.5        224379.22
               11              -18                7         14268122        1937590.1        -24328724          6985032          2632483        413648.66
               12              -18                7         15099633        1757365.4        -24326958        5754164.5          2455127        587687.31
               13              -18                7         16072225        1500999.9        -24065828          4870757          2197825        613120.31
               14              -18                7         17007888        1202877.9        -23358518        3659576.3        1815843.5        529905.56
               15              -18                7         17849146        909103.19        -22573804        2598986.8        1468049.4        425833.56
               16              -18                7         18596012        619710.13        -21711920        1689259.3        1154510.6        300948.16
