           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7         -8354252        1861577.8         -8365841        1857255.8       -4285166.5       -119905.27
              -17              -18                7         -8513667        1951829.8       -7591894.5        1844216.4       -4552009.5       -290424.47
              -16              -18                7         -8732336        2064047.4       -6844919.5        1776855.8         -4819897       -437660.06
              -15              -18                7         -9010259          2198231         -6124916        1655174.1       -5088830.5       -561611.88
              -14              -18                7         -9347435          2354380         -5431884        1479171.4       -5358808.5          -662280
              -13              -18                7         -9711678        2447643.5       -4749475.5        1196224.5         -5642145       -729918.63
              -12              -18                7        -10082874        2490849.3         -4305532           854333         -5755276       -819105.19
              -11              -18                7        -10509380        2557944.5       -4095580.5        501912.34         -5719121       -929585.25
              -10              -18                7        -10986072        2639252.3         -3926184        124262.13         -5674636         -1032332
               -9              -18                7        -11512944        2734772.8       -3797341.5       -278617.72         -5621821       -1127345.5
               -8              -18                7        -11799695        2696726.3         -2444361       -923631.44         -5739490       -990115.25
               -7              -18                7        -12320916        2704043.8       -1955206.5       -1814891.6       -5775847.5       -1181010.9
               -6              -18                7        -12857056          2682650       -1472627.8       -2665403.8         -5794672         -1352229
               -5              -18                7        -13408112        2632545.3       -996626.38         -3475167       -5795962.5       -1503769.6
               -4              -18                7        -13974086          2553729       -527200.88         -4244181         -5779720       -1635632.4
               -3              -18                7        -14554978        2446201.8        -64352.25         -4972447         -5745944         -1747818
               -2              -18                7        -15150788          2309963         391920.5       -5659964.5         -5694635       -1840326.1
               -1              -18                7        -15846406        2204472.3        503839.41       -6342592.5         -5472088       -1934588.5
                0              -18                7        -16301325        2087195.9       -73191.758       -6977375.5       -4839163.5       -1993529.9
                1              -18                7        -16262632        1623911.1       -925754.13       -7188490.5         -4215510         -2233804
                2              -18                7        -16242762        1237066.5       -1627309.5         -7420671       -3958584.8       -2164871.3
                3              -18                7        -16139070        873672.69       -2353190.3         -7577130         -3732904       -2065811.3
                4              -18                7        -15951560        533729.44       -3103397.5         -7657867       -3538467.5       -1936623.9
                5              -18                7        -15680224        217236.36       -3877931.3         -7662884         -3375275       -1777309.3
                6              -18                7        -15325067        -75805.93       -4676790.5         -7592179         -3243327       -1587866.8
                7              -18                7        -14886088       -345397.97         -5499977       -7445753.5       -3142623.3         -1368297
                8              -18                7        -14151199       -634360.81       -6380542.5       -7228806.5       -3026055.8         -1173432
                9              -18                7        -13403181       -978903.38       -6939911.5         -6849104       -2828008.5       -1189660.6
               10              -18                7        -13110146       -1245285.5         -7248622       -6397898.5       -2673677.5       -1229987.8
               11              -18                7        -12792378       -1492768.3       -7543892.5       -5961372.5       -2531625.3         -1277062
               12              -18                7        -12443425       -1718235.5         -7826596       -5539488.5         -2404242       -1333825.1
               13              -18                7        -11859076       -1825799.1       -8071989.5       -5140066.5         -2387681       -1502917.5
               14              -18                7        -11162646       -2005506.4       -8330279.5         -4589713         -2576611       -1546454.9
               15              -18                7        -10453486         -2166003         -8514296         -4097798         -2772118       -1619321.6
               16              -18                7         -9731650       -2307235.8         -8623974         -3664441         -2974095         -1721610
               17              -18                7         -8997141       -2429203.5         -8659312         -3289642         -3182542       -1853319.8
               18              -18                7         -8249958       -2531907.5         -8620313       -2973401.3       -3397459.8       -2014451.3
              -18              -17                7       -7578856.5        1836574.1         -8552411        1990169.8         -4571595       -266046.03
              -17              -17                7         -7739995        1890508.3         -7780323        1940535.8       -4846379.5       -438666.63
              -16              -17                7         -7960387          1966408         -7035205        1836580.6         -5122209        -588003.5
              -15              -17                7       -8240032.5        2064273.4       -6317059.5        1678304.3         -5399083       -714056.56
              -14              -17                7         -8553393          2111287         -5605084        1403549.8         -5695529        -807862.5
              -13              -17                7         -8860816        2107102.8         -4875586        1044622.8       -6000870.5        -891537.5
              -12              -17                7         -9172846        2117499.5       -4139877.3        668002.19         -6294960       -980201.06
              -11              -17                7         -9545188          2162799       -3764861.5        302213.19         -6302181       -1105129.1
              -10              -17                7         -9977624        2227696.8         -3522067       -80515.156         -6228250       -1231878.1
               -9              -17                7        -10460245        2306807.5       -3319826.5       -488473.13         -6145990       -1350893.9
               -8              -17                7        -10666076          2130933       -1428095.5         -1031246         -6548241       -1137374.4
               -7              -17                7        -11284908        1981507.6       -137233.56       -1670761.9         -6946098       -1136462.3
               -6              -17                7        -12008164          1916996        364723.13       -2509260.3       -7133868.5         -1292064
               -5              -17                7        -12746338        1823773.3           860104       -3307010.8         -7304106       -1427988.1
               -4              -17                7        -13499430        1701838.9        1348907.5       -4064011.8         -7456810       -1544234.8
               -3              -17                7        -14267440        1551193.5          1831135         -4780265       -7591980.5         -1640804
               -2              -17                7        -15181778        1560949.3        1777385.5       -5555536.5         -6807249       -1961182.8
               -1              -17                7        -16080744        1585307.1        1616646.9       -6226359.5         -6006602       -2238849.5
                0              -17                7        -16745320        1560700.5        962362.19       -6825627.5         -5331947       -2189375.3
                1              -17                7        -16896942        1221618.5        52627.625         -7062521         -4882071       -2247912.5
                2              -17                7        -16992352         909037.5       -831899.19       -7236648.5         -4621956         -2152195
                3              -17                7        -17003938        619906.94       -1740752.3         -7335054       -4393085.5       -2026350.3
                4              -17                7        -16931702        354227.03       -2673931.5         -7357740       -4195458.5       -1870378.1
                5              -17                7        -16775648        111997.48       -3631436.8       -7304702.5         -4029077       -1684278.5
                6              -17                7        -16535770       -106781.55       -4613268.5       -7175945.5       -3893939.3       -1468051.5
                7              -17                7        -16212071       -302110.16         -5619427       -6971466.5       -3790045.5       -1221696.8
                8              -17                7        -14931517       -606667.13         -6664924         -6752105       -3452486.5       -1188628.6
                9              -17                7        -13684570       -964701.75       -7470093.5         -6459825       -3160855.5       -1195837.8
               10              -17                7        -13391154       -1212709.3         -7807211       -6020501.5       -3006016.3       -1229090.8
               11              -17                7        -13073006       -1441817.1       -8130888.5         -5595859         -2863456       -1269090.8
               12              -17                7        -12522945       -1569383.3         -8469591         -5181041       -2781934.5         -1390838
               13              -17                7        -11895325       -1661592.9         -8710400         -4795661       -2761215.8       -1555297.5
               14              -17                7        -11241215       -1739325.5         -8836209       -4442674.5       -2793252.8       -1745836.6
               15              -17                7        -10514733       -1886954.5         -8965480       -3973554.5       -2971478.5       -1838460.3
               16              -17                7         -9769642       -2025177.8         -9031833         -3544730       -3169188.5       -1946206.4
               17              -17                7         -9011877         -2144137         -9023848       -3174463.8         -3373369       -2083374.3
               18              -17                7         -8241438       -2243831.3         -8941522       -2862755.3         -3584019       -2249963.5
              -18              -16                7       -6819996.5        1751742.9         -8786563        2137908.5       -4843501.5       -395855.56
              -17              -16                7         -6982857        1769358.8         -8016332        2051679.6         -5126227       -570577.69
              -16              -16                7       -7204972.5        1808940.6       -7273072.5        1911129.9         -5409997       -722015.69
              -15              -16                7       -7467414.5        1809637.9         -6531557        1644623.9         -5719518       -841984.13
              -14              -16                7         -7729988        1769911.4       -5768295.5        1284731.5         -6043810       -952478.25
              -13              -16                7         -7997167        1744766.1         -4998825        907146.31       -6356850.5       -1067960.3
              -12              -16                7       -8268953.5        1734201.8         -4223143        511867.63         -6658639       -1188430.8
              -11              -16                7         -8547925          1739146       -3455062.5        100336.94       -6937328.5       -1314718.5
              -10              -16                7         -8936109        1787633.6       -3138869.5       -287469.53         -6833951       -1465469.6
               -9              -16                7         -9332154          1823893         -2726796       -717235.44         -6781959       -1582777.3
               -8              -16                7         -9602503          1573824       -1027490.9       -1235257.3         -7405395       -1509360.3
               -7              -16                7        -10346221        1253841.6           657704         -1599344       -8219669.5       -1546105.3
               -6              -16                7        -11306974        1057805.1        1558510.5       -2235355.8         -8766906       -1674031.3
               -5              -16                7        -12232266        921464.19        2073270.4       -3021092.5         -9106090         -1794339
               -4              -16                7        -13205162        817877.75          2434564       -3895966.8         -8941901       -1905183.3
               -3              -16                7        -14215950        811025.69        2578757.8         -4771016       -8243837.5       -2083116.3
               -2              -16                7        -15225014        855253.88          2646243         -5471178         -7539362       -2343661.3
               -1              -16                7        -16092420        789014.94        2587210.5         -6117411         -6916359       -2395345.5
                0              -16                7        -17028152         739747.5          1877813       -6593968.5       -6394982.5         -2391007
                1              -16                7        -17527156        667159.13        836594.88       -6946100.5       -5689011.5       -2227254.8
                2              -16                7        -17737844        428841.13       -230904.25       -7062174.5         -5425706       -2104752.5
                3              -16                7        -17864710        213973.98       -1322729.5         -7102528         -5193646       -1952122.9
                4              -16                7        -17907754        22557.328       -2438880.5       -7067159.5         -4992830       -1769365.8
                5              -16                7        -17866974       -145408.78       -3579358.3       -6956069.5       -4823258.5       -1556481.3
                6              -16                7        -17742376       -289924.41       -4744161.5         -6769259       -4684930.5       -1313469.4
                7              -16                7        -16988142       -436845.81         -5904857         -6560067         -4349794       -1203744.1
                8              -16                7        -15693282       -668298.44         -6963342         -6344802       -3908967.5       -1199516.5
                9              -16                7        -14146930          -990163         -7911378       -6100880.5       -3495484.5       -1213963.3
               10              -16                7        -13655818       -1238825.8         -8348976         -5697776       -3306853.3       -1240396.9
               11              -16                7        -13165359       -1389919.1         -8754113         -5273778         -3176008       -1318557.6
               12              -16                7        -12520957       -1481252.8         -9105340         -4870046       -3098375.5       -1452305.4
               13              -16                7        -11850067       -1558108.9         -9341567       -4498706.5       -3073498.8       -1612132.3
               14              -16                7        -11152685       -1620487.8         -9462791       -4159761.5       -3101377.5       -1798038.9
               15              -16                7        -10428811       -1668389.3         -9469013         -3853210       -3182012.3       -2010024.4
               16              -16                7         -9665254       -1782452.3         -9468457         -3461666       -3359448.5       -2148967.8
               17              -16                7         -8884234       -1898402.3         -9417145       -3095932.3         -3559361       -2291593.3
               18              -16                7         -8090539       -1995087.8         -9291495       -2788756.3       -3765744.3       -2463640.8
              -18              -15                7         -6077671        1607083.5         -9068296        2300471.8         -5100884       -509333.94
              -17              -15                7         -6242256        1588381.5       -8299922.5        2177648.5         -5391551       -686157.13
              -16              -15                7         -6453741        1542695.5         -7528892        1919445.3       -5714111.5          -832284
              -15              -15                7         -6671464          1467427         -6731868          1558588         -6057354       -969596.88
              -14              -15                7         -6893794        1406739.5         -5928635          1180038       -6389345.5       -1111897.9
              -13              -15                7         -7120730        1360633.4         -5119191         783794.5         -6710085         -1259187
              -12              -15                7         -7352272        1329108.3       -4303537.5        369857.94       -7019572.5       -1411464.5
              -11              -15                7         -7588421          1312164         -3481673       -61772.563       -7317808.5       -1568730.8
              -10              -15                7       -7861521.5        1319062.8         -2776592       -496600.97         -7491739       -1733106.3
               -9              -15                7         -8171929        1287183.8       -2163026.8       -951466.94         -7558223       -1865043.6
               -8              -15                7         -8538771        976862.13       -760471.88       -1432952.3         -8378613       -1954832.8
               -7              -15                7         -9378983        596626.81        627973.88       -1760502.5         -9389841       -2154784.3
               -6              -15                7        -10692568        146478.89        2002310.9       -1934117.5        -10591904       -2464896.8
               -5              -15                7        -11848519        18109.906        2574418.5       -2999413.5        -10125206       -2420575.5
               -4              -15                7        -12942243       -20198.719        2964907.5       -3958598.8         -9602020       -2436924.3
               -3              -15                7        -14034242       -7427.9375        3278691.5       -4742897.5         -9072422         -2535886
