           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7         10100910         556942.5       -3581791.8       -5160277.5        132417.98       -118171.02
              -17              -18                7         10838655           388475       -3637653.5         -4949968        515601.44       -35754.047
              -16              -18                7         11577924        200409.19       -3600585.5       -4757866.5        875104.06        23110.439
              -15              -18                7         12318716       -7255.2656         -3470587         -4583973        1210925.9        58422.344
              -14              -18                7         13061033       -234518.34       -3247658.8         -4428286        1523067.1        70181.766
              -13              -18                7         13769895       -443620.44       -3000377.8         -4257169        1712005.1        62734.367
              -12              -18                7         14265854       -637771.56       -2684509.3         -4151517        1705190.3         83919.18
              -11              -18                7         14605925       -858538.19       -2295081.3         -4123675        1636233.8        125338.27
              -10              -18                7         14922968       -1095304.8       -1873089.5       -4113297.8        1560600.3        161264.36
               -9              -18                7         15216979       -1348071.3       -1418533.8         -4120384        1478289.6        191697.34
               -8              -18                7         16276048       -1565111.5       -521709.88       -3752446.5        985822.69        138871.73
               -7              -18                7         17250490       -1744210.5        445324.69         -3605465        745992.44        96470.859
               -6              -18                7         18100634       -1917167.4        1283961.1         -3449314        536439.75        52258.148
               -5              -18                7         18826476       -2083981.5        1994198.5         -3283993        357164.63        6233.5859
               -4              -18                7         19428020       -2244653.5          2576037         -3109502        208166.97       -41602.867
               -3              -18                7         19905264       -2399183.3        3029477.5         -2925841            89447        -91251.07
               -2              -18                7         20258212       -2547570.5        3354519.3       -2733010.5        1004.3984       -142711.23
               -1              -18                7         20438244       -2717826.5        3520760.3       -2613138.5        59199.547       -181357.88
                0              -18                7         20354630         -2815534          3667944       -2682487.8       -123466.37       -179221.56
                1              -18                7         20299172         -2729079        3223727.5       -2875294.8       -7411.4375       -141318.44
                2              -18                7         20058182         -2657455        2896445.5         -3025510       -179083.53       -182204.72
                3              -18                7         19691724       -2572437.3        2575781.8       -3197544.3       -383987.75       -230214.11
                4              -18                7         19199798         -2474026          2261736       -3391397.8          -622124       -285346.56
                5              -18                7         18582404       -2362220.5        1954307.5       -3607070.5       -893492.44       -347602.13
