           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -4703953.5        7201550.5       -182329.72       -50974.125        -24487818         -6045455
              -17              -18                7         -4701996        7275933.5        95846.063        155327.97        -24582756         -6736937
              -16              -18                7       -4729572.5        7331843.5        328827.81        317643.16        -24593016       -7431918.5
              -15              -18                7       -4786683.5          7369280        516615.44        435971.28        -24518600         -8130397
              -14              -18                7       -4873328.5          7388244        659209.06        510312.56        -24359506         -8832375
              -13              -18                7         -5027248        7295210.5        732939.13        624542.75        -24075536         -9644869
              -12              -18                7       -5309072.5          6986297        682514.38        705819.63        -23645096        -10568413
              -11              -18                7         -5687088          6554691        524043.94        659857.19        -23110060        -11478002
              -10              -18                7         -6090880          6091334        345267.09        579287.94        -22508312        -12372315
               -9              -18                7       -6520448.5          5596224        146183.69        464112.06        -21839852        -13251353
               -8              -18                7       -6742541.5          5283242        955870.44        1061838.8        -21068034        -14260939
               -7              -18                7         -7209244          5084779        661326.63        834330.69        -20427354        -15451100
               -6              -18                7         -7699138          4776970        476731.91           684102        -19659562        -16568496
               -5              -18                7         -8212225        4359816.5        402086.09        611152.63        -18764656        -17613122
               -4              -18                7         -8748506          3833316        437389.53        615482.75        -17742636        -18584976
               -3              -18                7         -9307980        3197469.5        582641.63         697091.5        -16593500        -19484064
               -2              -18                7         -9890646          2452278        837842.94           855980        -15317251        -20310384
               -1              -18                7        -10401011        1579118.4        873707.63        1140237.8        -13761485        -20765372
                0              -18                7        -10680185        713732.13         381947.5        1232738.9        -11856655        -21093568
                1              -18                7        -10880412       -171882.72        137475.25         779318.5        -10080558        -21186954
                2              -18                7        -11021495       -1101329.1        -43943.75        487215.63         -8383719        -21413008
                3              -18                7        -11031632         -1926269       -196523.44           282132         -6699978        -21568546
                4              -18                7        -10910824       -2646702.5       -320264.06        164067.13       -5029333.5        -21653570
                5              -18                7        -10659072         -3262630       -415165.84         133020.5         -3371784        -21668078
                6              -18                7        -10276372       -3774050.5       -481228.63        188992.06         -1727333        -21612072
                7              -18                7         -9762726       -4180964.8       -518452.31        331982.94       -95977.203        -21485550
                8              -18                7         -9147902         -4390274       -640714.06        238462.02          1348530        -21534080
                9              -18                7         -8862428       -4669616.5       -633266.13        42055.648        2518392.3        -21942478
               10              -18                7         -8740719       -5243015.5       -357799.72        422036.34        3877582.5        -22052108
               11              -18                7         -8587626         -5753247       -117135.05        770920.75        5212925.5        -22096232
               12              -18                7         -8403616         -6197198        80793.164          1077427        6524182.5        -22074400
               13              -18                7       -8203170.5       -6517151.5        8577.7246        1020117.4        7773594.5        -21994262
               14              -18                7         -7845744       -6543694.5        73950.664           982744          8700014        -22111234
               15              -18                7         -7491292         -6520968        118436.91        856632.88          9538009        -22191844
               16              -18                7       -7139901.5       -6449138.5        141949.77        641755.31         10287726        -22235952
               17              -18                7         -6791571         -6328206        144489.22        338111.63         10949160        -22243558
               18              -18                7         -6446303       -6158171.5        126055.24       -54298.375         11522315        -22214662
              -18              -17                7       -4397510.5          7561698        282187.72        59484.906        -24541940       -6028898.5
              -17              -17                7         -4458954          7610791        523463.94        252675.73        -24631822         -6712401
              -16              -17                7       -4549932.5          7641411           719546        401879.56        -24637032       -7399401.5
              -15              -17                7       -4670444.5        7653557.5        870434.13        507096.53        -24557560       -8089900.5
              -14              -17                7         -4856177          7569123        937750.63           631464        -24360308         -8882782
              -13              -17                7       -5069467.5          7401320        993862.06        841790.44        -24074524         -9790362
              -12              -17                7       -5266088.5        7225008.5        1096426.3        1102116.6        -23739432        -10727071
              -11              -17                7       -5593063.5          6849259        1032118.4        1169157.4        -23226692        -11640564
              -10              -17                7         -5980078        6393942.5        898328.69        1146391.8        -22615288        -12529634
               -9              -17                7       -6392868.5        5906874.5        744232.81        1089019.6        -21937168        -13403427
               -8              -17                7       -6633328.5        5520606.5        2091735.8        2049693.1        -21300304        -14392644
