           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7          7483028         -2867302       -39765.406        187369.92       -8119.5391        83831.766
              -17              -18                7        7700430.5       -2929528.3        335916.75        423064.44       -284733.09        235380.61
              -16              -18                7          7887455       -2980723.3         665781.5        677638.31       -579476.75        381071.41
              -15              -18                7        8044102.5       -3020887.5        949828.31        951091.56        -892350.5        520904.19
              -14              -18                7          8170372       -3050020.8        1188057.9        1243424.3       -1223354.5           654879
              -13              -18                7          8204138       -3027331.3        1569080.1        1503863.4       -1801800.5        818724.75
              -12              -18                7        8070406.5       -2932629.5          1952472        1749852.6         -2567615        1073609.8
              -11              -18                7          7832149       -2811618.8        2132479.8        2034002.9         -3277699        1374309.3
              -10              -18                7        7548133.5       -2685454.8        2271620.3        2338756.3       -3987000.8        1672259.4
               -9              -18                7          7218359       -2554137.3        2369893.5        2664112.5       -4695520.5          1967460
               -8              -18                7        6216972.5         -2434200        2763370.5        3044048.5       -5613014.5        2326456.3
               -7              -18                7        5838273.5       -2239069.3          2583321          3507219       -6337823.5        2718357.3
               -6              -18                7        5371847.5       -2002561.1          2497152          3898824         -7030290        3045235.5
               -5              -18                7          4817695       -1724676.1        2504863.3          4218863         -7690413        3307091.3
               -4              -18                7        4175814.8       -1405413.9        2606454.8        4467336.5       -8318191.5          3503924
               -3              -18                7        3446207.5       -1044774.5          2801926          4644244         -8913628        3635734.5
               -2              -18                7        2628873.5       -642758.19        3091278.5          4749586         -9476722        3702521.5
               -1              -18                7        1486432.3       -280021.94        4046175.5        4767976.5         -9453798        3688787.8
                0              -18                7        137730.47         -33021.5        4040899.3        4762751.5         -9299858        3716357.8
                1              -18                7       -1227919.3        397736.16        3235466.3          4645960         -9164524          3725261
                2              -18                7         -2541757        768980.69          2486968        4506264.5         -8913817        3662905.5
                3              -18                7       -3614517.3        1110782.8        1898194.8          4338015         -8502856        3545948.8
                4              -18                7         -4446202        1423142.8        1469147.4        4141211.3       -7931643.5        3374391.5
                5              -18                7         -5036809        1706060.8        1199824.8        3915852.3       -7200178.5        3148233.3
                6              -18                7         -5386339        1959536.1        1090225.4        3661939.5       -6308462.5          2867474
                7              -18                7         -5494793        2183569.3        1140352.9          3379472         -5256493          2532114
                8              -18                7       -5345753.5        2355429.3        965590.75          3088303         -4624419        2179784.8
                9              -18                7         -5728657        2511970.5        814331.44        2788616.5       -4704073.5        1920762.4
               10              -18                7         -6568706          2695569        1357686.5        2452687.5         -4029205        1643013.5
               11              -18                7         -7308827        2857061.5        1830971.6        2117177.8       -3304664.3        1348285.5
               12              -18                7         -7945784          2995313          2208785        1785158.9       -2524123.5        1040111.3
               13              -18                7         -8419049        3078782.3        1765507.6        1554653.3       -1558340.5        837247.31
               14              -18                7         -8431465        3061703.3        1662950.8        1233638.3       -1236597.3         691841.5
               15              -18                7         -8379391        3036540.5        1464607.8         935021.5       -948936.13        550705.94
               16              -18                7         -8263079          3003348        1170266.3        658865.25       -695003.81        413806.56
               17              -18                7         -8082529        2962125.5        779926.38        405169.63       -474800.69        281143.28
               18              -18                7         -7837740        2912872.8        293588.03        173934.56       -288326.63        152716.17
              -18              -17                7        8156525.5       -2577111.8        77911.789        157799.53        123393.91        60872.066
              -17              -17                7        8373619.5       -2636977.5        451127.41        386798.81       -151011.94        192867.22
              -16              -17                7          8560335       -2685812.5        778525.25         634677.5       -443547.81        319004.25
              -15              -17                7          8716674       -2723616.3        1060105.8        901435.44       -754213.94        439283.38
              -14              -17                7          8816304       -2712423.5        1454483.9          1139932       -1291636.3        586800.88
              -13              -17                7          8856418       -2656769.8          2065639        1339980.9       -2089116.5        764052.75
              -12              -17                7          8859953       -2592444.8        2782997.5        1541009.6         -2968432         941882.5
              -11              -17                7          8683345       -2485131.3        3157549.8        1791989.4         -3756575        1203167.1
              -10              -17                7          8424163       -2363268.5        3388411.8        2074413.1       -4507019.5        1483854.9
               -9              -17                7        8119220.5       -2236252.3          3578407          2377440       -5256681.5        1761793.1
               -8              -17                7          6696578       -2129258.5          4195450          2660313         -6048527        2051568.3
               -7              -17                7        5728685.5       -1936448.1        4583548.5        2979883.5         -6730808          2354444
               -6              -17                7        5406392.5       -1687258.6        4643969.5        3335484.5         -7463405          2639748
               -5              -17                7          4996372         -1396692          4798271        3619519.5       -8163659.5          2860029
               -4              -17                7        4498624.5       -1064748.4          5046454          3831989         -8831570        3015287.5
               -3              -17                7        3913149.5       -691427.63          5388516          3972893         -9467138        3105523.3
               -2              -17                7          3170568        -468161.5        8029641.5        4038386.5         -8738363        3143628.3
               -1              -17                7        1609540.3       -242096.77         10175632          4062561         -8648227          3142098
                0              -17                7         642375.5       -148378.61          9728043        4104205.5         -8807451        3180154.8
                1              -17                7       -1097318.4        249277.11          8647814          4019891         -8719445        3201872.8
                2              -17                7         -2646461        610583.94          7666160        3903658.5         -8422040        3162724.5
                3              -17                7       -3954527.3        942448.38        6844231.5          3758871         -7964382          3068975
                4              -17                7         -5021516        1244870.5        6182026.5        3585529.3         -7346472          2920625
                5              -17                7         -5847429        1517850.5          5679546        3383633.5         -6568310        2717673.8
                6              -17                7       -6432264.5        1761388.1          5336791        3153182.8       -5629895.5          2460122
                7              -17                7         -6776024        1975483.9        5153761.5        2894177.8       -4531229.5          2147969
                8              -17                7         -6814688        2071908.5        3711990.5        2683645.5         -5178064        1921274.6
                9              -17                7         -6533026          2175717        2603353.5        2445779.3       -5666023.5        1686477.1
               10              -17                7         -7320747        2347870.3        2978709.8        2127645.8       -4931615.5        1428412.6
               11              -17                7       -8008540.5        2497917.3        3283996.5        1809931.6       -4147534.3        1153368.8
               12              -17                7         -8444556          2599273        2860816.8        1573040.5       -3137260.5           955230
               13              -17                7         -8815558        2679330.8          2335361        1358651.8       -2156365.5        776353.56
               14              -17                7         -9167082        2745479.3        1884847.4        1147120.9       -1262013.9           594952
               15              -17                7         -9166642        2730775.8          1670245        865506.56       -921368.94        466877.78
               16              -17                7         -9066370        2700114.5          1386728        597038.94       -670384.69        349058.22
               17              -17                7         -8901861        2661423.5        1007212.6        351032.03       -453129.63        235474.81
               18              -17                7         -8673112        2614702.5        531698.88        127485.59       -269603.56        126127.46
              -18              -16                7          8833121       -2300386.5        151161.42        133175.44        162020.69        38435.191
              -17              -16                7          9049905       -2357891.8         521910.5        355479.44       -110177.48        150876.64
              -16              -16                7          9236312       -2404366.3        846841.69        596662.81       -400505.63        257460.02
              -15              -16                7          9401606       -2404655.5        1254741.8           813197       -897017.44        388663.66
              -14              -16                7          9540462       -2362896.8        1852339.6        994409.25       -1635484.4        547334.63
              -13              -16                7          9642738       -2312467.3        2556139.8        1176601.5       -2455786.5        706583.44
              -12              -16                7          9708432       -2253366.5        3366143.8        1359773.5         -3357925        866410.25
              -11              -16                7          9730696         -2184270        4263106.5        1545925.4         -4334755        1030027.1
              -10              -16                7          9496345         -2066709        4585690.5        1806019.8         -5126342        1293452.3
               -9              -16                7          9124248       -1949462.4          4876528          2084428         -5904153        1552921.5
               -8              -16                7          7765969       -1834837.1          5307280        2320496.3       -6424494.5        1788790.4
               -7              -16                7        6261485.5       -1633054.1          5867151          2502391         -6703488        2005026.6
               -6              -16                7        5604844.5       -1367324.3          6228998          2756878         -7257218        2228223.5
