           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7          5074715         -3573571        76961.836        267718.25        101960.53        51274.375
              -17              -18                7        5245215.5       -3647900.3        606252.31           612508        40442.535        122206.34
              -16              -18                7        5390180.5       -3704228.3        1104631.9         983134.5       -33944.457        179507.02
              -15              -18                7        5509609.5       -3742554.5        1572099.8        1379597.9       -121200.38        223176.39
              -14              -18                7          5603502       -3762880.3        2008656.6        1801898.4       -221325.28        253214.55
              -13              -18                7        5653218.5       -3715183.5        2578552.3        2188503.5       -538859.25        322197.81
              -12              -18                7        5606923.5         -3580611          3166037        2563826.5        -988182.5        510419.53
              -11              -18                7          5485086       -3415396.3        3586954.5          2990286       -1361823.9         756805.5
              -10              -18                7        5327029.5         -3243679        3981287.8        3443138.8       -1737750.1        999877.88
               -9              -18                7          5132753       -3065459.5          4349037          3922385       -2115961.5        1239636.8
               -8              -18                7        4130728.5       -2909079.8          4869815          4502264         -2691723        1570871.9
               -7              -18                7        3890059.8       -2661203.5        5019749.5        5141000.5         -2928547        1904373.5
               -6              -18                7          3607558       -2366405.5        5204105.5        5684627.5         -3207129        2173073.5
               -5              -18                7        3283223.5       -2024686.3          5422883          6133147         -3527469        2376971.8
               -4              -18                7        2917055.5       -1636045.5          5676081          6486558       -3889566.5        2516068.5
               -3              -18                7          2509055       -1200483.5          5963700        6744860.5       -4293422.5        2590363.5
               -2              -18                7        2059221.5       -717999.88        6285740.5          6908055       -4739036.5        2599856.5
               -1              -18                7        1259722.5       -292368.66        7299703.5        6944393.5         -4703294        2529062.5
                0              -18                7        149162.63       -43398.305          7317320          6931636         -4544247          2572609
                1              -18                7          -891304        467873.38          6498299          6744287         -4521034        2639672.5
                2              -18                7       -1895855.5        901620.38          5664470          6539655         -4385707        2617857.8
                3              -18                7         -2674982        1303759.8        4961982.5        6296222.5       -4136685.5          2542622
                4              -18                7       -3228683.8        1674291.5          4390836          6013990       -3773971.3        2413965.8
                5              -18                7         -3556962        2013216.3        3951028.5        5692955.5       -3297562.5        2231888.5
                6              -18                7         -3659814          2320533        3642561.3          5333121         -2707460        1996391.6
                7              -18                7         -3537242          2596243        3465435.3        4934486.5       -2003663.8        1707473.4
