           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7          7251411         -6776510        173241.94       -25.097656         28374468       -1070768.9
              -17              -18                7        6928913.5         -6735853       -207030.97       -152046.64         28563346       -187365.78
              -16              -18                7          6628536       -6681696.5       -530809.25       -271623.31         28713258        700986.06
              -15              -18                7          6350276         -6614040       -798092.81       -358754.94         28824200        1594285.3
              -14              -18                7          6094135       -6532883.5         -1008882       -413441.72         28896174        2492533.8
              -13              -18                7          5915411         -6357241       -1146438.5       -503445.28         28930122          3480422
              -12              -18                7          5905138         -6005041         -1128839       -570885.38         28917520        4559075.5
              -11              -18                7        6026588.5       -5556540.5          -950907       -538929.25         28850562          5631986
              -10              -18                7          6192713       -5081818.5       -729125.13       -477307.38         28749800          6697893
               -9              -18                7        6403510.5         -4580874       -463493.06       -386019.75         28615232          7756797
               -8              -18                7          6481542       -4285791.5       -1487141.3       -818853.63         28565484          8922273
               -7              -18                7        6679507.5       -4096701.5       -1174107.3       -676766.94         28701890         10273057
               -6              -18                7          6966321         -3811270       -976668.81       -585204.88         28747068         11561138
               -5              -18                7          7341983       -3429496.8        -894825.5       -544167.13         28701010         12786517
               -4              -18                7          7806493       -2951381.5       -928578.19       -553653.94         28563718         13949194
               -3              -18                7          8359851       -2376924.5       -1077925.3          -613665         28335196         15049169
               -2              -18                7          9002058         -1706126       -1342868.3       -724200.56         28015438         16086443
               -1              -18                7          9709705          -918936       -1550562.8       -954041.63         27250110         16844236
                0              -18                7         10273548       -168177.97       -1362258.3       -1116701.3         26120870         17517408
                1              -18                7         10806043        580775.19       -860572.25       -719694.75         24874700         17966744
                2              -18                7         11348842        1380797.5       -526262.38       -463309.38         23837468         18548204
                3              -18                7         11746294        2099470.3       -272941.75       -283759.38         22768496         19076178
                4              -18                7         11998399        2736793.5       -100610.13       -181044.19         21667786         19550668
                5              -18                7         12105154          3292768       -9267.0625       -155163.69         20535334         19971668
                6              -18                7         12066564        3767392.3        1088.0625       -206117.13         19371142         20339184
                7              -18                7         11882625        4160668.3       -69546.266       -333906.06         18175210         20653214
                8              -18                7         11454746          4385249        90649.141       -253732.81         17225050         21116804
                9              -18                7         11185433          4585049        248589.75       -87269.852         16621707         21930424
               10              -18                7         11285458          4997240       -189641.98       -434262.88         15654743         22537600
               11              -18                7         11326208          5347362          -583637       -753031.75         14657482         23101048
               12              -18                7         11306309        5632692.5       -920505.19       -1034525.9         13629682         23619928
               13              -18                7         11212536        5808785.5       -834417.31       -1027395.6         12594773         24081620
               14              -18                7         10824492        5741990.5          -834877       -962812.38         11897308         24660142
               15              -18                7         10405795          5632713       -760105.31       -819144.25         11210951         25214552
               16              -18                7          9956613          5481092        -610037.5       -596413.19         10535511         25744764
               17              -18                7          9476946          5287128       -384673.56       -294619.28          9870987         26250772
               18              -18                7          8966794          5050820       -84013.508        86237.469          9217380         26732588
              -18              -17                7          6858297         -7033819       -458214.97       -25330.523         28372690       -1081867.5
              -17              -17                7          6592896         -6976857       -791373.31       -169954.44         28555928       -203024.97
              -16              -17                7        6349613.5         -6906395         -1068037       -282133.38         28700194        680765.56
              -15              -17                7        6128449.5         -6822433       -1288206.3       -361867.38         28805498        1569504.5
              -14              -17                7          5963827       -6656169.5       -1421607.5       -462373.06         28880026        2542196.3
              -13              -17                7          5824388         -6415230       -1560085.9        -631167.5         28947532        3607959.5
              -12              -17                7          5669047       -6164283.5       -1760138.3       -835155.44         29008126          4698200
              -11              -17                7          5715312       -5757096.5       -1721637.1       -892768.38         28955090        5777052.5
              -10              -17                7        5857170.5         -5286901       -1571299.1          -879698         28842972          6842745
               -9              -17                7          6043703       -4790482.5       -1377110.8       -836961.75         28697052          7901434
               -8              -17                7          6189277       -4451295.5       -3032202.5       -1530392.8         28772524          9030217
