           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        254241.64       -3075579.3        354818.44       -3119398.5         18898280       -2804409.8
              -17              -18                7        181122.41         -3203489        623401.25       -3271390.5         19062896       -2327495.3
              -16              -18                7        108240.77       -3344366.5        929919.88       -3449059.3         19215492       -1789098.1
              -15              -18                7        35596.668       -3498212.5          1274374         -3652406         19356064       -1189219.5
              -14              -18                7       -36809.844         -3665027        1656764.3         -3881430         19484612       -527858.06
              -13              -18                7       -33971.563       -3800694.5        2109894.3       -4137374.3         19542524        318832.88
              -12              -18                7        148009.16         -3861386          2683481       -4392641.5         19576972        1253401.4
              -11              -18                7        445332.09       -3884510.8          3340625         -4628960         19622362        2156476.3
              -10              -18                7        768481.44         -3893223          4018259       -4888136.5         19647204        3079025.5
               -9              -18                7        1117457.5         -3887522          4716382         -5170171         19651498        4021049.3
               -8              -18                7           938135       -3856880.3        4439534.5       -5785608.5         19454552        5012934.5
               -7              -18                7          1115665         -4069808        5103424.5         -6167641         19825372          6090533
               -6              -18                7        1370333.8       -4227193.5          5616470       -6529339.5         20033606        7178681.5
               -5              -18                7        1702140.8       -4329036.5          5978670       -6870701.5         20079254        8277380.5
               -4              -18                7        2111086.5         -4375336        6190025.5         -7191729         19962316          9386629
               -3              -18                7        2597170.8       -4366093.5        6250536.5       -7492421.5         19682794         10506428
               -2              -18                7        3160393.8         -4301308          6160203       -7772779.5         19240684         11636777
               -1              -18                7        3613951.8         -4069138          6372514       -8187981.5         18620760         12591463
                0              -18                7        3781742.8         -3553703        6635182.5         -8453018         17864386         13444039
                1              -18                7          4003301         -3206770          6684956       -8036716.5         16856812         13885825
                2              -18                7          4234238         -2757159        6561876.5         -7718810         15938125         14474402
                3              -18                7        4409023.5       -2353262.8          6402361         -7417401         14992644         14988005
                4              -18                7          4527658       -1995082.3          6206410       -7132487.5         14020370         15426634
                5              -18                7        4590141.5       -1682616.8          5974022       -6864070.5         13021301         15790289
