           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7         12724722          6816617         12536432          6999821       -3498671.3        3958002.5
              -17              -18                7         12683718          6824535         13290044          6689177         -4371304          3566401
              -16              -18                7         12582083        6831292.5         13927016        6361326.5         -5295125          3160713
              -15              -18                7         12419816          6836890         14447344        6016269.5       -6270133.5        2740938.5
              -14              -18                7         12196916          6841327         14851030          5654005         -7296330          2307077
              -13              -18                7         11780068          6853334         15012108        5297732.5         -8330513        1886927.1
              -12              -18                7         11185789          6843723         14713598          4976708         -9232863        1430842.3
              -11              -18                7         10511682        6812192.5         14088942        4657339.5        -10043919        926093.56
              -10              -18                7          9785046          6782630         13362735        4324635.5        -10848433        412973.78
               -9              -18                7          9005881        6755032.5         12534975        3978596.3        -11646402       -108517.06
               -8              -18                7          8719147          6545403         14346851        3822696.3        -12835316       -643547.63
               -7              -18                7          7862082          6415119         12808726        3116834.5        -14042715       -1182883.5
               -6              -18                7        6850720.5        6262448.5         11339530        2435591.5        -15117489         -1713064
               -5              -18                7          5685062          6087391          9939264        1778967.3        -16059638       -2234088.8
               -4              -18                7        4365106.5          5889946          8607929          1146962        -16869160       -2745957.5
               -3              -18                7        2890853.8          5670114        7345522.5        539575.31        -17546056       -3248671.8
               -2              -18                7          1262304        5427895.5          6152046       -43192.781        -18090326         -3742230
               -1              -18                7       -429334.88          5183668        3949245.8       -661081.44        -18020628       -4119403.8
                0              -18                7         -1916749          4858230        742342.19       -1368483.8        -16798378         -4310644
                1              -18                7       -3559643.5          4314318       -1448606.4       -1777130.6        -15909192         -4632884
                2              -18                7         -5182778        3804156.5       -3361998.5       -2173794.8        -15247479         -4811929
                3              -18                7       -6703692.5          3320473       -5205707.5       -2520646.5        -14529002         -4945870
                4              -18                7         -8122387        2863268.3       -6979734.5       -2817685.8        -13753765         -5034707
                5              -18                7         -9438863        2432541.3         -8684080       -3064912.8        -12921763       -5078439.5
                6              -18                7        -10653118        2028292.6        -10318743       -3262327.5        -12032999       -5077067.5
                7              -18                7        -11765155        1650521.9        -11883727       -3409930.3        -11087472       -5030592.5
                8              -18                7        -12342153        1356463.8        -13354059         -3503719        -10077038         -5015063
                9              -18                7        -12308686        1172164.5        -13764637       -3371708.5         -9053616         -5123987
               10              -18                7        -12792863        946437.25        -13668283       -3131253.3         -8041067       -5163525.5
               11              -18                7        -13235270        744152.94        -13596804         -2889950         -7030698         -5201571
               12              -18                7        -13630825        568869.69        -13553607       -2648255.3         -6019841         -5238955
               13              -18                7        -13820326        532664.75        -13617350         -2411518       -4935886.5       -5314105.5
               14              -18                7        -13975881        443824.88        -13608616       -1977747.3         -3938902         -5282265
               15              -18                7        -14071046         384851.5        -13626885       -1562064.9       -2940775.3         -5250980
               16              -18                7        -14105811        355792.56        -13672201       -1164590.4         -1941461         -5220323
               17              -18                7        -14080176           356648        -13744564       -785323.56       -940959.81         -5190294
               18              -18                7        -13994140        387417.94        -13843976        -424264.5        60728.375         -5160893
              -18              -17                7         13412357          6508716         12488564          7012300       -4374684.5        3561380.5
              -17              -17                7         13294754        6507164.5         13166052          6693197         -5267339        3179118.8
              -16              -17                7         13116518        6504452.5         13726893        6356887.5       -6211179.5        2782770.5
              -15              -17                7         12877652          6500581         14171095        6003370.5         -7206209        2372335.5
              -14              -17                7         12446556          6509437         14368753          5651309         -8227465        1974992.6
              -13              -17                7         11891812          6530205         14402092          5317365         -9241323        1589866.8
              -12              -17                7         11354226          6550060         14414706        4989933.5        -10259716        1192086.8
              -11              -17                7         10715040          6525903         13978292          4673675        -11038648        722844.13
              -10              -17                7          9999336          6492074         13336051          4347376        -11747992        229311.03
               -9              -17                7          9231102        6460211.5         12592258        4007740.5        -12450793       -272593.13
               -8              -17                7          8860398          6098873         15908427          4049857        -14317932       -821076.75
               -7              -17                7          7481683          5760524         16894258        3714686.8        -15949110       -1288291.8
               -6              -17                7          5927998        5571082.5         15452712        3041571.3        -17220916       -1775494.9
               -5              -17                7          4220015        5359254.5         14080099        2393074.5        -18360098       -2253542.3
               -4              -17                7        2357735.3          5125039         12776414        1769197.1        -19366656       -2722434.3
               -3              -17                7        341158.38          4868437         11541659        1169937.9        -20240586       -3182170.8
               -2              -17                7       -1244735.5        4793055.5          8670915        663403.06        -18883078       -3398487.5
               -1              -17                7       -2821773.5          4601529        5854247.5        133801.78        -17247578       -3641653.8
                0              -17                7       -4065961.3        4453714.5        2438320.3       -644202.25        -16445481       -3929609.8
                1              -17                7         -5751993        3949077.5        178443.06       -1107483.1        -15608732         -4195372
                2              -17                7         -7380831          3465816       -1924983.8       -1527844.5        -14886962       -4370998.5
                3              -17                7         -8907449          3009033       -3958728.5       -1898393.5        -14108430       -4501520.5
                4              -17                7        -10331847        2578728.5         -5922791       -2219130.5        -13273134       -4586938.5
                5              -17                7        -11654026        2174901.8         -7817171       -2490054.5        -12381077         -4627252
                6              -17                7        -12873985          1797553         -9641869       -2711166.3        -11432256         -4622462
                7              -17                7        -13991726        1446682.6        -11396887         -2882466        -10426671       -4572567.5
                8              -17                7        -13226801        1341791.8        -12802496       -2986842.5         -9262627         -4759554
                9              -17                7        -12560727        1240875.9        -13728512       -2991190.5         -8175051         -4927213
               10              -17                7        -13033825        1030678.1        -13684306       -2774873.8         -7172654         -4963252
               11              -17                7        -13465153        843923.44        -13664978       -2557709.5         -6172438         -4997798
               12              -17                7        -13703012        781832.25        -13731530       -2354438.8       -5091400.5         -5050536
               13              -17                7        -13863298        768182.75        -13788056       -2138209.8       -4012143.8         -5128055
               14              -17                7        -13983721        777935.25        -13813969       -1903642.4         -2957415         -5227842
               15              -17                7        -14058805        729231.88        -13816539       -1507138.5       -1954047.9         -5231411
               16              -17                7        -14073915        700782.56        -13844036       -1110611.4       -953866.25         -5223214
               17              -17                7        -14028627        702247.75        -13898580       -732291.81          47502.5         -5215646
               18              -17                7        -13922935        733627.31        -13980173       -372180.06        1050058.3       -5208704.5
              -18              -16                7         14020357          6183875         12405358          7019642       -5274618.5        3144879.5
              -17              -16                7         13826154        6172854.5         13006716          6692079       -6187292.5          2771957
              -16              -16                7         13571317          6160674         13491430          6347310       -7151154.5          2384949
              -15              -16                7         13125970          6166349         13725694        5999484.5       -8159379.5        2010417.4
              -14              -16                7         12557796          6188797         13791208          5665651         -9177032          1647675
              -13              -16                7         12006780          6210332         13835994          5338329        -10199218        1272279.3
