           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        160730.53        1011.6338        59253.484        800.83301         10135748       -143.63705
              -17              -18                7        497058.66        963.44611        97593.648        868.53955         10158376       -163.65273
              -16              -18                7        803145.31        910.35199        143147.72        932.52289         10212510       -187.07875
              -15              -18                7        1078990.4        852.35114        195915.59        992.78271         10298147       -213.91507
              -14              -18                7          1324594         789.4436        255897.36        1049.3193         10415288       -244.16174
              -13              -18                7        1600393.4         724.7735        386665.34        1089.4066         10434135         -273.138
              -12              -18                7        1905853.4         662.2262        585082.38        1098.0062         10345057       -278.45395
              -11              -18                7        2190844.5        593.29626        735695.44        1090.8087         10260460       -270.43594
              -10              -18                7          2456105        518.92175        870617.69        1076.9502         10159786       -262.24896
               -9              -18                7        2701634.5        439.10251           989849        1056.4305         10043033       -253.89291
               -8              -18                7        1804282.5        443.34201        467765.56        1266.8418          9668746        -324.9353
               -7              -18                7        1650811.4        410.12952        364184.66        1293.6505          9952692       -327.41479
               -6              -18                7        1511209.9        368.77917        287199.81        1322.4431         10148358       -318.54184
               -5              -18                7        1385478.5        319.29077        236810.94        1353.2197         10255742       -298.31628
               -4              -18                7        1273617.1        261.66425           213018        1385.9801         10274846       -266.73825
               -3              -18                7        1175625.5        195.89969        215821.03        1420.7246         10205668       -223.80762
               -2              -18                7        1091503.9        121.99709        245220.16         1457.453         10048212       -169.52448
               -1              -18                7        746096.69        51.683945        1146426.8        1434.5399         10137411       -79.708511
                0              -18                7        188281.14        47.765335        1239873.3        1396.6123         10116508        34.378704
                1              -18                7       -520285.44        78.342049        868370.75         1348.823          9718162        151.63365
                2              -18                7       -1106850.3        90.700905        328890.75        1319.2483          9605442        202.00812
                3              -18                7       -1516076.3        105.17549        -102550.5        1284.7191          9584196        237.40308
                4              -18                7       -1747963.4        121.76566       -425952.13        1245.2351          9654421         257.8186
                5              -18                7       -1802511.4         140.4716       -641315.63        1200.7965          9816119        263.25464
                6              -18                7       -1679720.4        161.29312       -748640.69        1151.4033         10069288        253.71123
                7              -18                7       -1379590.4        184.23048       -747926.19        1097.0555         10413931        229.18829
                8              -18                7        -970981.5        229.52109       -772905.69        1037.4641         10392416        189.03085
                9              -18                7       -1044606.3        314.83441       -565271.81        973.56665          9871141        159.98615
               10              -18                7       -1321100.9        376.98517        -53261.82        910.31207          9991944        143.46751
               11              -18                7         -1522416        440.10904        405484.31        848.32788         10133540        125.25745
               12              -18                7       -1647758.8         504.1434        790358.63        787.84106         10303451        105.58891
               13              -18                7       -1699889.5        568.94885        526737.63        743.55042         10691272        86.981224
               14              -18                7         -1531436         648.4043        534397.88        709.54773         10620614        45.288589
               15              -18                7         -1316604        725.96301        505694.31        689.29767         10530202        4.7975616
               16              -18                7       -1055506.3          801.617        440479.69         682.8031         10420283       -34.480881
               17              -18                7       -748142.69        875.36639        338753.94         690.0639         10290857       -72.546692
               18              -18                7       -394513.47          947.211        200517.19        711.08032         10141926       -109.39993
              -18              -17                7        288182.91        1074.8304        501807.69        785.46033         10238978       -159.65842
              -17              -17                7        634378.63        1025.9264           549721        855.04187         10259542       -184.39439
              -16              -17                7        950332.75         972.1156        604848.19        920.90009         10311610       -212.54065
              -15              -17                7        1236045.5        913.39819        667189.19        983.03473         10395180       -244.09726
              -14              -17                7        1578655.3        846.15967        786650.94        1031.9893         10397101       -277.72394
              -13              -17                7          1975267        779.19281        1034627.1        1062.2726         10275392       -304.87338
              -12              -17                7        2346116.3        718.55505        1388583.1        1080.7019         10119138        -324.0498
              -11              -17                7          2666205         654.1944        1643656.9        1079.0551          9967255       -311.93716
              -10              -17                7        2959357.5        582.97034        1841809.6         1068.043          9807611       -292.70801
               -9              -17                7        3232778.8        506.30164        2024272.3        1050.3698          9631890       -273.30984
               -8              -17                7        1819405.4        532.53851        1331325.5        1346.2653          9372261       -424.35208
               -7              -17                7        1095786.9        495.26147        985433.88          1486.02          9613643       -499.97107
               -6              -17                7        1187608.3        432.25043        968072.38        1503.1453          9969954       -506.02509
               -5              -17                7        1293299.5        361.10141        977306.75        1522.2545         10237983       -500.72656
               -4              -17                7        1412860.8         281.8143        1013137.4        1543.3478         10417734       -484.07562
               -3              -17                7        1546291.8        194.38904        1075563.8        1566.4249         10509203       -456.07199
               -2              -17                7        1581686.5        137.81425          3697045        1488.9534         10838527       -266.42145
               -1              -17                7           744585        105.46664        5703449.5        1440.7303         10507337       -80.214722
                0              -17                7        422973.16        84.690056          5405118        1420.3911         10747415       -45.520714
                1              -17                7       -430552.47        88.952911          4703487        1378.3982         10393848        50.273148
                2              -17                7       -1128181.9        89.049973        4016885.5        1337.4214         10292674        106.34859
                3              -17                7         -1648472        91.262657        3438324.3        1291.4897         10282971        147.44453
                4              -17                7       -1991423.3        95.591141        2967800.5        1240.6034         10364742        173.56107
                5              -17                7       -2157035.8        102.03515        2605316.5        1184.7626         10537984        184.69804
                6              -17                7       -2145309.3        110.59489        2350870.5        1123.9672         10802698        180.85565
                7              -17                7       -1956243.8        121.27033        2204463.3        1058.2168         11158886        162.03374
                8              -17                7       -1832360.9        207.18744        1529084.5        995.99316         10102290        137.75046
                9              -17                7       -1530919.3        316.01297        1188199.1        931.63293          9143607        107.17155
               10              -17                7       -1754717.4        377.14319        1555427.9        866.50983          9322344        95.798027
               11              -17                7         -1903336        439.24683        1869393.1        802.65717          9521874        82.733047
               12              -17                7       -1904002.8        505.68747          1599129         744.3645          9941094        74.713913
               13              -17                7       -1860017.4        577.17328        1274838.3        701.61212         10347340        58.236038
               14              -17                7       -1794719.5         653.2287        1042214.3        674.79285         10682281        30.704903
               15              -17                7       -1589466.6        732.35779        993807.19        659.02618         10632938       -11.797337
               16              -17                7       -1325705.5        809.74268           925990        656.57031         10525778       -54.160744
               17              -17                7       -1015678.9        885.22272        821661.69           667.87         10399110       -95.311539
               18              -17                7        -659386.5        958.79822        680822.25        692.92511         10252935       -135.24971
              -18              -16                7        345113.03         1161.201        856508.19        768.80579         10307333       -174.21507
              -17              -16                7        701176.44        1111.5807        913994.56        840.26208         10325831       -203.67126
              -16              -16                7        1026998.2        1057.0533        978694.88        907.99506         10375831       -236.53778
              -15              -16                7          1436266        987.28406        1086926.5        965.79846         10360734       -274.79608
              -14              -16                7        1924785.5        911.48706          1311192        1007.9182         10236882       -309.67804
              -13              -16                7        2387542.5         842.0188        1641436.4         1038.184         10078486       -336.58685
              -12              -16                7        2824536.8        778.87946        2077661.4        1056.5956          9885544       -355.52264
              -11              -16                7        3233686.5        721.71387        2609870.8        1062.9822          9659102       -365.33551
              -10              -16                7        3554730.5        653.64063          2871255        1054.8167          9440488       -335.06424
               -9              -16                7        3699473.5        592.42969        3036232.8        1068.7272          9229849       -327.79211
               -8              -16                7          2386389        608.26721          2510777        1307.5891          9500705       -520.01794
               -7              -16                7        1179782.8        552.90039        2156494.5        1457.5138         10241816       -669.39368
               -6              -16                7        1024049.9        461.39496        2108570.3        1491.2999         10925775       -722.02502
               -5              -16                7        1361163.8        368.58533          2177428        1498.7418         11354450       -731.65356
               -4              -16                7        2100725.5        286.13391        3735799.8        1474.2982         11788414        -652.6698
               -3              -16                7        2516980.5        234.91798          6411612        1433.0703         11758054       -474.75818
               -2              -16                7        1925061.4        201.76846          8453967        1417.8691         10995081       -279.88153
               -1              -16                7        910325.19          181.274          9266542        1444.6895          9898720       -158.05447
                0              -16                7        290918.34        146.54094          8886085        1425.1587          9975256       -123.23817
                1              -16                7       -570813.88        119.56947          8533404        1393.4664         10415871       -69.451485
                2              -16                7       -1379507.6        107.40469          7699683         1341.087         10326242       -7.6750946
                3              -16                7       -2010862.3        97.355644          6974000        1283.7532         10328086        39.121872
                4              -16                7         -2464878        89.422226          6356356        1221.4646         10421402        70.939354
                5              -16                7       -2741554.5        83.604401          5846750        1154.2213         10606188        87.777359
                6              -16                7       -2840892.5        79.902351        5445184.5        1082.0234         10882448        89.635895
                7              -16                7         -2986420        109.96226          4639068         1016.399         10560518        91.407204
                8              -16                7         -2866685        190.88229          3686199        954.58533          9699835         86.49015
                9              -16                7       -2300917.5        310.94653        2897607.3        890.27576          8653705        66.050003
               10              -16                7         -2328442         382.6561        2988151.5        823.53735          8696842        56.484344
               11              -16                7       -2320023.5        448.73517        2752060.3        755.38824          9120742        56.412281
               12              -16                7       -2201234.3        522.33167        2275432.3        698.24103          9616714        53.117474
               13              -16                7       -2061133.3        600.49768        1890471.8        657.02679         10041381        38.769402
               14              -16                7       -1899719.3        683.23352        1597177.8        631.74561         10394748        13.368053
               15              -16                7       -1716993.3        770.53906        1395551.1         622.3974         10676812       -23.086554
               16              -16                7       -1461268.1        851.73169        1306660.4        624.82379         10640898       -67.959183
               17              -16                7       -1148578.1        928.94263        1199729.4        640.16217         10516989       -112.19493
               18              -16                7       -789622.44        1004.2488        1056287.3        669.25598         10373573       -155.21808
              -18              -15                7        331521.13        1270.7458        1123354.6        750.86896         10340810       -187.30695
              -17              -15                7           697452        1220.4088        1190414.3        824.20026         10357242       -221.48341
              -16              -15                7        1173225.4        1148.1471        1287492.4        890.83392         10325033       -264.35446
              -15              -15                7        1753652.9        1063.5198        1488046.8        944.79028         10199039       -306.96884
              -14              -15                7          2308318        985.22113        1794580.8        986.89246         10038499       -341.61014
              -13              -15                7          2837220        913.25134          2207094        1017.1406          9843413       -368.27844
              -12              -15                7        3340359.5         847.6106          2725587        1035.5347          9613784        -386.9736
              -11              -15                7        3817736.8        788.29901          3350060        1042.0748          9349610       -397.69574
              -10              -15                7        4242224.5        730.93231        3958952.3        1037.2711          9058415        -389.3176
               -9              -15                7        4204194.5        688.48511          4093588        1081.7266          8967585        -419.0376
               -8              -15                7          3096268        685.45978        3793192.5        1241.7494          9786970       -640.86249
               -7              -15                7        2094819.5        611.23004          3663970        1312.8348         11076611        -819.8374
               -6              -15                7        1199847.4        465.79599        3705918.3         1294.983         12836507        -955.9621
               -5              -15                7        2878827.5        391.37665        6963045.5        1265.5015         13299717       -823.83197
               -4              -15                7        3641546.5        342.89026          9417776        1271.5486         12849425       -672.02039
               -3              -15                7        3396093.3        312.47055         11239056        1303.6228         11666522       -503.24384
               -2              -15                7        2142465.5        300.11725         12426876        1361.7238          9751005       -317.50232
               -1              -15                7        1055206.8        271.33966         12460988        1413.2996          8681615       -290.15625
                0              -15                7        214620.25        228.04347         12079002        1394.3145          8698420       -251.71951
                1              -15                7       -827303.25        175.05438         12065922        1382.6006          9655657       -212.97557
                2              -15                7       -1860827.1        145.76514         11377282        1330.2456          9706148        -140.0629
                3              -15                7         -2603246        123.45424         10504477        1261.5093          9719536       -87.564941
                4              -15                7       -3168326.5        103.25897          9739713        1187.8184          9824397       -50.046463
                5              -15                7         -3556068        85.179489          9082987        1109.1729         10020730        -27.50749
                6              -15                7       -3915003.5        76.413345          8222518        1034.6686         10119804       -7.6847973
                7              -15                7       -4217493.5        108.93768          6878336        975.20251          9745149        21.544195
                8              -15                7       -4073951.5        180.60596        5698432.5        913.24066          9185048        35.250069
                9              -15                7       -3484377.3        291.41833        4682807.5         848.7829          8439501        33.432838
               10              -15                7         -2947951        398.09207        3985530.8        776.62195        8230212.5         32.07634
               11              -15                7       -2754358.8        473.79919        3356566.3        705.07977          8815909        41.964611
               12              -15                7       -2539453.8        554.07587        2819268.5        649.47058          9330305         40.79961
               13              -15                7       -2303236.8        638.92212        2373637.8        609.79443          9773397        28.581327
               14              -15                7         -2045707        728.33826        2019674.3        586.05139         10145187        5.3097811
               15              -15                7         -1766865         822.3241        1757377.9        578.24133         10445677       -29.015003
               16              -15                7       -1466710.3        920.87933          1586748        586.36432         10674862       -74.393105
               17              -15                7       -1146840.4        1006.5261          1472957        606.94049         10644496       -123.19693
               18              -15                7       -785221.44        1083.5632        1326912.5        640.07312         10503839       -169.30505
              -18              -14                7        247406.92        1403.4642        1302347.4        731.65009         10339409       -198.93407
              -17              -14                7        789533.94        1328.7491        1388348.6        807.09601         10289999       -246.39902
              -16              -14                7        1461869.4        1235.2913        1565191.8        872.88867         10161862       -296.74588
              -15              -14                7        2108442.3        1148.1621        1848014.5        926.82745          9999179       -339.11966
              -14              -14                7        2729252.3        1067.3621        2236817.3        968.91211          9801952       -373.52036
              -13              -14                7        3324299.8        992.89087          2731600        999.14276          9570179       -399.94803
              -12              -14                7        3893584.8        924.74866        3332361.3        1017.5192          9303861       -418.40262
              -11              -14                7        4437106.5        862.93549        4039103.3        1024.0417          9002998       -428.88419
              -10              -14                7        4954866.5        807.45105          4851823        1018.7101          8667589       -431.39267
               -9              -14                7          4851809        786.00476          5253906         1067.563          8863143       -535.46185
               -8              -14                7          3949040        764.11633          5178570        1148.7463         10231058        -786.8858
               -7              -14                7        3152749.3         671.0235        5274406.5        1140.9924         12069226       -995.45978
               -6              -14                7          3979091        547.29059          8403846        1059.7981         13497832        -992.9328
               -5              -14                7        4955386.5        461.73126         12715546        1004.3885         14112642       -858.20807
               -4              -14                7        5056396.5         434.0412         14315743        1083.7382         12509808       -715.53156
               -3              -14                7          4149234         424.4176         15282484        1189.1145         10174364       -555.89001
               -2              -14                7          2334114        397.60788         15237555        1282.3508        7753088.5       -450.70248
               -1              -14                7        1193403.5        379.93924         15532128        1350.8276        6753260.5       -444.43524
                0              -14                7        181348.69         331.7215         15206182        1328.8752          6800130       -402.29346
