           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -202357.16       -136258.03       -1367283.8        1831174.3        -12031510         -6479988
              -17              -18                7          -447627       -226081.19         -1238969          1911428        -12130607       -6532280.5
              -16              -18                7       -689972.56       -327582.63       -1130102.9        1964862.8        -12186575       -6556366.5
              -15              -18                7       -929393.56       -440762.16       -1040685.4          1991478        -12199413       -6552244.5
              -14              -18                7       -1165890.4          -565620        -970716.5        1991273.9        -12169120         -6519916
              -13              -18                7       -1429697.8       -690928.19       -933077.44        1959071.6        -11924163       -6456348.5
              -12              -18                7       -1787110.8          -834049        -950461.5        1888209.6        -11582869         -6326526
              -11              -18                7       -2216556.5       -1006559.9       -991755.19        1785473.5        -11272658         -6142782
              -10              -18                7       -2657651.3       -1189612.9       -1036404.4        1663541.9        -10920977       -5939037.5
               -9              -18                7       -3110394.3       -1383207.9       -1084408.8        1522414.9        -10527826         -5715293
               -8              -18                7       -3038640.3       -1438764.8       -292291.97        1647706.1         -9609034         -5379906
               -7              -18                7         -3359886       -1623342.9       -478204.63        1516433.6         -9008536       -5082412.5
               -6              -18                7       -3721401.8       -1814726.8       -561512.25        1368126.4         -8235073       -4676922.5
               -5              -18                7       -4123187.3       -2012916.5       -542214.81        1202784.8         -7288645         -4163435
               -4              -18                7       -4565242.5       -2217912.3       -420312.31        1020408.9       -6169251.5       -3541949.8
               -3              -18                7       -5047567.5         -2429714       -195804.95        820998.44       -4876893.5         -2812468
               -2              -18                7       -5570163.5       -2648321.8        131307.47        604553.81       -3411570.8       -1974988.6
               -1              -18                7       -5962106.5       -2872922.5        126593.72        279930.19       -1872174.8          -999227
                0              -18                7       -5728762.5       -2864015.8       -210996.17       -84740.719        69384.078        72122.203
                1              -18                7         -5483886       -2764184.8       -83725.016       -348093.81        1633225.6        991467.19
                2              -18                7       -5212906.5       -2621860.8       -35266.688       -588513.75        3091506.5        1861673.1
                3              -18                7       -4882439.5       -2458213.3        2572.7109       -806048.81          4470369        2655532.3
                4              -18                7         -4492485       -2273242.5        29793.125         -1000699          5769814        3373044.3
                5              -18                7         -4043043       -2066948.3        46394.727       -1172464.6          6989842          4014210
                6              -18                7       -3534113.5       -1839330.8        52377.129       -1321345.4        8130451.5        4579028.5
                7              -18                7         -2965697         -1590390         47740.75       -1447341.4          9191644          5067501
                8              -18                7       -2465697.5       -1370427.9        96068.406         -1539148         10019474          5471049
                9              -18                7       -2334536.3       -1252673.1        366313.94       -1630734.4         10373840        5747840.5
               10              -18                7       -2147549.8       -1099120.6           641028       -1741346.8         10800648          5978355
               11              -18                7       -1948622.5       -948958.75        891193.88         -1833883         11190785        6192591.5
               12              -18                7       -1738355.3       -802857.19        1107628.5         -1908855         11552453        6388379.5
               13              -18                7       -1522635.9       -678977.06        1026003.1       -1984085.3         12130174        6491455.5
               14              -18                7       -1264362.6       -537955.44          1090776       -2011101.6         12285086          6566180
               15              -18                7       -1006672.6       -410005.53        1160201.6       -2010104.1         12356544          6604435
               16              -18                7       -749580.31       -295140.97        1234200.1         -1981109         12344759          6606218
               17              -18                7       -493085.97       -193361.77        1312771.4         -1924116         12249731          6571528
               18              -18                7       -237189.58       -104667.98        1395915.5       -1839125.5         12071462        6500366.5
              -18              -17                7       -131205.48        -49692.68       -1732744.6        1735666.6        -12490124         -6002368
              -17              -17                7       -423935.91       -133004.08       -1645026.4        1804412.1        -12608314       -6040484.5
              -16              -17                7       -713741.94       -227993.69       -1576756.6        1846338.3        -12683372       -6050393.5
              -15              -17                7       -1000623.8       -334661.53       -1527935.6        1861445.3        -12715303       -6032094.5
              -14              -17                7         -1324500       -441340.31       -1507407.9        1842931.8        -12546881       -5984069.5
              -13              -17                7       -1666870.5        -538715.5       -1518862.3        1801470.3        -12212926       -5913284.5
              -12              -17                7         -1985753       -634392.56       -1555464.8        1746595.6        -11866735         -5823319
              -11              -17                7       -2393670.3       -771570.13       -1603382.4        1653289.5        -11549560         -5649964
              -10              -17                7       -2839182.8       -929380.88       -1653285.3        1534807.8        -11204812         -5439800
               -9              -17                7         -3296344       -1097733.8         -1706544        1397130.5        -10818596       -5209635.5
               -8              -17                7         -3191288       -1064126.9       -358969.69        1640490.3        -10126349       -4885518.5
               -7              -17                7         -3530475       -1153207.5        380959.31        1680738.1         -9500286       -4582730.5
               -6              -17                7       -4129277.8       -1339983.5        308043.38        1530825.8         -8774676         -4260601
               -5              -17                7         -4768351       -1533565.3        337732.53        1363879.1         -7876101       -3830474.3
               -4              -17                7       -5447693.5         -1733953        470026.72        1179898.3         -6804562       -3292350.3
               -3              -17                7         -6167307       -1941146.8        704925.88        978882.88         -5560057       -2646229.3
               -2              -17                7         -6477430         -2151809        21854.891        614383.88       -4081854.5       -1775286.1
               -1              -17                7         -6404638       -2301707.8       -219183.69        251419.36         -2117645       -771127.69
                0              -17                7         -6519090       -2371377.8       -26277.639           -67576        511033.97        10288.787
                1              -17                7       -6187823.5         -2260811        138466.91       -321431.22        2118739.5        888965.38
                2              -17                7         -5844092       -2126814.8        301430.13        -546911.5        3631506.5        1700021.5
                3              -17                7         -5440873       -1971495.3        453774.47       -749506.88        5064855.5        2434730.5
                4              -17                7         -4978166       -1794852.3        595499.69       -929217.63        6418786.5          3093093
                5              -17                7       -4455972.5       -1596885.9        726605.94       -1086043.5          7693301        3675108.5
                6              -17                7       -3874291.3       -1377596.3        847093.31       -1219984.6          8888395        4180777.3
                7              -17                7       -3233122.8       -1136983.4        956961.69       -1331041.1         10004075          4610099
                8              -17                7         -2859767         -1062292        1227683.6       -1391913.8         10413936          4949092
                9              -17                7       -2627459.5       -995786.38          1435227       -1442605.5         10583820        5238064.5
               10              -17                7       -2421419.5       -861033.13        1660926.1       -1553538.6         10990172          5478082
               11              -17                7         -2203439        -729670.5        1862077.5       -1646395.8         11359852        5701819.5
               12              -17                7         -1982543       -623191.38        1799716.8       -1732539.8         11879830        5850367.5
               13              -17                7       -1729147.8       -520275.03        1697427.5       -1806397.1         12385083          5957740
               14              -17                7       -1438512.3       -415039.72        1619125.1         -1865486         12826697        6037375.5
               15              -17                7       -1136090.3       -295814.75        1641363.5       -1879595.6         12905778          6088948
               16              -17                7       -835231.13       -187557.67        1677890.3       -1862942.3         12868562          6104458
               17              -17                7          -534970       -92386.016        1718990.1       -1818291.4         12748105          6083496
               18              -17                7       -235306.72       -10299.695        1764662.5       -1745642.8         12544405          6026062
              -18              -16                7       -36727.758        19834.109       -2078823.5        1634158.4        -12842752         -5535629
              -17              -16                7       -376918.97       -56965.523       -2031701.8        1691395.4        -12980034         -5559568
              -16              -16                7       -714185.56       -145443.41       -2004028.3        1721813.1        -13074185       -5555299.5
              -15              -16                7         -1098075        -233495.5       -2000634.5        1716998.3        -12982221         -5522810
              -14              -16                7       -1509678.3       -311782.16       -2025520.9        1687682.8        -12737125       -5468946.5
              -13              -16                7         -1897793       -388370.81       -2075555.5        1644954.5        -12479793         -5395904
              -12              -16                7       -2262419.5       -463261.38       -2150737.8        1588813.3        -12210222       -5303680.5
              -11              -16                7       -2607079.5       -538142.75         -2249247          1518362        -11927530         -5189638
              -10              -16                7       -3057009.5       -670711.38       -2304403.5        1403329.8        -11589716       -4973053.5
               -9              -16                7         -3470583       -793122.88       -2251834.3          1304344        -11235545         -4740247
