           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -2065078.3         -5484459        2025393.9          5482671        4450.7607       -322.06763
              -17              -18                7       -1866888.9       -5548596.5          1920401          5614934        486507.44       -339850.81
              -16              -18                7         -1647640         -5601240        1792840.5          5766442        900281.69       -687936.06
              -15              -18                7       -1407331.4       -5642389.5          1642712        5937194.5          1245774       -1044577.7
              -14              -18                7       -1145962.8       -5672044.5        1470015.8          6127192        1522983.8       -1409776.1
              -13              -18                7       -899000.63         -5693357        1251803.6        6288165.5        1747838.6       -1770179.3
              -12              -18                7       -686419.13       -5702008.5        983164.38          6403423        1844617.5       -2077302.8
              -11              -18                7       -485762.03         -5708212           694930        6522583.5        1843633.3       -2349682.3
              -10              -18                7       -291843.03         -5724711        378325.69          6653092        1816391.3         -2623647
               -9              -18                7       -104661.97       -5751505.5         33351.32          6794950        1762891.5       -2899196.8
               -8              -18                7        385044.06       -5601453.5       -94264.734          7250473        1657266.1       -3176956.5
               -7              -18                7        783911.94         -5604566       -361681.13        7517816.5          1378854       -3550543.3
               -6              -18                7        1147062.8         -5620138       -627614.88        7743312.5          1064171       -3866435.3
               -5              -18                7        1474496.4         -5648168       -892066.13          7926963        713216.94       -4124631.3
               -4              -18                7          1766213         -5688656       -1155035.1          8068765           325992         -4325132
               -3              -18                7        2022212.8       -5741602.5       -1416521.8          8168720       -97503.922       -4467937.5
               -2              -18                7        2242495.5       -5807007.5         -1676526        8226828.5       -557270.88         -4553048
               -1              -18                7        2433915.3         -5924970       -2062434.6        8142892.5       -963589.13       -4530238.5
                0              -18                7          2679129       -6002197.5       -2039898.9        8088807.5       -1455748.3         -4269564
                1              -18                7          2835333         -5963844       -2091136.3        7832256.5       -1639485.5       -3883986.5
                2              -18                7        2893286.8       -5968052.5       -2022239.6          7654551       -1981038.5       -3650874.5
                3              -18                7          2870625       -5971961.5       -1951852.3          7480720       -2316833.5         -3411836
                4              -18                7        2767347.5       -5975571.5       -1879974.5        7310765.5         -2646870         -3166871
                5              -18                7        2583453.8         -5978882       -1806605.6          7144684       -2971148.3       -2915979.3
                6              -18                7        2318944.5       -5981892.5       -1731745.9          6982478       -3289667.8       -2659161.5
                7              -18                7          1973819         -5984604       -1655395.5          6824147       -3602429.8       -2396416.8
                8              -18                7        1695289.8         -5925530       -1601117.6          6607772       -3721826.8       -2142656.8
                9              -18                7        1883699.3       -5796384.5       -1655452.1        6414906.5       -3466289.8       -1863290.4
               10              -18                7        2039303.5       -5762849.5       -1720277.8        6367353.5       -3367321.5         -1562660
               11              -18                7        2171231.5         -5722170       -1784419.9          6313112         -3240956         -1277147
               12              -18                7        2278794.8       -5675481.5       -1839701.8        6252857.5       -3092498.5       -1008155.5
               13              -18                7        2332483.5         -5665098       -1659308.8        6206905.5       -3077034.5       -798929.88
               14              -18                7        2331607.8       -5628376.5       -1738277.8          6035064       -2742805.5       -582129.25
               15              -18                7          2322927         -5599012       -1833676.8          5867343         -2336298       -404015.34
               16              -18                7          2306459         -5577026       -1945371.4          5703818       -1857668.3       -264608.25
               17              -18                7          2282204         -5562417       -2073361.5          5544488         -1306916       -163908.17
               18              -18                7        2250162.5         -5555186       -2217647.5          5389354       -684041.13       -101915.08
              -18              -17                7       -1955973.6       -5591330.5        1827622.1        5560019.5       -477111.41        334868.34
              -17              -17                7         -1737343         -5648659          1700632          5682340       -8531.6309       -5190.9326
              -16              -17                7       -1497652.4         -5694494        1551073.6          5823906        391765.84       -353806.75
              -15              -17                7       -1236901.8         -5728835        1378947.8        5984716.5        723781.13       -710979.25
              -14              -17                7       -974815.44         -5744314        1172852.6        6124596.5          1005710       -1066147.5
              -13              -17                7       -723537.88         -5750322        908615.25          6232218        1239700.9       -1415782.1
              -12              -17                7       -469070.63         -5756500        588891.94          6340342        1409970.1       -1768321.3
              -11              -17                7       -258733.91       -5758292.5        270625.88          6449464          1425538         -2057524
              -10              -17                7       -66551.813       -5768127.5       -63851.656          6568935        1387008.5       -2331020.8
               -9              -17                7        118892.09         -5788258       -426699.09          6699754        1322221.4         -2606103
               -8              -17                7        753528.75         -5532051       -506580.72          7189356        1086360.3       -2903427.5
               -7              -17                7        1238511.8         -5425782       -677851.31          7556322        559168.69       -3286249.3
               -6              -17                7          1588933       -5452230.5       -976749.25          7806453        53330.813       -3688942.5
               -5              -17                7        1903637.3         -5491137       -1274164.9        8014736.5       -488778.25       -4033940.5
               -4              -17                7        2182624.5       -5542501.5       -1570098.1          8181173       -1067158.4       -4321242.5
               -3              -17                7        2425894.5       -5606324.5         -1864549          8305763       -1681809.3         -4550850
               -2              -17                7          2538799         -5809905         -2597835        8225096.5       -1908385.6         -4359303
               -1              -17                7          2775332         -5936251       -3117350.5        8170313.5         -2164021         -4087279
                0              -17                7        3256717.8         -5939296         -3092888        8204321.5       -3125394.5       -3992161.8
                1              -17                7          3337421         -5977464         -3063620          7982500       -3328314.5         -3721035
                2              -17                7        3342290.3       -6023346.5         -3014004        7776172.5       -3617331.3       -3516859.5
                3              -17                7        3266543.8         -6068930         -2962897          7573719         -3900590       -3306757.5
                4              -17                7          3110181         -6114214         -2910299          7375143       -4178089.5       -3090728.5
                5              -17                7        2873202.5       -6159198.5       -2856210.8          7180440       -4449831.5       -2868773.3
                6              -17                7        2555608.5       -6203883.5       -2800631.3        6989611.5         -4715815         -2640892
                7              -17                7        2157398.3       -6248269.5       -2743561.5          6802659         -4976040       -2407083.5
                8              -17                7        2156285.5         -6057032       -2673489.5          6463773         -4528018       -2180996.5
                9              -17                7        2268338.5         -5815866         -2646874        6133024.5       -4028362.3         -1903554
               10              -17                7        2407922.3         -5777986       -2664088.5        6085702.5         -3899316       -1616885.5
               11              -17                7        2523829.3         -5732963       -2680619.3          6031693       -3742872.5       -1345334.5
               12              -17                7        2590901.8       -5705805.5       -2478207.5          5992354         -3676402       -1112404.1
               13              -17                7        2614357.5         -5689156       -2274972.5        5949917.5         -3590478       -898694.75
               14              -17                7          2598910       -5678093.5       -2130822.3          5898918       -3453749.3       -698204.69
               15              -17                7          2566797         -5649193         -2184538          5753635         -3039139       -511789.81
               16              -17                7          2527841         -5624910       -2272551.5          5602128         -2527622       -362875.56
               17              -17                7        2481097.5         -5608005         -2376861          5454817       -1943982.5       -252668.39
               18              -17                7          2426567         -5598477       -2497465.8          5311701       -1288220.6       -181168.13
              -18              -16                7         -1826807         -5726984        1610635.5        5622634.5       -899814.94        676836.94
              -17              -16                7       -1587734.6         -5777504        1461647.6        5735012.5       -444711.88        336246.91
