           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -1111474.8        2144168.5          1123057       -2158099.5        9181.5039        -1657.155
              -17              -18                7       -2393039.8        1843278.9          1151875         -2143099         90991.68       -33103.035
              -16              -18                7         -3654448        1544051.3        1182974.5         -2124668        153877.48       -64642.789
              -15              -18                7       -4895698.5        1246485.3        1216355.4         -2102807        197838.91       -96276.367
              -14              -18                7         -6116794         950580.5        1252017.9       -2077515.6        222875.92       -128003.84
              -13              -18                7         -7288341        679132.38        1220053.5       -2060477.3        256221.02       -158310.89
              -12              -18                7       -8311563.5        430850.28        1151793.3       -2035733.3        292452.81       -192041.28
              -11              -18                7         -9228851        182708.69          1117578       -1993987.8        307635.94       -230805.14
              -10              -18                7        -10121536       -64069.125        1085902.8       -1945636.5        306755.19       -271559.94
               -9              -18                7        -10989616       -309483.16        1056767.8       -1890679.3        289810.59       -314305.63
               -8              -18                7        -11946739       -545655.81        937846.69       -1810096.8        452505.81       -343083.63
               -7              -18                7        -12848382       -779247.25           886960       -1612073.8        592563.81       -373714.56
               -6              -18                7        -13625900       -999220.75        838115.63       -1406757.5         671495.5       -400463.38
               -5              -18                7        -14279292       -1205576.1        791313.13       -1194147.5        689300.88       -423329.94
               -4              -18                7        -14808555       -1398313.3        746553.06       -974243.88        645979.88       -442314.25
               -3              -18                7        -15213693       -1577432.6           703835       -747046.75        541532.56       -457416.47
               -2              -18                7        -15494706       -1742933.9        663159.38       -512555.94        375958.94       -468636.44
               -1              -18                7        -15682354       -1888540.3         598874.5       -233241.28        92116.391        -515706.5
                0              -18                7        -15796632       -2009219.8        392590.41        134967.66        79384.781       -604933.56
                1              -18                7        -15678721       -2076192.3        224148.73        402181.16        2228.7344       -572227.63
                2              -18                7        -15473032       -2144537.3        96552.688        673118.38       -114663.59       -568808.25
                3              -18                7        -15160074       -2208250.5       -28528.297        934420.56       -207563.67       -562856.44
                4              -18                7        -14739846       -2267332.3       -151094.03        1186087.9       -276471.53       -554372.25
                5              -18                7        -14212348       -2321782.5       -271144.75        1428120.5       -321387.19       -543355.69
                6              -18                7        -13577582       -2371600.3       -388680.06        1660517.9       -342310.69       -529806.75
                7              -18                7        -12835547       -2416787.3       -503700.47        1883280.9       -339241.97       -513725.34
                8              -18                7        -11893690         -2465299       -620100.75          2054855       -290437.09       -492455.34
                9              -18                7        -10834028         -2482365       -620757.75          2109579       -235547.53       -453897.16
               10              -18                7         -9909953       -2474315.8       -579872.69        2179823.5       -232709.23       -414460.16
               11              -18                7         -8969387         -2467813       -556581.25          2243598          -224947        -373158.5
               12              -18                7       -8008240.5       -2463140.5          -552914        2301651.3       -211357.22       -330630.56
               13              -18                7         -6895140       -2472432.8       -611888.81        2378220.8       -163112.73        -305266.5
               14              -18                7         -5661528       -2461076.5       -574123.94        2400757.5       -166884.91          -258704
               15              -18                7       -4409413.5         -2449032       -544529.13        2414873.3       -151535.61       -209566.97
               16              -18                7       -3138858.5       -2436313.5       -523158.56          2420597       -117025.95       -157865.97
               17              -18                7         -1849864       -2422921.5       -510012.44        2417928.8       -63355.945       -103600.98
               18              -18                7       -542429.13         -2408856       -505090.22        2406868.5        9474.4102       -46771.992
              -18              -17                7       -1135277.1        2132561.5          2412112       -1856721.4       -72606.492        28501.328
              -17              -17                7       -2420500.5        1833519.5        2445035.3       -1844038.8        4685.5508       -2845.1841
              -16              -17                7       -3685567.3          1536139          2480240       -1827925.9        63053.176       -34285.563
              -15              -17                7         -4930477        1240419.8        2517726.3       -1808382.9         102496.4       -65819.797
              -14              -17                7         -6119937        968019.13        2498936.3       -1799151.5        147189.88        -95658.43
              -13              -17                7         -7257443        720627.63        2407574.5       -1797142.6        198619.78       -124628.73
              -12              -17                7       -8376040.5        479184.22        2291464.3       -1788942.8        235382.81       -154612.05
              -11              -17                7         -9325055           238130        2220057.8       -1754879.1        247455.25       -191637.09
              -10              -17                7        -10210414       -2545.5469        2166623.3       -1709076.9        240972.03       -232137.42
               -9              -17                7        -11071171       -241857.41        2115729.3       -1656668.8        218424.97       -274628.69
               -8              -17                7        -12112086          -450753          1950951       -1603665.4        433778.22       -281364.28
               -7              -17                7        -13075012          -636615        1791749.6       -1475012.6        570642.94       -286589.34
               -6              -17                7        -13876014          -831989        1650687.6         -1276765        633131.31          -302397
               -5              -17                7        -14552893         -1013745        1511667.6       -1071223.8        634493.25        -314322.5
               -4              -17                7        -15105643         -1181883        1374690.1       -858389.06        574728.88       -322365.75
               -3              -17                7        -15534269       -1336402.9        1239754.5       -638260.69        453838.19       -326526.88
               -2              -17                7        -15913132       -1490746.9        1011808.3       -362557.38        128559.25       -419085.94
               -1              -17                7        -16174517       -1616113.4        709076.94       -66980.906       -176329.52       -543526.19
                0              -17                7        -16216764         -1716405        280393.34        261331.64        298278.06       -622037.88
                1              -17                7        -16112396         -1811883        16096.219        527721.81        147360.67        -612012.5
                2              -17                7        -15906753         -1898621       -233490.33           783273       -6847.5156          -610243
                3              -17                7        -15593841       -1980727.1       -480561.69        1029189.3        -137063.5          -605941
                4              -17                7        -15173658       -2058201.8       -725117.81        1265470.4       -243287.28       -599106.63
                5              -17                7        -14646206       -2131044.5       -967158.88          1492117       -325518.88          -589740
                6              -17                7        -14011486       -2199255.8       -1206684.8        1709128.5       -383758.25       -577840.88
                7              -17                7        -13269495       -2262835.3       -1443695.5        1916505.3       -418005.41       -563409.31
                8              -17                7        -12044990       -2357932.5       -1651491.8        1973762.8       -324662.25       -533414.69
                9              -17                7        -10836034       -2405393.8       -1731410.6        2010233.5       -208820.69       -483117.38
               10              -17                7         -9920440       -2399099.8       -1717196.1        2083427.5       -212869.25       -445586.16
               11              -17                7         -8988356         -2394353       -1720575.8        2150151.3       -211993.91       -406190.22
               12              -17                7       -7928585.5       -2397417.8       -1796851.1        2228916.8       -179753.95       -379721.91
               13              -17                7         -6820396       -2409205.8       -1867752.6          2306915       -135428.14       -352038.41
               14              -17                7         -5690804         -2428787       -1915568.3        2379691.8       -85487.664          -319150
               15              -17                7       -4446469.5       -2427695.8       -1887477.8          2406617       -68372.438       -268751.88
               16              -17                7       -3172906.5       -2423120.5         -1859991        2420682.5       -37169.566       -214252.59
               17              -17                7         -1880904       -2417871.5       -1840728.6          2426356        13193.648       -157189.34
               18              -17                7        -570461.5         -2411949       -1829690.4        2423637.8        82717.203        -97562.07
              -18              -16                7       -1168176.8        2114431.5          3673847       -1555381.5       -137446.77        57845.539
              -17              -16                7       -2457058.8        1817236.5        3710875.5         -1545017        -64672.91        26598.375
              -16              -16                7         -3725784        1521703.3        3750185.3       -1531222.3       -10823.432       -4742.6362
              -15              -16                7         -4933190        1248356.5          3744506       -1529786.1        45235.242       -34114.414
              -14              -16                7         -6082973        999077.81        3676487.5       -1537559.8        105321.67       -62352.008
              -13              -16                7         -7213845        755747.56        3583719.5       -1539142.5        150741.16       -91602.602
              -12              -16                7         -8325807        518365.63        3466203.5         -1534534        181493.69        -121866.2
              -11              -16                7         -9412902        286724.41        3326338.3       -1522931.3        197184.97       -153372.66
              -10              -16                7        -10290938        52151.031        3251144.3         -1479678        185099.25       -193618.53
               -9              -16                7        -11172576       -179653.02        3170913.5       -1429323.8        187450.84       -231618.56
               -8              -16                7        -12294437       -368701.53        3017291.5       -1357143.6        426094.47       -221438.02
               -7              -16                7        -13379506       -505455.91        2860735.5       -1259252.5        573276.63       -196087.03
               -6              -16                7        -14268051       -652076.31          2652306       -1092362.3        625858.06       -187252.84
               -5              -16                7        -14968415       -809232.81        2421068.8          -893890        610776.63       -188237.22
               -4              -16                7        -15537949       -953540.88        2133480.5          -674645        496794.81       -221714.75
               -3              -16                7        -16004930       -1101493.8        1752938.3       -437781.41        234266.13       -314751.84
               -2              -16                7        -16386684         -1258022        1331288.8       -199335.17       -152373.38       -436545.25
