           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7         -1246678          2276351       -356866.88        -203458.7       -169962.48       -3363.9414
              -17              -18                7       -1338576.6          2325046       -1256231.8       -472366.13       -196607.09        30800.801
              -16              -18                7         -1423358        2358575.8       -2154748.8       -760550.56       -200484.78        79859.898
              -15              -18                7         -1501022        2376940.5       -3052417.3       -1068012.1       -181595.47        143813.28
              -14              -18                7       -1571568.9        2380140.3       -3949237.8         -1394751       -139939.14        222661.02
              -13              -18                7       -1678129.8        2336673.8         -4957365       -1700641.3        68990.008        275550.56
              -12              -18                7       -1793492.8        2238781.3         -6001450       -2003683.1        294314.72        245349.31
              -11              -18                7         -1874300        2122316.8         -6944345         -2343188        399434.72         176111.3
              -10              -18                7       -1931776.8        2001747.3         -7886965       -2700489.5        511934.16        109635.92
               -9              -18                7       -1965923.9        1877072.8         -8829309       -3075586.5        631812.88        45922.988
               -8              -18                7       -1048000.4        1768925.6         -9866116       -3542646.3        894841.63       -81873.391
               -7              -18                7       -1049607.3        1606305.3        -10707133       -4015596.3           719318       -182195.72
               -6              -18                7       -1067927.8          1417038        -11472625       -4420544.5        662748.06       -252611.47
               -5              -18                7       -1102962.3          1201124        -12162593         -4757491        725131.38          -293121
               -4              -18                7       -1154710.6        958563.06        -12777037         -5026435        906468.38       -303724.22
               -3              -18                7       -1223172.6        689355.69        -13315957         -5227377        1206758.6       -284421.06
               -2              -18                7       -1308348.8        393501.38        -13779352         -5360317        1626002.5       -235211.64
               -1              -18                7       -990165.06        141060.56        -14871861         -5392934        1683327.5       -147933.42
                0              -18                7       -143081.16        28338.117        -14898570       -5378975.5        1488374.8       -183672.28
                1              -18                7        396515.88       -282341.94        -13946278       -5223376.5        1472983.1       -271004.88
                2              -18                7        951327.63       -539255.31        -12912594       -5065248.5        1387580.8       -298207.13
                3              -18                7        1304635.9       -779213.63        -11956427         -4878371        1237501.9       -301608.03
                4              -18                7        1456440.8       -1002217.2        -11077780         -4662744          1022747       -281207.91
                5              -18                7        1406742.3         -1208266        -10276647         -4418366        743315.38       -237006.34
                6              -18                7        1155540.1       -1397359.9         -9553032       -4145238.5        399207.63       -169003.75
                7              -18                7        702834.38       -1569499.1         -8906936       -3843361.5        -9576.875       -77199.859
                8              -18                7        116165.03       -1714780.8         -8046827       -3515587.3        97030.109        34896.172
                9              -18                7        213246.78         -1867493         -7262912       -3154260.3        812064.88        100519.19
               10              -18                7         700887.5       -2029822.4         -7028760       -2776955.5        707310.31        152223.75
               11              -18                7        1130320.8       -2173473.5       -6720462.5       -2397864.8        583919.94         219373.7
               12              -18                7        1499789.1       -2297684.3       -6316660.5       -2019959.8        428380.56        298717.22
               13              -18                7        1784581.6       -2383371.5         -5227942       -1739846.5       -129476.38        282826.88
               14              -18                7        1824683.3       -2389919.5       -4410387.5       -1389531.1       -161781.16        211315.77
               15              -18                7        1814905.9       -2387090.5         -3545086       -1059554.6        -166407.7        142527.08
               16              -18                7        1755382.3       -2374926.5       -2631885.5       -749966.69       -143638.44        76497.102
               17              -18                7        1646112.8       -2353427.5       -1670786.9       -460767.56       -93473.305        13225.922
               18              -18                7        1487097.1       -2322593.8       -661789.81       -191957.06       -15912.333       -47286.508
              -18              -17                7       -2276048.5          2056947       -436646.31       -179923.77       -283058.25        1536.1768
              -17              -17                7       -2369813.5        2103501.3       -1336227.3       -441612.66       -302830.56        43339.438
              -16              -17                7       -2456461.3        2134890.5       -2234960.3       -722578.69       -299835.88        100037.02
              -15              -17                7         -2535992        2151114.8         -3132845       -1022821.8       -274074.25        171628.94
              -14              -17                7         -2680441        2119171.3       -4118284.5       -1305466.6       -91487.883        221258.02
              -13              -17                7       -2875941.3        2048666.9         -5275641       -1560997.1        273005.94        243209.41
              -12              -17                7       -3052917.5        1972508.1         -6551660         -1819765        706053.56        269022.75
              -11              -17                7         -3164852        1866366.1         -7621493         -2127321        931455.88        223781.58
              -10              -17                7       -3241717.5        1749556.5         -8617969       -2463142.3        1097937.9        161706.09
               -9              -17                7       -3295253.3        1628641.8         -9614170       -2816759.3        1271799.3        102393.22
               -8              -17                7       -1812750.3        1525929.6        -10577855       -3206859.8        1442267.6       -7722.3906
