           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7         13049609          9659292           817588       -138891.22       -681186.06       -427927.91
              -17              -18                7         13058632          9482578        1736956.6       -676489.13       -1852706.5       -1397866.6
              -16              -18                7         13010424          9312770          2617823       -1303154.5       -3071189.5         -2365374
              -15              -18                7         12904983          9149869          3460186       -2018886.4       -4336632.5         -3330449
              -14              -18                7         12742312          8993876          4264047         -2823686       -5649038.5       -4293092.5
              -13              -18                7         12402649          8892630          4886514       -3540985.5         -7076319         -5124608
              -12              -18                7         11805736          8824544          5051117         -4112335         -8433219         -5879023
              -11              -18                7         11026908          8751658        4914188.5         -4682376         -9642476         -6675979
              -10              -18                7         10162210          8688296          4722279         -5273327        -10822843         -7477252
               -9              -18                7          9211643          8634455          4475389       -5885186.5        -11974317         -8282839
               -8              -18                7          9690423        7593259.5          7288203         -6901987        -13655841         -8816849
               -7              -18                7          9134431          6788506        7891624.5         -8202232        -15416219         -9929405
               -6              -18                7          8342567          5957780          8519393         -9333346        -16924740        -10926109
               -5              -18                7          7314834        5101083.5          9171508        -10295327        -18181400        -11806960
               -4              -18                7        6051229.5          4218413          9847969        -11088173        -19186200        -12571958
               -3              -18                7          4551754        3309771.5         10548778        -11711888        -19939144        -13221108
               -2              -18                7        2816407.8        2375157.5         11273935        -12166470        -20440228        -13754406
               -1              -18                7        945569.88        1520533.9         11048945        -12236194        -20347548        -14267058
                0              -18                7        -535266.5        486282.34         10647276        -12142204        -19640780        -14620175
                1              -18                7       -1584722.3       -913297.94          9727350        -11689572        -18039252        -14863917
                2              -18                7       -2880427.5       -2116292.8          9293692        -11305785        -17340810        -14491591
                3              -18                7         -4193321         -3207845          8852073        -10840408        -16641811        -13964141
                4              -18                7         -5523404       -4187954.8          8402496        -10293440        -15942253        -13281565
                5              -18                7         -6870677       -5056623.5        7944960.5         -9664882        -15242132        -12443862
                6              -18                7         -8235138       -5813848.5          7479465         -8954732        -14541451        -11451033
                7              -18                7         -9616791         -6459633          7006011         -8162991        -13840211        -10303078
                8              -18                7        -10621268         -7044802          6132731         -7386849        -12961486         -9240922
                9              -18                7        -10715092       -7548642.5        5200666.5         -6669546        -11636240         -8634660
               10              -18                7        -11144519         -7917602        5032369.5         -5841309        -10412033         -7862338
               11              -18                7        -11551952         -8259304          4833852         -5045674         -9173677         -7079349
               12              -18                7        -11939218         -8570249          4606487       -4285952.5         -7922464         -6285469
               13              -18                7        -12392939         -8752236          4406511       -3671302.5         -6690849         -5476694
               14              -18                7        -12638127         -8960878        3660718.3       -2761288.5         -5482574         -4472196
               15              -18                7        -12838260         -9145960        2881915.3       -1958790.8       -4271641.5         -3476829
               16              -18                7        -12993464         -9307458        2070420.8       -1264032.9       -3058027.8       -2490712.3
               17              -18                7        -13103738         -9445370        1226235.1       -677015.69       -1841733.6       -1513846.3
               18              -18                7        -13169080         -9559698        349358.06       -197739.05       -622758.88       -546231.13
              -18              -17                7         13776268          9245160         651636.5       -59817.738       -756965.25       -309563.91
              -17              -17                7         13759457          9044964        1490748.8       -575127.63       -1973717.8       -1253996.6
              -16              -17                7         13685413          8851674        2291358.5       -1179504.6       -3237431.8       -2195997.5
              -15              -17                7         13554138          8665291          3053465       -1872948.6         -4548107       -3135566.5
              -14              -17                7         13239028          8533376        3622264.5       -2494502.3         -5970525         -3958605
              -13              -17                7         12807231          8451066          4042593       -3015136.8         -7480570         -4665445
              -12              -17                7         12394579        8373787.5          4468737       -3571298.3         -9011985         -5359435
              -11              -17                7         11713258        8298731.5        4495731.5       -4135644.5        -10246021         -6118862
              -10              -17                7         10881279        8231989.5          4367527         -4715229        -11372535       -6901415.5
               -9              -17                7          9963430        8174771.5          4184341         -5315723        -12470158         -7688285
               -8              -17                7         11101200        6718844.5        8081943.5       -6125783.5        -14891718         -7758902
               -7              -17                7         10931939        5578295.5         10513562       -7066095.5        -17321224         -8095412
               -6              -17                7          9764104        4822351.5         11279658       -8162969.5        -19250916         -8885014
               -5              -17                7          8360397          4040434         12070102         -9090712        -20928744         -9558765
               -4              -17                7          6720821          3232545         12884893         -9849322        -22354716        -10116664
               -3              -17                7          4845372        2398683.5         13724031        -10438798        -23528830        -10558712
               -2              -17                7        2802216.5        2022963.8         12713225        -10266955        -22110542        -11642590
               -1              -17                7        1185705.5        1418672.9         12130004        -10065361        -20537538        -12771792
                0              -17                7       -218465.77        704777.06         11901792        -10230927        -21047284        -13059429
                1              -17                7       -1721946.8       -591727.56         11190231         -9946047        -19826302        -13130580
                2              -17                7       -3276445.8       -1752101.3         10584314         -9616285        -19047716        -12818574
                3              -17                7       -4848133.5       -2801032.3          9970436         -9204932        -18268570        -12351440
                4              -17                7       -6437010.5       -3738521.5          9348600         -8711988        -17488866        -11729182
                5              -17                7       -8043077.5       -4564568.5          8718804       -8137453.5        -16708601        -10951798
                6              -17                7         -9666332       -5279173.5        8081049.5         -7481328        -15927775        -10019288
                7              -17                7        -11306778         -5882336          7435336         -6743612        -15146388         -8931651
                8              -17                7        -11415620         -6597472          5631482       -6318013.5        -13568454         -8609352
                9              -17                7        -11119052         -7199198          4004496       -5813583.5        -11954656       -8166016.5
               10              -17                7        -11550516       -7548883.5        3843472.5         -5032947        -10758605         -7405274
               11              -17                7        -11959986         -7871310        3652227.8         -4284914         -9548406         -6633866
               12              -17                7        -12348320       -8084910.5          3473465       -3650611.3       -8320979.5         -5846140
               13              -17                7        -12765758       -8272168.5        3297706.5       -3077509.5       -7064364.5         -5051732
               14              -17                7        -13217695         -8455580        3116885.5       -2546481.3       -5777751.5         -4252630
