           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7         -5253820         -7017432       -124901.23       -121890.88       -203854.56        -17300846
              -17              -18                7         -4886008         -6718821       -391670.69        226671.34        1136412.9        -17716958
              -16              -18                7         -4485361         -6433579       -604540.06        526023.25        2445758.3        -18116092
              -15              -18                7       -4051878.5       -6161705.5       -763509.06        776164.63        3724180.8        -18498246
              -14              -18                7       -3585560.5       -5903199.5       -868578.13        977095.56          4971681        -18863420
              -13              -18                7         -3010182         -5685690       -994091.63        1114937.5        6235714.5        -19199756
              -12              -18                7       -2258077.3       -5534474.5         -1034667        1090273.4        7470040.5        -19467536
              -11              -18                7       -1403687.8       -5450659.5       -914828.63        910977.06          8625555        -19679852
              -10              -18                7       -513881.94         -5408428       -757110.13        687612.06          9751692        -19869464
               -9              -18                7        411340.69         -5407780       -561511.44        420177.97         10848451        -20036372
               -8              -18                7        1189066.5         -5465199       -1256690.6        1131457.3         11866238        -20299006
               -7              -18                7        2008101.1         -5598859       -936132.13        891516.75         13133036        -20698042
               -6              -18                7        2893005.5         -5802014       -733178.19        737482.44         14243136        -21019650
               -5              -18                7          3843779         -6074664       -647828.75        669354.31         15196538        -21263834
               -4              -18                7          4860421         -6416808       -680084.13        687132.56         15993242        -21430590
               -3              -18                7        5942933.5       -6828446.5       -829943.38        790816.75         16633248        -21519922
               -2              -18                7          7091315         -7309581       -1097407.4        980407.38         17116556        -21531828
               -1              -18                7          8276985       -7875471.5       -1364074.6        1172387.5         17223698        -21169868
                0              -18                7          9225047         -8368663       -1117451.9        1092227.3         16971428        -20454674
                1              -18                7         10004663         -8805066       -593345.25        678050.13         16632275        -19568798
                2              -18                7         10749425         -9243092       -217101.13         407361.5         16403878        -18811326
                3              -18                7         11304028         -9566691         77491.25         203429.5         16117214        -17979306
                4              -18                7         11668473         -9775863        290432.88        66254.188         15772289        -17072740
                5              -18                7         11842760         -9870608        421723.25       -4165.1875         15369099        -16091620
                6              -18                7         11826888         -9850926        471362.94       -7828.5313         14907648        -15035953
                7              -18                7         11620856         -9716818        439351.63            55265         14387935        -13905737
                8              -18                7         11174477         -9331881        590490.69       -40612.484         14106336        -12918576
                9              -18                7         10932756         -8925502        666027.63       -133002.59         14393638        -12108304
               10              -18                7         10971112         -8850580        206531.72        200263.41         14421704        -10958930
               11              -18                7         10932108         -8730966       -205827.28        497609.47         14439264         -9762133
               12              -18                7         10813165         -8566190       -559259.88        748085.25         14445573         -8516625
               13              -18                7         10561902       -8364844.5       -535527.31        636181.31         14454878         -7205404
               14              -18                7          9969523         -7924658       -523143.94        634161.25         14800596         -6152819
               15              -18                7          9354111         -7463496       -447784.06        575540.13         15205503       -5070485.5
               16              -18                7          8715858         -6981495       -309438.63        460240.88         15669438         -3958239
               17              -18                7          8054763         -6478656       -108107.71         288263.5         16192396       -2816079.3
               18              -18                7        7370827.5         -5954979        156208.69        59607.977         16774382       -1644006.3
              -18              -17                7       -5631762.5         -6712740       -345407.66        319207.28       -177205.22        -17235060
              -17              -17                7         -5226477         -6445074       -599367.88        637235.38        1162292.4        -17653840
              -16              -17                7         -4788357       -6190776.5       -799427.88        906053.06        2470867.5        -18055640
              -15              -17                7         -4317400       -5949846.5       -945587.69        1125660.4          3748520        -18440460
              -14              -17                7       -3747436.5         -5729962       -1094705.6        1281829.5          5042707        -18810010
              -13              -17                7         -3098475         -5511376       -1316882.8          1429919          6378347        -19166364
              -12              -17                7       -2436727.5         -5280883       -1582885.1          1600345          7720395        -19508628
              -11              -17                7         -1630097         -5148827       -1600903.5        1539442.5          8918083        -19736740
              -10              -17                7       -755650.38         -5081816       -1512773.5        1374645.1         10050451        -19916720
               -9              -17                7        154213.08         -5056389         -1386763        1165778.8         11153442        -20073998
               -8              -17                7        1021550.9         -5182255         -2590359        2344465.5         12157350        -20412712
               -7              -17                7          2038917         -5482381       -3228480.3        2943782.8         13298020        -20824190
               -6              -17                7          3016420       -5734688.5         -3137240        2885845.5         14503310        -21273176
               -5              -17                7        4059793.5       -6056490.5       -3163604.3        2913814.3         15551904        -21644736
               -4              -17                7          5169035       -6447787.5       -3307573.8        3027689.8         16443799        -21938870
               -3              -17                7          6344147       -6908579.5       -3569146.8        3227471.3         17178996        -22155580
               -2              -17                7        7404328.5         -7279472       -4117647.5        3786990.5         16856964        -21169090
               -1              -17                7          8508836         -7782356         -4667314        4349183.5         16595300        -20336236
                0              -17                7          9322960         -7998948         -4249587        4088565.5         16435959        -20016766
                1              -17                7         10317893         -8674124         -3652827          3561213         16185675        -19261956
                2              -17                7         11169415         -9260823         -3145816        3102796.5         15931808        -18506052
                3              -17                7         11830777         -9733094         -2720456          2711136         15619680        -17675598
                4              -17                7         12301982        -10090938         -2376746        2386231.8         15249288        -16770598
                5              -17                7         12583028        -10334355         -2114688        2128084.3         14820632        -15791048
                6              -17                7         12673914        -10463344       -1934280.5        1936692.3         14333712        -14736947
                7              -17                7         12574642        -10477908       -1835524.5          1812057         13788532        -13608299
                8              -17                7         12012500         -9880666       -933045.38        1036503.1         14185330        -13101077
                9              -17                7         11286277         -9074658       -217744.31        402678.38         14589441        -12440034
               10              -17                7         11291022         -8979862        -594558.5         656281.5         14630234        -11268155
               11              -17                7         11218408         -8840376       -924235.81        873964.63         14660523        -10048854
               12              -17                7         10943194         -8619248       -896487.19        775900.13         14636834         -8735934
               13              -17                7         10610283       -8385334.5       -837916.56        624282.38         14657932         -7405519
               14              -17                7         10256231       -8152293.5       -835510.44        493998.19         14741841       -6073587.5
               15              -17                7          9673999         -7728671       -814246.94        438641.25         15122178         -4965220
               16              -17                7          9045422         -7263506       -727543.38        336702.75         15588354         -3854038
               17              -17                7          8394007       -6777504.5       -577854.38        178086.08         16113557         -2712943
               18              -17                7        7719748.5         -6270663       -365179.91       -37208.703         16697782       -1541934.5
              -18              -16                7         -5988420       -6460875.5       -556315.94        703074.25       -97780.906        -17135458
              -17              -16                7         -5545660         -6224153       -797466.88        990568.19        1240947.1        -17556904
              -16              -16                7       -5070065.5         -6000800       -984717.38        1228851.5          2548752        -17961370
              -15              -16                7       -4505463.5         -5778655       -1157537.3        1403349.9        3873090.3        -18364060
              -14              -16                7       -3870815.8         -5539356       -1387428.5        1569314.4          5239113        -18766152
              -13              -16                7         -3223384         -5288150       -1661144.8        1757615.3          6611544        -19154152
              -12              -16                7       -2563166.8       -5025038.5       -1978685.8        1968252.5          7990384        -19528062
              -11              -16                7       -1885179.6         -4755188         -2328283          2191132          9368397        -19882610
              -10              -16                7         -1026092       -4663397.5       -2309740.5          2084902         10506996        -20052958
               -9              -16                7       -140396.97         -4615641       -2343645.5        2037450.1         11625861        -20235620
               -8              -16                7        848800.25       -4798949.5         -3285600          2939928         12811317        -20728262
               -7              -16                7        2152878.8         -5327090       -4329421.5        3805648.8         13973189        -21190228
               -6              -16                7        3376232.5         -5786356       -4722192.5        4117784.5         15205554        -21713652
               -5              -16                7        4512204.5         -6157310       -4860271.5        4241850.5         16349338        -22212588
               -4              -16                7        5544879.5         -6387992       -5337344.5          4753853         16773415        -22008830
               -3              -16                7          6569444         -6598437       -6086344.5          5566093         16668162        -21244764
               -2              -16                7        7806647.5       -7063085.5       -6838520.5        6313263.5         16723954        -20662916
               -1              -16                7          8864346         -7486627         -7329020          6905597         16825578        -20358418
                0              -16                7          9866258         -7927229         -6911002          6634414         16798190        -20243290
                1              -16                7         10979254         -8529238       -6295495.5          6084675         16166843        -19378030
                2              -16                7         11937534         -9264608         -5657716          5438530         15887509        -18623692
                3              -16                7         12705657         -9885552       -5101588.5        4859141.5         15549913        -17794808
                4              -16                7         13283620        -10392068       -4627111.5          4346509         15154054        -16891372
                5              -16                7         13671425        -10784158       -4234285.5        3900632.5         14699931        -15913390
                6              -16                7         13869070        -11061819       -3923110.8        3521512.8         14187545        -14860858
                7              -16                7         13731130        -11043234       -3291631.8          2917946         14118618        -14071423
                8              -16                7         13095478        -10502892       -2330432.3        2057591.8         14380779        -13419986
                9              -16                7         11997002         -9479251       -1235441.5        1076605.8         14701320        -12711798
               10              -16                7         11776408         -9195720       -1321161.5        1076716.1         14796337        -11578220
               11              -16                7         11524464         -8979492       -1321113.8        1008357.3         14770464        -10281936
               12              -16                7         11131053         -8712140       -1171540.8           795692         14740548         -8933843
               13              -16                7         10716497         -8445659       -1078132.3        604360.38         14773438         -7584233
               14              -16                7         10280798         -8180052         -1040888        434362.19         14869140       -6233106.5
               15              -16                7          9823953       -7915314.5       -1059808.5        285697.59         15027646       -4880462.5
               16              -16                7          9233659         -7502849       -1037540.7        182881.89         15445355       -3718262.3
               17              -16                7          8591920         -7033683        -939493.5        37625.984         15972799       -2578231.8
               18              -16                7        7927339.5       -6543678.5       -778460.88       -164308.08         16559268         -1408288
              -18              -15                7       -6323789.5       -6261836.5       -757625.75        1029709.6        34418.789        -17002038
              -17              -15                7         -5843557       -6056059.5       -985967.38        1286669.4        1372376.9        -17426150
              -16              -15                7         -5284260         -5831766       -1182586.9          1479499          2726865        -17861904
              -15              -15                7       -4663927.5         -5571754       -1420192.3        1663338.4        4123271.8        -18309732
              -14              -15                7       -4030810.5         -5299836       -1701622.3          1869514        5526085.5        -18743472
              -13              -15                7       -3384908.5         -5016012         -2026877        2098026.3          6935308        -19163118
              -12              -15                7       -2726221.8         -4720282         -2395957        2348874.8          8350938        -19568676
              -11              -15                7       -2054749.3         -4412645       -2808862.5        2622059.8          9772977        -19960144
              -10              -15                7       -1325207.3         -4153173         -3148012        2818382.8         11121329        -20278176
               -9              -15                7       -437422.31         -4099623         -3293477        2891311.8         12305938        -20544724
               -8              -15                7        686369.75         -4342391       -3894731.5          3430835         13677342        -21178668
               -7              -15                7        2125042.8         -4929990         -4597854        3933601.5         15025162        -21781936
               -6              -15                7        3878596.8       -5862422.5       -5402842.5        4399609.5         16349396        -22354526
               -5              -15                7        4747428.5       -5741423.5         -6449769          5578057         16333921        -21669528
               -4              -15                7        5760449.5       -5815096.5         -7377737          6609709         16547056        -21248822
               -3              -15                7          6986111         -6142972         -8308887          7576296         16921238        -21010332
               -2              -15                7          8424411         -6725050         -9243215          8477815         17456466        -20954052
               -1              -15                7          9517057       -7162359.5         -9361915          8831990         17762210        -21053012
                0              -15                7         10766083       -7822395.5         -8940924          8534398         17800018        -21051052
                1              -15                7         11891412       -8354257.5       -8325673.5          8057241         16730175        -20050642
                2              -15                7         13053781         -9254449       -7752802.5          7414562         16270977        -19164250
                3              -15                7         13928662        -10024064       -7065907.5          6647445         15907912        -18336930
                4              -15                7         14613386        -10679253         -6460663          5947084         15486586        -17435064
                5              -15                7         15107951        -11220015       -5937069.5          5313480         15006997        -16458646
                6              -15                7         15356697        -11632530         -5388213        4696363.5         14639989        -15514516
                7              -15                7         15121460        -11657193       -4561836.5        3919823.5         14637142        -14723282
