           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7         12098184        1771651.5         16111598          2126104       -1403802.3        1376205.3
              -17              -18                7         12012107        1868902.8         16672828        2041619.6       -2278797.5        1245790.1
              -16              -18                7         11874116        1970742.5         17129008        1940696.5         -3210424        1105781.3
              -15              -18                7         11684206        2077170.8         17480132          1823334       -4198680.5        956178.94
              -14              -18                7         11442382          2188187         17726202        1689532.6         -5243567        796982.94
              -13              -18                7         11025393        2293065.3         17742828          1556116       -6271000.5        641756.94
              -12              -18                7         10449959        2392624.3         17341378        1422459.8         -7176905           482150
              -11              -18                7          9809546          2496784         16649154        1276558.5         -8024059        305546.81
              -10              -18                7          9126503          2603779         15861071          1122053         -8867677        121575.92
               -9              -18                7          8400827          2713609         14977126         958943.5         -9707756       -69762.734
               -8              -18                7        8123022.5        2679973.8         16612888        755575.94        -10858857       -254348.16
               -7              -18                7          7364425        2701518.5         14816577        347384.41        -11998935       -504033.94
               -6              -18                7        6480574.5          2705113         13081745       -49962.789        -13028996       -754124.69
               -5              -18                7        5471470.5        2690756.8         11408387       -436465.44        -13949042       -1004620.2
               -4              -18                7        4337111.5        2658450.5          9796503       -812123.56        -14759069       -1255520.3
               -3              -18                7        3077500.5        2608194.5          8246097       -1176937.5        -15459082       -1506825.4
               -2              -18                7        1692635.5        2539987.8          6757166       -1530907.1        -16049078       -1758535.3
               -1              -18                7        271176.56          2463097          4216529       -1877967.3        -16038400       -1978560.4
                0              -18                7       -964751.88          2312455           569808       -2245511.8        -14821424         -2127296
                1              -18                7         -2453189        1999997.1       -1824606.5         -2444402        -14129766       -2352352.5
                2              -18                7       -3910772.5        1712226.8       -3976807.5       -2652726.3        -13579718         -2450040
                3              -18                7         -5268229        1428715.1         -6056770         -2833256        -12962061         -2514871
                4              -18                7       -6525559.5          1149462       -8064492.5       -2985990.8        -12276795       -2546844.8
                5              -18                7       -7682765.5           874467         -9999979       -3110931.5        -11523922         -2545962
                6              -18                7         -8739844        603730.75        -11863223       -3208076.8        -10703443         -2512222
                7              -18                7         -9696797        337252.84        -13654231       -3277427.8         -9815355       -2445625.3
                8              -18                7        -10126358         93029.25        -15259735       -3306945.3         -8862127       -2379636.5
                9              -18                7        -10029407       -101950.23        -15630651       -3221628.3       -7935698.5         -2376810
               10              -18                7        -10470905       -296395.69        -15571990       -3103452.3         -7018086       -2347480.5
               11              -18                7        -10873200       -483974.84        -15533510         -2987267         -6103345       -2310491.5
               12              -18                7        -11231175       -663910.88        -15518389       -2873613.8       -5187651.5       -2265301.3
               13              -18                7        -11378311       -813753.31        -15602603       -2780955.3       -4162163.5       -2195734.3
               14              -18                7        -11526922          -996163        -15570446       -2621859.3         -3240816       -2076465.9
               15              -18                7        -11621268         -1167098        -15556223       -2481882.3       -2316114.3       -1949320.6
               16              -18                7        -11661314         -1326534        -15560000       -2361072.3       -1388002.5       -1814324.5
               17              -18                7        -11647060         -1474471        -15581776         -2259429       -456481.25       -1671477.4
               18              -18                7        -11578510       -1610909.3        -15621554         -2176953        478449.81       -1520779.5
              -18              -17                7         12608908        1715187.5         16045979          2017324         -2607443        1263892.9
              -17              -17                7         12446192        1806584.8         16534828        1934190.6       -3501174.8        1134811.8
              -16              -17                7         12231560        1902570.6         16918624        1834618.3         -4451537        996137.25
              -15              -17                7         11965012        2003144.6         17197364        1718606.8         -5458530        847868.94
              -14              -17                7         11526986        2097942.3         17248304        1602627.9         -6469390        699941.38
              -13              -17                7         10976620        2185027.5         17142866        1490222.8         -7448642        557881.44
              -12              -17                7         10440840        2273166.5         17014750        1367608.8         -8432790        414450.97
              -11              -17                7          9823094        2368802.5         16486424        1226942.5         -9229040        251077.55
              -10              -17                7          9143274          2468784         15770528        1075441.1         -9971905        76074.375
               -9              -17                7          8420822        2571600.5         14958770        915335.81        -10711232       -106296.59
               -8              -17                7          7971392        2435924.3         18087528        785313.88        -12536584       -259551.09
               -7              -17                7          6587859        2331746.8         18818458        523051.97        -14101618       -424159.97
               -6              -17                7          5139772        2318027.8         17078594        133614.19        -15306292       -639404.88
               -5              -17                7          3566430        2286358.8         15400206       -244979.38        -16400952       -855054.69
               -4              -17                7        1867834.8        2236739.5         13783294       -612728.31        -17385594       -1071109.3
               -3              -17                7        43986.125        2169170.3         12227856          -969633        -18260222       -1287568.8
               -2              -17                7       -1294348.1        2188427.5          8967413       -1262575.9        -16961082       -1505160.8
               -1              -17                7       -2632166.5        2134455.8          5732488       -1561328.4        -15342417       -1725487.9
                0              -17                7       -3610391.3        2069096.8        1851058.3       -1925748.3        -14396002       -1873847.6
                1              -17                7       -5069816.5          1796280       -618267.81       -2152005.5        -13693152         -2045349
                2              -17                7         -6480537        1529269.6       -2931207.5       -2357188.5        -13065520         -2141241
                3              -17                7         -7791131        1266517.8       -5171907.5       -2534576.5        -12370281         -2204276
