           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7          9353362        1275986.4        -99138.43        16027.203        107659.88        1184066.6
              -17              -18                7          9605884        1185290.4        193605.56        6068.9258       -490840.56          1179120
              -16              -18                7          9828090        1092060.8        429845.22       -6184.6953       -1117903.9        1175948.8
              -15              -18                7         10019980        996297.31        609580.19       -20733.691       -1773529.5        1174552.8
              -14              -18                7         10181556        898000.13        732810.75       -37578.047         -2457718        1174932.1
              -13              -18                7         10212876        794679.94        1003900.6       -35823.645         -3408051        1166072.5
              -12              -18                7         10012646           687626        1264972.1        -18964.66         -4582140        1151466.6
              -11              -18                7          9680197        582958.81        1295994.8       -3468.2793       -5716801.5        1140644.6
              -10              -18                7          9293652        481521.25          1274850        13190.056         -6848675        1130576.3
               -9              -18                7          8853013        383313.28        1201538.3        31010.355         -7977761        1121261.5
               -8              -18                7          7878990        300900.56        1602123.8        10019.039         -9308726        1129500.1
               -7              -18                7        7392918.5        234713.47        1202686.6       -6061.4541        -10622572        1145869.3
               -6              -18                7        6775472.5        177203.09        941539.31       -18839.744        -11824635        1160713.9
               -5              -18                7          6026652        128369.54        818681.69       -28315.813        -12914912        1174034.3
               -4              -18                7        5146456.5        88212.781        834113.88       -34489.672        -13893405          1185830
               -3              -18                7        4134885.3        56732.805        987835.06        -37361.32        -14760113        1196101.5
               -2              -18                7          2991940        33929.621        1279846.4       -36930.754        -15515036        1204848.4
               -1              -18                7        1540455.8        26900.633          2179507         -38508.5        -15579948        1194300.1
                0              -18                7       -47960.313        38633.965        2152555.8       -64953.145        -15446489        1175562.6
                1              -18                7       -1688360.8        67167.742        1318453.8       -44408.344        -15174684        1124765.6
                2              -18                7       -3272582.5        100380.95         619263.5       -35001.633        -14797527        1074537.5
                3              -18                7       -4601595.5        137207.31        100670.75       -32260.117        -14210560        1012812.1
