           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -43989.754       -133104.05        -14588318        -10743632          4789151       -5311302.5
              -17              -18                7        463077.13       -743609.38        -14930740        -10783811        4763330.5       -5377399.5
              -16              -18                7           999006       -1369499.8        -15201650        -10818981          4756071         -5403863
              -15              -18                7        1563796.6       -2010775.1        -15401043        -10849139          4767372       -5390691.5
              -14              -18                7        2157449.5       -2667436.3        -15528921        -10874285        4797233.5       -5337884.5
              -13              -18                7          2829541       -3248732.3        -15463118        -10842782          4741040         -5210448
              -12              -18                7          3477617       -3754817.5        -15161201        -10702456        4554692.5         -5009577
              -11              -18                7        4066501.5         -4267269        -14736995        -10501112          4338865         -4771445
              -10              -18                7        4656362.5       -4782348.5        -14247833        -10273600          4115162         -4510474
               -9              -18                7        5247201.5       -5300054.5        -13693713        -10019919        3883582.3       -4226664.5
               -8              -18                7          5849539       -6023512.5        -14257773         -9970342        3678446.3         -3770838
               -7              -18                7          6458220         -6803233        -12610005         -9117795        3281594.3         -3441281
               -6              -18                7        6988830.5         -7519330        -10992238       -8173981.5          2917395       -3052814.5
               -5              -18                7        7441368.5         -8171802         -9404473       -7138897.5          2585849       -2605438.8
               -4              -18                7        7815834.5         -8760651       -7846706.5       -6012543.5        2286955.8       -2099153.8
               -3              -18                7          8112229         -9285876       -6318939.5         -4794921        2020714.4       -1533959.1
               -2              -18                7          8330552         -9747476       -4821173.5       -3486029.8        1787126.3       -909854.94
               -1              -18                7          8471752        -10099301         -2646806       -1870167.5          1262757       -472330.88
                0              -18                7          8389284        -10281591        682156.56        47739.898       -143803.38       -277383.94
                1              -18                7          8490549        -10012262          2548788        1480812.8       -456833.06        407885.31
                2              -18                7          8447827         -9700301        4407954.5        2893650.5       -898209.56        975896.75
                3              -18                7        8277430.5         -9322868          6243213        4238509.5       -1345309.3        1508667.8
                4              -18                7        7979359.5         -8879963          8054564        5515389.5       -1798132.3        2006198.5
                5              -18                7          7553612       -8371587.5          9842009          6724293       -2256678.8        2468488.8
                6              -18                7        7000190.5         -7797741         11605545          7865215       -2720947.5          2895539
                7              -18                7        6319094.5       -7158421.5         13345177          8938161       -3190940.5        3287348.5
                8              -18                7        5295791.5       -6560115.5         14664484          9808352         -3632251        3638134.5
                9              -18                7          4427563         -6047778         14755887         10081728       -3898326.3          3969009
               10              -18                7        4040781.5         -5420341         14974866         10277187       -4145151.5          4278316
               11              -18                7        3645703.5       -4805905.5         15179254         10448611         -4364509          4562848
               12              -18                7        3237098.8         -4205079         15371265         10596166         -4559684          4820583
               13              -18                7          2618273         -3638315         15607932         10726750       -4820879.5          4993631
               14              -18                7        2030288.5         -2941689         15529032         10750650       -4847490.5          5111748
               15              -18                7        1450224.6       -2274521.3         15390156         10764530       -4863931.5        5201608.5
               16              -18                7        878044.25       -1636904.3         15191463         10768446         -4870325        5263232.5
               17              -18                7        313747.56       -1028838.1         14932953         10762396         -4866671        5296619.5
               18              -18                7        -242665.5       -450322.63         14614630         10746383       -4852969.5        5301770.5
              -18              -17                7       -434526.91       -197170.88        -15045732        -10103760          5767066       -4814110.5
              -17              -17                7        125889.14       -802072.13        -15353606        -10131875          5746701       -4873268.5
              -16              -17                7        715166.94       -1422358.5        -15589965        -10154979          5744897       -4892791.5
              -15              -17                7        1333306.6       -2058029.9        -15754805        -10173071        5761654.5         -4872680
              -14              -17                7        2016861.9         -2622017        -15746643        -10145862          5715838         -4773259
              -13              -17                7        2737140.5       -3108067.5        -15599582        -10064804          5584677         -4615676
              -12              -17                7        3451975.5       -3592985.8        -15416266         -9963646          5434366         -4442531
              -11              -17                7          4060969         -4081367        -15052198         -9781310          5183432         -4236391
              -10              -17                7          4643855       -4573192.5        -14588145         -9557368        4902011.5       -4003583.5
               -9              -17                7          5227718       -5067646.5        -14059134         -9307258          4612714       -3747937.3
               -8              -17                7          6219594         -5677294        -15519013         -9453456        4816468.5       -3077606.5
               -7              -17                7        7543162.5       -6162624.5        -15329478         -9038446        4747701.5       -2548698.5
               -6              -17                7          8454171       -6738510.5        -13550105         -8111247        4460319.5       -2139811.3
               -5              -17                7          9287110         -7250773        -11800733       -7092777.5        4205590.5       -1672014.8
               -4              -17                7         10041978       -7699411.5        -10081362         -5983040          3983514       -1145308.5
               -3              -17                7         10718772         -8084426         -8391990         -4782033        3794089.8       -559692.88
               -2              -17                7         10936187         -8490588       -5666643.5       -3241297.5        2590301.8       -597396.25
               -1              -17                7         11220728         -8752175         -2705245       -1642491.5        1086548.1       -697327.63
                0              -17                7         11026686         -9041029          1094618        24254.359       -716993.19       -388886.44
                1              -17                7         10891514         -8872614        3117971.5        1437296.5       -1165833.5        192955.34
                2              -17                7         10675109         -8622650          5072789          2781431       -1636340.5        719096.44
                3              -17                7         10331028         -8307214        7003699.5          4057587       -2112571.3        1209997.3
                4              -17                7          9859272       -7926307.5          8910702          5265764       -2594524.8        1665657.6
                5              -17                7          9259842         -7479929         10793797          6405963       -3082201.5        2086077.6
                6              -17                7          8532737         -6968079         12652985          7478182         -3575602        2471257.5
                7              -17                7          7677956         -6390757         14488267          8482424       -4074725.5        2821197.5
                8              -17                7        5762698.5       -6168449.5         14776035          8937938         -4451023          3131382
                9              -17                7          4374440         -5799093         14718209          9273725         -4655163        3474645.3
               10              -17                7          4003546         -5189657         14958758          9478959         -4918637          3774073
               11              -17                7          3624357         -4593224         15184714          9660158       -5154643.5        4048724.5
               12              -17                7        3120821.5       -4024913.3         15426549          9813348       -5438829.5        4246610.5
               13              -17                7        2524554.5         -3475772         15639020          9944530         -5691115        4416989.5
               14              -17                7        1858125.5       -2942326.5         15812141         10055019       -5890243.5          4573838
               15              -17                7        1217296.9         -2297108         15733726         10087228         -5904949          4675239
               16              -17                7        591271.88       -1666207.3         15572368         10102364         -5892445          4744381
               17              -17                7       -26869.625       -1064857.6         15351192         10107536       -5869892.5          4785287
               18              -17                7       -637127.44       -493058.56         15070202         10102744         -5837293        4797955.5
              -18              -16                7       -752271.56       -259867.16        -15406017         -9466356          6762635         -4341158
              -17              -16                7       -138506.33       -859164.44        -15679340         -9482404          6747726         -4393376
              -16              -16                7        504120.41       -1473846.9        -15881146         -9493442          6751378       -4405959.5
              -15              -16                7        1199211.6       -2020504.6        -15930507         -9470466          6715809         -4334582
              -14              -16                7        1919165.8       -2492177.3        -15859574         -9403963          6616272         -4200465
              -13              -16                7        2633675.5       -2962717.5        -15752386         -9317360          6497583       -4050787.5
              -12              -16                7        3342741.5         -3432125        -15608938         -9210656          6359745         -3885548
              -11              -16                7          4042491       -3900384.8        -15422815         -9081680          6197550         -3704607
              -10              -16                7          4618402       -4368957.5        -14983870         -8861308        5858412.5       -3499962.3
               -9              -16                7          5227539         -4861163        -14651540         -8647210        5603403.5       -3219123.5
               -8              -16                7        6609166.5         -5368959        -15685228         -8591000        6165219.5       -2430122.5
               -7              -16                7          8834620         -5533481        -16250806       -8274236.5          6607744       -1669967.1
               -6              -16                7         10609715       -5797694.5        -15036146         -7492099          6589753       -1131511.6
               -5              -16                7         11823054         -6169746        -13125170       -6490245.5        6411840.5          -643294
               -4              -16                7         12707016         -6523822        -10868067       -5338117.5        5679071.5       -410726.28
               -3              -16                7         13135813         -6929529         -8278849       -4088206.5        4287008.5       -534953.06
