           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -2140755.8       -245442.41       -3504448.3        5126526.5        -165708.5       -200433.09
              -17              -18                7         -2496245       -190214.03         -8878643          4692025       -332521.19       -170689.86
              -16              -18                7       -2746079.5        -145017.2        -14362351          4272244       -366392.19        -148901.8
              -15              -18                7         -2890259       -109851.87        -19955566        3867181.5       -267321.75       -135068.91
              -14              -18                7         -2928784       -84718.023        -25658298          3476839       -35309.477        -129191.2
              -13              -18                7         -2413905       -20928.652        -30736820        3146484.3        817404.63       -89239.352
              -12              -18                7       -1450915.1        19801.074        -34480680          2874322        1599760.9       -51767.938
              -11              -18                7       -344612.03        4185.9971        -37562428          2611723        1876769.6        -45580.41
              -10              -18                7        928684.25       -20987.244        -40539852        2352125.3        2108395.5       -44352.668
               -9              -18                7        2368974.3       -55718.648        -43412952        2095528.4        2294638.5       -48084.707
               -8              -18                7       -890298.75       -16824.586        -53017344        2014275.5        4750941.5       -106218.59
               -7              -18                7         -1762240        3355.0225        -58709236        1838547.4          5159814       -107193.66
               -6              -18                7       -2266900.3        17217.982        -63850532        1667187.9          5455664       -106754.83
               -5              -18                7         -2404280        24764.287        -68441224        1500197.4        5638491.5        -104902.1
               -4              -18                7       -2174378.3        25993.988        -72481312        1337575.5          5708297       -101635.49
               -3              -18                7       -1577195.3        20907.002        -75970808        1179322.6          5665078       -96954.953
               -2              -18                7       -612732.38        9503.3975        -78909704        1025438.8          5508837       -90860.531
               -1              -18                7        963779.38       -1624.4961        -79174208         840310.5        4037530.5       -52173.898
                0              -18                7        1715902.4        5321.5991        -78227592        632621.56        1381380.3       -25184.791
                1              -18                7        463742.41        12035.352        -75036256        445545.84         -2513708       -14073.598
                2              -18                7        182912.59        16044.992        -72787816         259276.3         -2899994       -12074.089
                3              -18                7        133994.72        18727.352        -70222512        67144.648       -2924084.8       -8514.1982
                4              -18                7        316988.16        20082.426        -67340344       -130849.16         -2585981       -3393.9268
                5              -18                7        731893.63        20110.203        -64141296       -334705.41       -1885682.6        3286.7422
                6              -18                7        1378709.6         18810.67        -60625388       -544423.69       -823190.75        11527.788
                7              -18                7        2257438.5         16183.85        -56792616       -760004.31        601497.19        21329.232
                8              -18                7        2632767.5       -187.49228        -52065296       -980442.31        1819025.9        22762.137
                9              -18                7        1747746.3       -5928.9297        -47033492       -1251428.1        1414463.3        5378.5801
               10              -18                7        1754569.6        12429.752        -43127620       -1560576.8        1089497.5        4108.6934
               11              -18                7        1778632.5        21685.023        -39162916       -1882472.3        755038.81        8796.6748
               12              -18                7        1839392.8        19310.373        -35140456         -2217385        403656.75        21007.832
               13              -18                7        2586739.5       -74737.758        -31145618       -2573485.8       -221888.03        92117.266
               14              -18                7        2646803.3       -96155.484        -25391364         -3035586       -178870.63        99203.766
               15              -18                7          2682422       -126193.72        -19780442       -3512860.5       -131122.91        112734.38
               16              -18                7        2694030.5       -164902.08        -14313973       -4005253.5        -79063.75        132752.77
               17              -18                7        2681628.3       -212280.44         -8991959       -4512763.5        -22693.25        159258.92
               18              -18                7          2645216       -268328.91       -3814397.8         -5035392        37988.547        192252.84
              -18              -17                7         -5760772       -495612.91       -3112768.3          4867807        45532.262       -339891.56
              -17              -17                7       -6103087.5       -422846.88       -8342902.5          4438025       -40217.359       -309488.41
              -16              -17                7       -6339748.5       -360112.44        -13682547        4022961.8         6974.627       -287040.41
              -15              -17                7       -6470754.5        -307409.5        -19131702        3622618.3        187108.19       -272547.59
              -14              -17                7         -6043713       -217549.13        -23987766        3287078.5        964840.25       -224351.09
              -13              -17                7       -5182667.5       -94391.484        -28270774        3007789.8        2250262.3       -147986.66
              -12              -17                7         -4336274        18141.602        -32622838          2736722          3594440       -82903.547
              -11              -17                7       -3313339.8        34937.477        -36071952        2478016.5        3986956.5       -65472.242
