           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7         18506836          5326440        4654423.5        1022233.6       -1189357.4        494795.53
              -17              -18                7         18438740          5300624          5252747        738740.75       -2631590.5            43443
              -16              -18                7         18302312          5278588          5756257         403808.5       -4116621.5       -409371.69
              -15              -18                7         18097538        5260332.5        6164951.5        17436.969         -5644449       -863648.19
              -14              -18                7         17824430        5245856.5          6478832       -420374.28         -7215075         -1319387
              -13              -18                7         17402198          5251464        6642107.5        -826232.5         -8809143       -1713323.9
              -12              -18                7         16755424          5272951        6419040.5         -1175156        -10288790       -2072704.3
              -11              -18                7         15934655          5297511        5881438.5         -1532666        -11661872       -2458447.5
              -10              -18                7         15038394          5328228          5264213         -1905006        -13017754       -2850323.5
               -9              -18                7         14066637          5365103        4567363.5       -2292175.5        -14356431       -3248331.8
               -8              -18                7         13807798        4876504.5        6739298.5       -2886424.3        -16136738       -3527329.3
               -7              -18                7         12705735          4509799          6200805       -3711023.3        -18122892         -4083884
               -6              -18                7         11371016        4121487.3        5767450.5       -4452259.5        -19853868       -4597517.5
               -5              -18                7          9803644        3711568.8          5439236       -5110131.5        -21329664       -5068230.5
               -4              -18                7        8003615.5        3280043.3        5216162.5       -5684639.5        -22550280       -5496020.5
               -3              -18                7          5970933          2826912        5098228.5       -6175784.5        -23515718       -5880891.5
               -2              -18                7          3705595          2352174          5085434       -6583565.5        -24225976       -6222840.5
               -1              -18                7        1351726.8          1913465          4245252       -6815664.5        -24337722         -6550534
                0              -18                7       -756883.13        1363481.8        3033933.3         -6959603        -23581518       -6778667.5
                1              -18                7       -2719350.5        558346.06        1916184.8       -6829367.5        -22243080         -7007192
                2              -18                7       -4759867.5        -141565.5        1196017.8       -6739010.5        -21401274         -6899688
                3              -18                7         -6733795       -790122.88        520506.94         -6596863        -20497554         -6715576
                4              -18                7         -8641134       -1387326.4       -110347.19         -6402926        -19531924       -6454854.5
                5              -18                7        -10481886       -1933176.4       -696546.13       -6157199.5        -18504374         -6117525
                6              -18                7        -12256049       -2427671.8       -1238088.8       -5859683.5        -17414914         -5703586
                7              -18                7        -13963624         -2870814       -1734975.5         -5510379        -16263542         -5213039
                8              -18                7        -15195527         -3276500       -2497320.3         -5143576        -14999326       -4758707.5
                9              -18                7        -15470993       -3599360.3       -2984131.5         -4745867        -13553487         -4526286
               10              -18                7        -16070975         -3847743         -2726129         -4290747        -12129141       -4220456.5
               11              -18                7        -16631110       -4081806.5       -2515190.8       -3852202.5        -10697680         -3907501
               12              -18                7        -17149422       -4299758.5       -2353093.8       -3431962.8         -9258701       -3586975.8
               13              -18                7        -17588630         -4451686         -2271104       -3087753.3         -7798301       -3245376.8
               14              -18                7        -17892868       -4635333.5       -2424062.5       -2586848.3         -6305682         -2788129
               15              -18                7        -18129354         -4802106       -2652172.3         -2146314       -4813874.5         -2329908
               16              -18                7        -18298152         -4951979       -2955314.5       -1766270.6         -3322894         -1870782
               17              -18                7        -18399260         -5084952       -3333488.3         -1446718       -1832742.5       -1410750.5
               18              -18                7        -18432682       -5201025.5       -3786694.5       -1187656.9       -343419.19       -949813.63
              -18              -17                7         18962068          5125718          4534856           999911       -1499409.5        488468.78
              -17              -17                7         18842798        5084999.5          5057259        726472.38         -2961832        46446.484
              -16              -17                7         18655188        5048061.5          5484848        401594.34         -4467053       -397037.94
              -15              -17                7         18399238        5014902.5          5817622        25276.898       -6015069.5       -841984.31
              -14              -17                7         17987636          5000294        5978762.5       -326571.69       -7591205.5       -1233248.9
              -13              -17                7         17492482          5003508          6045730       -638029.75         -9176980       -1568625.8
              -12              -17                7         17015628        5010949.5        6112577.5       -972738.94        -10779824       -1897313.8
              -11              -17                7         16285057          5028189          5761227       -1323655.5        -12140712       -2262410.3
              -10              -17                7         15417190        5052849.5          5228531       -1688425.5        -13419816       -2643643.5
               -9              -17                7         14473831          5083668        4616211.5       -2068025.6        -14681719       -3031009.3
               -8              -17                7         14500047          4355066        8128797.5       -2526469.3        -17044570         -3104156
               -7              -17                7         13389728          3772237          9823637       -3113733.5        -19352170       -3289461.8
               -6              -17                7         11649586        3404516.8          9523306         -3838458        -21334248         -3693548
               -5              -17                7          9676790          3015190          9328115         -4479819        -23061146         -4054713
               -4              -17                7        7471338.5        2604257.3          9238064         -5037816        -24532866       -4372956.5
               -3              -17                7        5033231.5        2171717.8          9253153         -5512450        -25749404       -4648279.5
               -2              -17                7          2810311        2003229.8          7777561       -5625451.5        -24738886       -5234977.5
               -1              -17                7        773538.69        1700145.5          6610648         -5719873        -23561240         -5846068
                0              -17                7         -1110253        1339234.8          5361455         -5976277        -23754610         -6037405
                1              -17                7         -3366025        606706.13          4284384         -5938188        -22653666         -6157086
                2              -17                7         -5578274       -61123.281        3345424.3         -5869197        -21771780         -6074234
                3              -17                7         -7723934       -677598.88        2451120.8         -5748416        -20827976       -5914772.5
                4              -17                7         -9803006       -1242720.4          1601473         -5575846        -19822264       -5678702.5
                5              -17                7        -11815489       -1756488.4        796481.56       -5351485.5        -18754636       -5366023.5
                6              -17                7        -13761383       -2218902.3        36145.875       -5075336.5        -17625096       -4976735.5
                7              -17                7        -15640692       -2629962.5       -679534.25         -4747398        -16433642       -4510838.5
                8              -17                7        -15822702       -3056760.3         -2251281         -4517898        -14878674       -4406063.5
                9              -17                7        -15680496         -3436001       -3492334.8         -4232173        -13277272         -4245815
               10              -17                7        -16269709       -3673660.3       -3272221.3       -3803876.8        -11884793       -3942290.8
