           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7         -2407618        603480.38        11856.793        231694.16        436907.09       -75837.008
              -17              -18                7       -2344786.5        602277.81        140383.17        642782.56        1382953.6       -325896.44
              -16              -18                7       -2331125.5        610330.94        273585.72          1070921        2442034.3       -613092.25
              -15              -18                7       -2366635.8        627639.69        411464.22        1516108.8        3614149.5       -937424.31
              -14              -18                7       -2451316.8        654204.06        554018.88        1978346.8          4899300       -1298892.9
              -13              -18                7       -2468586.5        656384.19        766005.75        2419780.8          6230910       -1694476.3
              -12              -18                7       -2358248.8        621168.13        1060687.6        2810137.5          7521437       -2079230.9
              -11              -18                7       -2213338.5           573528          1343123          3179825          8789757       -2447139.8
              -10              -18                7         -2047245        516778.13        1620976.6        3544772.8         10067543       -2818450.8
               -9              -18                7       -1859967.9        450918.41        1894248.5        3904980.3         11354794         -3193165
               -8              -18                7         -2513961        651074.88        1340981.5          4689814         12287063       -3675079.3
               -7              -18                7       -2473647.8        678089.75        1590881.1          5182296         14416486       -4191151.3
               -6              -18                7       -2324444.8        670507.38        1756686.3          5626266         16255246       -4644273.5
               -5              -18                7       -2066352.3        628328.06        1838396.5        6021723.5         17803338       -5034445.5
               -4              -18                7       -1699370.1        551551.69        1836012.1          6368667         19060758         -5361666
               -3              -18                7       -1223498.5        440178.25        1749533.6        6667098.5         20027518       -5625937.5
               -2              -18                7       -638737.38        294207.78        1578960.5        6917016.5         20703610       -5827258.5
               -1              -18                7       -148946.91         111911.2        2070820.9        6949779.5         21095300       -5909982.5
                0              -18                7        175712.55       -85626.078        2238451.5          6886375         21153770       -5761159.5
                1              -18                7        308900.88       -115002.58        2481435.3          6625317         20380228         -5402999
                2              -18                7        579172.38       -205638.67        2329230.8        6445542.5         19753536       -5225149.5
                3              -18                7        905171.25       -298526.94        2135193.3          6230449         18982584         -5016007
                4              -18                7        1286897.6       -393667.44        1899321.8          5980036         18067370         -4775572
