           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        162497.89         144637.5        2026081.5       -2218293.3         10258725          7246405
              -17              -18                7        365689.75        232708.91        1924518.6       -2309690.3         10340015          7301061
              -16              -18                7        560826.06        333048.84        1834576.5       -2371603.8         10385805          7325102
              -15              -18                7        747906.63        445657.41        1756255.3       -2404033.5         10396094          7318525
              -14              -18                7        926931.69        570534.56        1689554.8         -2406980         10370884        7281332.5
              -13              -18                7        1130381.5        697626.13        1646619.3         -2372861         10138997          7210648
              -12              -18                7        1422764.3         844699.5        1644138.5         -2293201          9831784        7066591.5
              -11              -18                7        1780581.8        1022921.9        1652691.6       -2176982.5          9573090          6862115
              -10              -18                7          2147323        1212838.5        1659107.6       -2039030.5          9277911          6635122
               -9              -18                7        2522987.8        1414448.9        1663385.9       -1879344.5          8946246        6385610.5
               -8              -18                7        2412362.8          1460281         913089.5       -2021854.6        8118730.5        6012192.5
               -7              -18                7        2657192.3        1647010.8        1044728.2         -1860638          7604149        5679030.5
               -6              -18                7        2943299.5        1843085.5        1070158.9       -1678508.8        6944976.5        5225537.5
               -5              -18                7          3270685        2048505.3        989381.13         -1475466        6141209.5          4651713
               -4              -18                7          3639349        2263270.3        802395.44       -1251510.3          5192849        3957557.5
               -3              -18                7          4049291        2487380.5        509201.63       -1006641.4        4099896.8        3143070.8
               -2              -18                7          4500512        2720835.8         109799.5       -740859.63        2862350.8        2208252.8
               -1              -18                7          4823191        2964124.8        261.95313       -347393.53        1587883.3        1116555.4
                0              -18                7        4589459.5          2950691        190650.48        97850.195       -47726.328       -84891.891
                1              -18                7        4374373.5          2845381           -30658           417248       -1361502.8       -1110517.3
                2              -18                7          4148285        2694313.3       -166788.97        711285.19       -2581262.5       -2081915.3
                3              -18                7          3872743          2521136       -286503.25           978733         -3741954       -2968189.8
                4              -18                7        3547748.8        2325849.8       -389801.22        1219591.4       -4843576.5       -3769341.3
                5              -18                7        3173300.8        2108453.8       -476682.59        1433860.8         -5886131         -4485371
                6              -18                7          2749400        1868948.3       -547147.25        1621540.6       -6869615.5       -5116276.5
                7              -18                7        2276046.3        1607333.3        -601195.5        1782631.3         -7794033         -5662061
                8              -18                7          1868656        1376904.5       -694214.94        1901206.6         -8507234       -6113362.5
                9              -18                7        1795255.6        1258930.8       -988942.06        2004990.3         -8783161       -6422937.5
               10              -18                7        1669901.9          1104641       -1293105.8          2128530         -9145892       -6680263.5
               11              -18                7        1532238.8         953987.5       -1568072.6        2231787.8         -9476189         -6918982
               12              -18                7        1382740.9        807597.75       -1804671.4          2315326         -9782967         -7136705
               13              -18                7          1224375        681747.69       -1739409.6          2398874        -10334816       -7251705.5
               14              -18                7        1027966.8        539934.63       -1808995.9          2426081        -10471726       -7335687.5
               15              -18                7        827512.25        411553.81       -1875503.5          2422507        -10535846       -7379475.5
               16              -18                7        623022.31           296618         -1938856        2388171.3        -10527387         -7383066
               17              -18                7        414497.13        195127.23       -1999053.6          2323074        -10446349         -7346457
               18              -18                7        201936.63         107081.5       -2056096.3        2227215.3        -10292731         -7269651
              -18              -17                7        121774.29        46916.664        2372899.5       -2104118.3         10843970          6722226
              -17              -17                7        372780.75        128138.55          2309403       -2182299.8         10948472          6761356
              -16              -17                7         615731.5        221628.98        2257527.3         -2230998         11017474          6769869
              -15              -17                7        850626.75        327388.03        2217272.3         -2250212         11050977        6747765.5
              -14              -17                7        1119120.5        434621.94        2196122.5       -2230800.5         10891960        6694082.5
              -13              -17                7        1406519.3        533312.13        2201648.8       -2184567.8         10572718          6615894
              -12              -17                7        1670476.1        630050.63        2229477.5         -2123527         10245562          6516312
              -11              -17                7          2015284        770350.38        2250718.5       -2018219.9          9975700          6322982
              -10              -17                7          2393085           932898          2264766       -1884149.8          9689487        6088213.5
               -9              -17                7        2779809.8        1107139.9        2276675.8       -1728345.6          9366787          5830929
               -8              -17                7        2654537.5          1058034        1015087.4       -2007221.1          8758280        5473099.5
               -7              -17                7        2934352.3        1146529.1        286877.41       -2047571.1          8216331          5136485
               -6              -17                7        3451462.3        1340893.1           300094       -1863867.9        7582367.5        4775732.5
               -5              -17                7        4009850.8        1544602.4        207102.38       -1659251.5          6803811          4294648
               -4              -17                7        4609517.5        1757656.8         7902.625       -1433722.1        5880662.5          3693233
               -3              -17                7        5250462.5        1980056.3       -297505.28       -1187279.5        4812920.5        2971486.5
               -2              -17                7          5487347        2206588.5        249353.06       -749904.13        3576891.3          1990572
               -1              -17                7        5359889.5        2370172.3        344095.28       -312077.38        1893391.4         859846.5
                0              -17                7        5453679.5        2440615.8       -5148.3101        79922.984          -496319       -16517.391
                1              -17                7          5159595          2321036       -263850.63        389026.06       -1864454.4       -998457.06
                2              -17                7        4862959.5        2177500.5       -512543.44           665429       -3155589.5       -1904965.8
                3              -17                7        4516870.5        2011855.6       -744819.81        915242.63         -4387655       -2726351.3
                4              -17                7        4121328.3        1824101.5       -960679.56        1138466.9       -5560652.5       -3462614.8
                5              -17                7        3676333.5        1614237.6       -1160122.8          1335102       -6674581.5       -4113754.5
                6              -17                7        3181885.3        1382264.6       -1343149.4        1505147.6         -7729441         -4679772
                7              -17                7        2637983.5        1128181.8       -1509759.6        1648604.3         -8725232         -5160667
                8              -17                7          2330319        1049171.6       -1803028.1        1722795.6         -9037424         -5541085
                9              -17                7          2151735        983652.69       -2022590.6        1782240.5         -9125117         -5864037
               10              -17                7        2002460.5        849748.13         -2277588        1906438.3         -9465386         -6132126
               11              -17                7        1840877.1        719479.88       -2503389.3        2010353.9         -9773218         -6381607
               12              -17                7        1671956.9        613703.75         -2460283          2106350        -10254493         -6547479
               13              -17                7        1471018.1        510615.16       -2373244.5        2188615.8        -10732766       -6667351.5
               14              -17                7        1234526.8        404383.84       -2306464.3        2254477.8        -11154756       -6756059.5
               15              -17                7        988590.69        284975.69       -2329237.8          2268313        -11222770         -6814314
               16              -17                7        739982.13        177020.91         -2357949          2248062        -11185116         -6832914
               17              -17                7        487338.28        82511.234       -2383505.8        2197049.8        -11074883         -6811316
               18              -17                7        230659.06        1446.5391         -2405907        2115275.5        -10892070         -6749520
              -18              -16                7         52140.18        -31803.57          2698630       -1983104.6         11319334          6209982
              -17              -16                7        350961.22        42568.773        2673199.8       -2048070.5         11447050        6233584.5
              -16              -16                7        641726.56        129209.71        2659390.3       -2083552.9         11539264          6226571
              -15              -16                7        975211.81         216590.3        2660052.3       -2078857.8         11453040          6189879
              -14              -16                7        1336353.8        294692.16          2683099       -2045832.3         11218848          6130441
              -13              -16                7        1674053.5        370842.28          2728448         -1997999         10976742          6049611
              -12              -16                7        1988311.5        445040.63        2796100.3       -1935357.8         10726722          5947388
              -11              -16                7        2282360.3        519071.25          2883650       -1856848.8         10468891          5820782
              -10              -16                7        2671220.8        654250.13        2905329.3       -1726660.1         10191642        5578239.5
               -9              -16                7          3025991        778092.13        2825276.3         -1614795          9900974          5318105
               -8              -16                7        3158795.8        732970.19          1700080       -1818653.6          9867892        5072642.5
               -7              -16                7        3635344.8        774557.25        418628.13       -1912798.5          9930036        4785993.5
               -6              -16                7          4373826        937472.38       -48642.938         -1793217          9547100        4489539.5
               -5              -16                7        5163217.5        1139470.8       -153848.66         -1587027          8793756          4101196
               -4              -16                7          5940777          1363532        231776.22       -1296080.6        7699057.5        3529537.8
               -3              -16                7        6385616.5        1566984.5        856984.75       -947400.25          6140708        2716841.8
               -2              -16                7        6444067.5          1720781        972360.88       -621176.94          4293779        1712635.6
               -1              -16                7          6341944        1801734.9        502230.69       -304715.56        2030060.3        718461.25
                0              -16                7          6461519          1862163       -116860.58         46734.82       -475961.47        -52991.93
                1              -16                7        6342723.5        1835511.8       -521696.38        342640.63         -2460480       -906510.13
                2              -16                7        5975540.5        1699508.3       -882951.25        601409.38       -3822989.5       -1748130.1
                3              -16                7          5558904        1541395.8       -1227789.6        833588.88       -5126430.5         -2504627
                4              -16                7        5092814.5        1361173.8       -1556211.3        1039179.1         -6370803       -3176001.3
                5              -16                7          4577272        1158842.1       -1868216.5        1218179.9         -7556106       -3762252.3
                6              -16                7        4012276.5        934401.19         -2163805        1370591.4         -8682341         -4263381
                7              -16                7        3414758.5        792888.44       -2516909.5          1487479         -9402427         -4672254
                8              -16                7        2912008.5        730405.56         -2812150        1559654.5         -9652944         -5023236
                9              -16                7          2524547        694312.25       -2986930.5        1589437.5         -9590534         -5327633
               10              -16                7        2329773.8        593984.13       -3177011.5        1696342.5         -9828016       -5605219.5
               11              -16                7        2148939.5        503830.06         -3172727        1806677.3        -10243480         -5821962
               12              -16                7        1940980.3        426645.91       -3043652.8        1904064.3        -10704462       -5977874.5
               13              -16                7        1697468.6        346318.91         -2934837        1985047.6        -11109160       -6102620.5
               14              -16                7        1418404.3        262849.06       -2846279.8        2049627.5        -11457576       -6196201.5
               15              -16                7        1103787.4        176236.19       -2777981.5        2097803.5        -11749709         -6258616
               16              -16                7        801902.13        78897.313       -2761561.8          2098210        -11743281         -6291011
               17              -16                7        505139.63       -8631.3281         -2752477        2061282.5        -11603853         -6284423
               18              -16                7        204341.81       -82714.953         -2740237        1993593.5        -11391846         -6237638
              -18              -15                7        -46404.27       -91523.203          3003272         -1855252         11684820        5709671.5
              -17              -15                7        300231.25        -24000.35        3015908.3       -1907002.6         11835748        5717748.5
              -16              -15                7        698655.38        43531.094        3038408.5       -1917032.5         11822237          5698035
              -15              -15                7        1133540.5        101044.66        3078975.8       -1897214.4         11673096          5657349
              -14              -15                7        1544983.4        156606.41        3141845.5       -1862588.3         11516039          5595270
              -13              -15                7        1932984.4        210216.41          3227018       -1813154.5         11351069          5511799
              -12              -15                7        2297543.3        261874.67        3334492.5         -1748913         11178186          5406935
              -11              -15                7        2638660.5        311581.06        3464270.5       -1669863.1         10997388        5280678.5
              -10              -15                7        2981730.8         376894.5          3580797       -1566562.1         10784377          5105199
               -9              -15                7        3342911.3           446658        3400527.3       -1497851.5         10681023          4876081
               -8              -15                7          3775019        421943.88        2484532.5       -1596452.3         11242285        4747190.5
               -7              -15                7          4550872        483938.44        1412281.8       -1585338.9         11898770          4577113
               -6              -15                7          5670467        632642.25        183773.39       -1464512.6         12650478        4365848.5
               -5              -15                7          6787376        863690.88        1198242.1       -1198591.3         11203185          3918824
               -4              -15                7          7464518        1041956.5        1790750.6       -957054.13          9318441        3284689.8
               -3              -15                7          7755272        1170565.4        1873427.9       -737973.94        7145119.5          2459045
               -2              -15                7          7659635        1249518.3        1446272.8          -541351          4683219        1441890.5
               -1              -15                7          7706324          1311131         704611.5       -283101.66          2179030        634154.56
                0              -15                7          7942360        1364092.8       -130875.73          20492.9       -395716.47       -79791.523
                1              -15                7          7831335        1376742.6       -760902.94        284846.09       -3085728.3       -835819.25
                2              -15                7          7486028        1260337.3         -1278012        519226.16       -4583462.5         -1611407
                3              -15                7          6998844        1109756.8         -1735412         733771.5       -5958278.5       -2303015.3
                4              -15                7        6462207.5           937067         -2176396        921727.56         -7274026       -2909500.5
                5              -15                7        5876117.5         742267.5       -2600963.3        1083094.1         -8530705         -3430863
                6              -15                7        5156511.5        565484.38       -3035828.3        1223693.8         -9586089       -3865078.5
                7              -15                7        4327472.5        479850.72       -3438932.8        1338934.9        -10126406         -4235739
                8              -15                7        3613723.3        420606.69       -3721577.5        1411783.4        -10353796       -4559816.5
                9              -15                7        3015262.5        387752.06       -3883763.5        1442239.4        -10268258       -4837309.5
               10              -15                7        2655323.3        352126.53         -3876742        1499855.4        -10301777       -5075156.5
               11              -15                7          2440344        300846.84       -3705631.5        1612364.1        -10745468         -5267107
               12              -15                7        2189811.5        246424.31         -3554780        1708468.8        -11132876         -5427893
               13              -15                7        1903726.6        188858.83         -3424187          1788170        -11464000       -5557511.5
               14              -15                7        1582089.1        128150.42         -3313853        1851467.4        -11738842       -5655965.5
               15              -15                7        1224899.5        64299.168       -3223778.3        1898361.3        -11957400         -5723253
               16              -15                7         832156.5       -2694.9941       -3153961.3        1928851.6        -12119673       -5759375.5
               17              -15                7        467901.28       -78300.344       -3105968.3        1915772.8        -12033260         -5765779
               18              -15                7        122984.74       -145402.95       -3059087.3        1862168.4        -11792060         -5734004
              -18              -14                7       -173859.27       -132242.25        3286826.5       -1720560.6         11940426          5221296
              -17              -14                7        289451.41       -84555.609          3331191       -1745324.9         11999552          5218551
              -16              -14                7        798079.38       -47630.375        3389278.8         -1738714         11935461          5196617
              -15              -14                7        1283265.5       -12656.938          3469669       -1717295.5         11863456        5153290.5
              -14              -14                7        1745009.4        20364.734        3572362.3       -1681069.1         11783536        5088571.5
              -13              -14                7        2183311.8        51434.641        3697357.8       -1630034.6         11695701        5002458.5
              -12              -14                7        2598171.8        80552.719          3844656       -1564192.4         11599953        4894953.5
              -11              -14                7        2989589.8        107719.08        4014256.8       -1483542.5         11496292          4766056
              -10              -14                7          3357566        132933.59        4206160.5       -1388084.6         11384714          4615765
               -9              -14                7        3771796.3        129261.45          4075237       -1347274.6         11725850          4509064
               -8              -14                7        4503206.5        124955.04        3368442.5       -1340617.3         12881453        4496744.5
               -7              -14                7          5578362        207357.44        2505392.8         -1224246         14132280          4443238
               -6              -14                7          7183093        409223.75        2575118.5       -1005341.2         14273772          4165349
               -5              -14                7          8724052        631503.38        3050652.5       -778865.13         13110093        3694115.5
               -4              -14                7          9247106        734925.75          3100629       -666928.44         10610376          3047032
               -3              -14                7          9383772         788691.5        2640774.5       -577448.81        7822081.5        2208439.3
               -2              -14                7          9159982        810628.94        1735114.1       -472447.09        5157080.5        1320941.4
               -1              -14                7          9389454        894159.38        972452.56       -249190.25        2336064.5        569039.13
                0              -14                7          9846758           952679        -62411.25        5392.0127       -288091.19       -85388.031
                1              -14                7          9314707        926514.38       -864005.13        239962.48       -3351917.5        -772585.5
                2              -14                7          9394422         859986.5       -1697726.3        418879.38         -5437010       -1494797.6
                3              -14                7          8836692        716938.06         -2267689        615790.56         -6883201       -2121516.8
                4              -14                7        8229507.5        551780.69       -2821234.3        786112.38       -8270321.5       -2663113.3
                5              -14                7          7555579        366959.31         -3359785        931440.94         -9588412       -3119557.8
                6              -14                7        6400251.5        258174.81         -3870754        1089747.1        -10418528         -3509898
                7              -14                7          5360213        175779.92       -4261263.5        1205660.9        -10935717       -3853654.5
