           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        298513.22        1592.3037       -257878.73       -4544.8926       -9934.6133        91.837555
              -17              -18                7        406861.13        1440.0767       -155445.81       -4649.1348       -158865.75       -34.040169
              -16              -18                7        573944.81        1305.6992        -56401.68       -4803.0537       -503192.59       -152.56274
              -15              -18                7        799764.06        1189.1702        39253.766       -5006.6484       -1042914.9       -263.73007
              -14              -18                7        1084319.1          1090.49        131520.55       -5259.9199       -1778032.9       -367.54227
              -13              -18                7        1307667.3        1026.7073        118745.47       -5518.8037       -2616607.5       -428.45157
              -12              -18                7        1436689.1        1035.5426       -51789.125       -5726.4355       -3509280.8       -460.39105
              -11              -18                7        1554097.8        1097.4291       -256707.27       -5903.3398       -4483137.5       -510.82047
              -10              -18                7        1637335.8        1178.9348       -474816.88       -6084.2964       -5532375.5       -567.66968
               -9              -18                7          1686403        1280.0594       -706118.13       -6269.3047         -6656993       -630.93866
               -8              -18                7        2270442.3         812.9873       -216029.58       -7130.7236       -7596208.5       -473.35291
               -7              -18                7        2287214.5         629.5166       -280958.56        -7687.584         -9586016        -616.4469
               -6              -18                7        2197224.8        480.50201       -288088.13       -8181.0835        -11320498       -729.55316
               -5              -18                7          2000474        365.94345       -237418.17       -8611.2188        -12799649       -812.67157
               -4              -18                7        1696961.8        285.84079       -128948.81       -8977.9902        -14023470       -865.80194
               -3              -18                7        1286687.8         240.1944        37319.953       -9281.3984        -14991962       -888.94501
               -2              -18                7        769652.13        229.00391        261388.25       -9521.4434        -15705126       -882.10016
               -1              -18                7        260012.86        289.75934        4436.5313       -9483.8721        -16092998       -994.57135
                0              -18                7       -169803.09        274.82523       -162879.72       -9420.4482        -16138416       -1218.9976
                1              -18                7       -368516.66        103.09653       -570210.44       -9142.1494        -15413536        -1569.647
                2              -18                7       -682235.13        49.444908       -618514.63       -8968.1738        -14815914       -1492.2329
                3              -18                7         -1017348        40.964069       -611553.88       -8765.9951        -14066774       -1363.6055
                4              -18                7       -1373855.1        77.653786       -549328.25       -8535.6104        -13166115       -1183.7639
                5              -18                7       -1751756.8        159.51437       -431837.66       -8277.0225        -12113938       -952.70825
                6              -18                7       -2151052.8         286.5455          -259082       -7990.2295        -10910241       -670.43903
                7              -18                7         -2571743        458.74759       -31061.313       -7675.2319         -9555024       -336.95557
                8              -18                7         -2874750        596.83136        115125.94        -7260.187       -8006032.5       -39.258598
                9              -18                7         -2588665        624.13257       -41776.047       -6858.4644         -6572696       -1.8222979
               10              -18                7       -2257710.3        748.55908       -79521.258       -6636.9346       -5409646.5         40.76992
               11              -18                7       -1928268.1        869.19995       -117333.86       -6424.5933       -4342816.5        75.639725
               12              -18                7       -1603785.5        986.65326       -145803.81       -6222.2695         -3374645        103.63229
               13              -18                7       -1379934.6         1128.714        106966.27       -6050.3945       -2592412.3        141.76273
               14              -18                7       -1063282.3         1271.312        23088.422       -5719.2666       -1750666.3        173.68416
               15              -18                7       -802415.25        1395.1002       -57052.313       -5416.3096         -1074670        194.50803
               16              -18                7       -597399.63        1500.0765        -133265.7       -5141.6279       -564545.13        204.22681
               17              -18                7       -448235.19        1586.2412       -205551.78       -4895.2207       -220291.88        202.84045
               18              -18                7       -354922.06        1653.5941       -273910.56       -4677.0894       -41910.078        190.34895
              -18              -17                7        215007.89        1505.5269       -353406.22       -4362.5684        149319.86        286.58368
              -17              -17                7        361783.84        1348.4373       -298676.66       -4455.9619        -14558.72        162.90662
              -16              -17                7        567295.44        1209.1965       -247335.75       -4599.0317       -373832.91        46.584743
              -15              -17                7        831542.75        1087.8047       -199383.61       -4791.7778       -928502.56       -62.381908
              -14              -17                7        1087911.8        997.98962       -220584.03       -4995.6929       -1612097.4       -136.34677
              -13              -17                7        1271172.9        934.47607        -355997.5       -5206.1299         -2381531       -165.47348
              -12              -17                7          1420932        883.17102        -560396.5       -5456.4609       -3283298.8       -171.66133
              -11              -17                7          1533556        922.19794       -801166.31       -5667.1582       -4256545.5       -209.39272
              -10              -17                7          1611123        1000.6274       -1052357.1       -5864.7168       -5295092.5       -264.82108
               -9              -17                7        1654519.4         1098.676       -1316739.5       -6066.3267         -6409021       -326.66922
               -8              -17                7          2683322        400.12146        -659241.5       -7021.5483       -7223644.5        135.39798
               -7              -17                7        3102994.5        30.808464       -291248.16       -7762.8291         -9109452        397.62097
               -6              -17                7        2870350.3       -44.926849       -304366.91        -8302.001        -11194224        419.43155
               -5              -17                7          2530944       -86.206085       -259686.19       -8777.8086        -13023667        471.22992
               -4              -17                7        2084776.8       -93.029449       -157206.22       -9190.2529        -14597782        553.01636
               -3              -17                7        1531847.4       -65.396545        3073.4531        -9539.333        -15916567        664.79022
               -2              -17                7        695778.13        161.70374       -1222854.5       -9454.8838        -16292425       -48.484108
               -1              -17                7        342812.66        286.28259       -1989414.3       -9371.6738        -16135654       -754.74072
                0              -17                7       -124371.52        199.75838       -1857210.9        -9368.752        -16849328       -718.61371
                1              -17                7       -442508.78        153.33325         -1975941       -9175.4238        -16119428       -886.35754
                2              -17                7       -798130.31        164.66597       -1948184.6       -8975.3018        -15420250       -827.28088
                3              -17                7       -1175146.4        221.16942       -1865163.4       -8746.9746        -14569552       -716.99023
                4              -17                7       -1573556.5        322.84357         -1726877       -8490.4434        -13567336       -555.48608
                5              -17                7       -1993361.3        469.68839         -1533326       -8205.7061        -12413602       -342.76758
                6              -17                7       -2434560.3         661.7038       -1284509.5       -7892.7666        -11108346       -78.835487
                7              -17                7         -2897154        898.89026       -980428.13       -7551.6216         -9651573        236.31081
                8              -17                7       -2820459.5        867.75806       -958710.44       -6997.2246         -7874577        243.02034
                9              -17                7       -2551573.5         792.2533         -1089170       -6455.0405         -6202705         231.5625
               10              -17                7       -2240988.8        917.69672       -1055698.5       -6243.9443       -5062289.5        285.29279
               11              -17                7       -1931917.3        1039.3546       -1022295.1       -6042.0386       -4018095.5        331.30075
               12              -17                7         -1684474        1166.8298       -762291.56       -5867.4639       -3104976.8        384.80307
               13              -17                7       -1430848.1        1308.5745       -489285.53       -5696.6597       -2315086.5        417.52936
               14              -17                7       -1153688.1        1463.9382       -264070.03       -5524.0488       -1641826.5        423.86493
               15              -17                7          -856025        1591.8965       -274357.38       -5236.5522        -968268.5        424.08777
               16              -17                7       -610498.31        1698.0262       -304751.06       -4962.9063       -444739.94        414.73404
               17              -17                7       -420822.94         1785.345       -331217.38       -4717.5361       -87082.875        394.27527
               18              -17                7       -286998.78        1853.8514       -353756.41       -4500.4404         104702.7        362.71127
              -18              -16                7        115227.72        1472.8428       -522460.03       -4182.2393        477658.13        482.06927
              -17              -16                7        300431.72        1310.8905       -515433.66       -4264.7837        298832.16        360.59293
              -16              -16                7        544371.19        1166.7867       -511796.06       -4397.0044       -75389.531        246.47176
