           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7          5609332       -4051691.5          5679863       -4015960.5          8559324        1496779.6
              -17              -18                7          5510826       -4287416.5          4311659         -4119017          8662784        1800218.3
              -16              -18                7          5483950       -4536038.5          2998954       -4134753.5          8789896        2086118.8
              -15              -18                7          5528704         -4797557          1741749       -4063170.3          8940660          2354481
              -14              -18                7          5645087         -5071973        540042.13         -3904266          9115076        2605304.8
              -13              -18                7          5887264         -5239559       -531980.38       -3587321.5          9375016        2870569.5
              -12              -18                7          6184474       -5320602.5         -1215952       -3162329.3          9462666          3195630
              -11              -18                7        6518263.5         -5419264       -1598709.6       -2680487.5          9358827        3542834.3
              -10              -18                7          6912743         -5526482       -1917337.4       -2147420.5          9248112        3889953.8
               -9              -18                7          7367910         -5642256       -2171835.3       -1563128.5          9130520        4236988.5
               -8              -18                7          7446524       -5465476.5       -4190438.8          -947039          9516124          4454518
               -7              -18                7          7887826       -5424745.5         -4623003        443014.03          9618050        4973685.5
               -6              -18                7          8388572       -5319771.5         -5029190        1784362.3          9702615        5483920.5
               -5              -18                7          8948762       -5150554.5         -5409000          3077004          9769820        5985221.5
               -4              -18                7          9568397       -4917093.5         -5762431        4320939.5          9819664        6477589.5
               -3              -18                7         10247478         -4619391         -6089484          5516171          9852148        6961024.5
               -2              -18                7         10986004       -4257444.5       -6390160.5        6662695.5          9867271          7435526
               -1              -18                7         11886959       -3865130.5         -6172354          7779986          9510612          7748828
                0              -18                7         12582081         -3394652         -5035467          9014407          8519320        7830783.5
                1              -18                7         12795434         -2428881       -3764900.5          9719471          7615152          8254367
                2              -18                7         13046951       -1572874.6         -2703493         10426443        7228901.5        8289986.5
                3              -18                7         13206626       -782465.13         -1620037         11000404          6876423        8263648.5
                4              -18                7         13274460       -57652.344       -514532.09         11441352          6557715          8175353
                5              -18                7         13250449        601564.69        613023.25         11749286        6272777.5          8025100
                6              -18                7         13134596        1195184.6        1762627.1         11924209          6021610        7812889.5
                7              -18                7         12926899        1723208.9          2934281         11966118          5804214        7538721.5
                8              -18                7         12304096        2137387.8          4147701         11892416        5579995.5          7360364
                9              -18                7         11485184        2467279.5          4844469         11378253        5201006.5          7526931
               10              -18                7         11244327          2822837          5203436         10617902          4802222          7595421
               11              -18                7         10973296        3124346.3        5544024.5          9864626        4410885.5          7665657
               12              -18                7         10666021        3365385.3          5868865          9121879        4027511.5          7738967
               13              -18                7         10127493        3350880.3        6199420.5          8481296        3690247.5          7877770
               14              -18                7          9454266        3426079.8        6492659.5        7491659.5        3592098.8        7876592.5
               15              -18                7          8752193        3443778.8        6694026.5          6558490        3485737.3          7895042
               16              -18                7          8021335        3403893.5          6803475          5682006        3371031.5          7933223
               17              -18                7          7261691        3306423.8        6821003.5          4862208          3247981          7991134
               18              -18                7          6473262          3151370        6746613.5          4099097        3116586.5        8068774.5
              -18              -17                7          4255487         -4148620        5577168.5       -4323897.5          8668322        1754403.5
              -17              -17                7          4178965         -4333535          4232160         -4375369          8777452        2048194.3
              -16              -17                7        4174072.8       -4531345.5        2942650.5         -4339521          8910232        2324446.5
              -15              -17                7          4240810       -4742053.5        1708639.8         -4216352          9066666        2583160.8
              -14              -17                7          4434996         -4868905        601215.75       -3919025.3          9316054          2855296
              -13              -17                7          4699618         -4920449       -433448.28       -3518906.3          9627338        3163050.5
              -12              -17                7        4966101.5         -4986941       -1476735.8       -3117182.3          9927964        3485444.5
              -11              -17                7          5259440         -5071728       -2064221.3         -2663094          9858166        3836347.8
              -10              -17                7          5613916         -5166618         -2472958       -2149592.5          9686440        4192348.5
               -9              -17                7          6029081         -5270064       -2817565.8       -1584866.1          9507837          4548265
               -8              -17                7          6021621       -4814159.5         -5624975       -1272114.8         10369784          4707855
               -7              -17                7        6657842.5         -4391101         -7288291       -501333.06         11002687          4998491
               -6              -17                7          7434507       -4221156.5         -7719826        797234.38         11290099          5476577
               -5              -17                7        8270615.5       -3986968.5       -8124983.5          2047097         11560150          5945730
               -4              -17                7          9166170       -3688537.8         -8503764          3248253         11812843          6405949
               -3              -17                7         10121168       -3325863.8         -8856165          4400704         12048173        6857235.5
               -2              -17                7         11169002       -3241900.5         -8577147        5288363.5         10643170        7130261.5
               -1              -17                7         12320060       -2974088.5         -8084760          6159629          9226951        7444411.5
                0              -17                7         13098858       -2771449.8         -6737230          7396640          8482793        7554163.5
                1              -17                7         13545792       -1910873.5       -5381984.5          8216851          7841917          7797302
                2              -17                7         13937291       -1110721.3       -4069202.8          8930288          7466027          7823956
                3              -17                7         14236948       -376165.69         -2734371          9510711        7123907.5          7788651
                4              -17                7         14444762        292793.63       -1377490.4          9958124          6815559          7691389
                5              -17                7         14560735        896156.56          1439.75         10272522        6540980.5        7532169.5
                6              -17                7         14584862          1433923          1402419         10453908        6300173.5        7310992.5
                7              -17                7         14517149        1906093.5        2825448.5         10502282          6093136        7027858.5
                8              -17                7         13059861        2106337.8        4187195.5         10516525        5642764.5          7278781
                9              -17                7         11623607        2298063.5          5226662         10317970          5218343          7524389
               10              -17                7         11388027        2614990.5        5631467.5          9613509        4821600.5        7575323.5
               11              -17                7         11122276        2877869.5        6017894.5          8916124          4432306          7628004
               12              -17                7         10629018          2899149          6456176          8317455        4052283.8          7710101
               13              -17                7         10050362          2832701        6785981.5          7718602        3718438.8          7836761
               14              -17                7          9434412        2726313.5        6978114.5        7093605.5        3434532.3          8005101
               15              -17                7          8719230        2723727.3          7134576          6191854        3314875.5          8052131
               16              -17                7          7967769        2680838.3          7208401          5313997        3202880.8          8101443
               17              -17                7          7187524        2580364.8        7190308.5          4492826        3082541.5          8170486
               18              -17                7          6378493          2422307        7080295.5          3728341        2953857.8          8259259
              -18              -16                7          2950344         -4139394        5537659.5         -4624696          8791068        2016852.8
              -17              -16                7        2895805.3         -4273498          4215845         -4624582          8905865        2300995.5
              -16              -16                7          2912897       -4420498.5          2949531       -4537148.5          9044315        2567599.5
              -15              -16                7        3059083.5         -4506487        1806723.6       -4259533.5          9283112        2846610.5
              -14              -16                7        3277596.8         -4537955           734237         -3863633          9591103          3160440
              -13              -16                7        3497972.3         -4584371       -346871.28       -3466127.5          9888435          3488909
              -12              -16                7          3720209       -4645734.5       -1436601.9         -3067018         10175109        3832018.3
              -11              -16                7          3946102         -4721880       -2517356.5       -2664266.8         10435702        4189769.5
              -10              -16                7        4260575.5       -4804441.5       -3016203.5         -2170331         10202964        4554652.5
               -9              -16                7          4567622       -4846855.5       -3654085.8       -1640104.9         10091650        4914512.5
               -8              -16                7          4681429       -4276606.5       -6053680.5       -1248366.5         11213870          5205365
               -7              -16                7          5590325         -3436337         -8151857       -889401.88         12339089        5457039.5
               -6              -16                7          6776188       -2935865.3         -9080366        58488.469         13037194          5829439
               -5              -16                7          7888215         -2636707         -9510871        1265570.4         13510093        6266442.5
               -4              -16                7          8990611       -2505952.8         -9865284          2305406         13181228          6499055
               -3              -16                7         10087897         -2520283        -10024503          3141994         11958950        6667459.5
               -2              -16                7         11258176       -2413821.5        -10001831        3894019.8         10680000        7037308.5
