           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        364261.53          8004965        370306.63          8072203         -3245742          9111296
              -17              -18                7        311721.84          7898407        636030.44        7586742.5         -3788517          9282516
              -16              -18                7        248328.53        7831408.5        831866.06          7132756       -4306792.5          9428509
              -15              -18                7         174081.8          7803968        957813.75          6710245       -4800568.5          9549273
              -14              -18                7        88981.523        7816087.5        1013873.5          6319208       -5269844.5          9644809
              -13              -18                7       -84687.984          7847302        943356.63          5943084       -5709519.5          9708471
              -12              -18                7       -373047.81          7899897        649941.88          5699712         -6079799          9674142
              -11              -18                7       -721403.69          8005645        196500.06          5605617         -6385574          9566810
              -10              -18                7         -1095824        8147774.5       -307889.84          5553028       -6672245.5          9448543
               -9              -18                7       -1496308.8        8326285.5       -863227.88          5541944         -6939814          9319339
               -8              -18                7       -1628973.4          8390091       -542352.88        4760119.5         -7038612          9359396
               -7              -18                7       -1933175.3          8636276       -1169964.3          4539583         -7476799          9313088
               -6              -18                7       -2298258.8          8910143       -1727252.5        4302465.5         -7838669          9246510
               -5              -18                7       -2724223.3          9211692         -2214217          4048768         -8124222          9159666
               -4              -18                7         -3211069          9540922       -2630857.5          3778490       -8333458.5          9052552
               -3              -18                7       -3758796.3          9897836       -2977175.3          3491632         -8466376          8925170
               -2              -18                7         -4367405         10282431       -3253169.8          3188194         -8522978          8777520
               -1              -18                7       -4977280.5         10725980       -3758949.8          3006341         -8391431          8440941
                0              -18                7         -5343638         10981331         -4519991        3134603.5       -8036732.5          7897554
                1              -18                7         -5755010         11028276       -5155298.5          3539192         -7712019          7354849
                2              -18                7         -6153619         11079350       -5675803.5        3837305.3         -7407489        7066948.5
                3              -18                7         -6469826         11072391       -6123483.5        4125101.8       -7107753.5        6801444.5
                4              -18                7         -6703631         11007400         -6498342          4402582       -6812810.5        6558335.5
                5              -18                7         -6855034         10884376       -6800376.5        4669745.5         -6522660          6337622
                6              -18                7         -6924034         10703320         -7029587          4926593       -6237300.5          6139303
                7              -18                7       -6910633.5         10464231         -7185975        5173124.5       -5956734.5          5963381
                8              -18                7       -6769085.5         10037740         -7407422        5481288.5         -5756484          5825066
                9              -18                7         -6724523          9565714         -7427892          5659157         -5809379          5670796
               10              -18                7         -6845495          9361713         -7089728        5623282.5         -5860831          5461146
               11              -18                7         -6925110          9134710         -6777471        5588283.5         -5922541          5236283
               12              -18                7         -6958366          8883857         -6493829        5559771.5         -5998615        4995769.5
               13              -18                7       -6801517.5          8591780       -6304408.5          5679755         -6244692        4736121.5
               14              -18                7       -6572652.5          8143791         -6099504          5807784         -6537847        4696894.5
               15              -18                7         -6319586        7683183.5       -5941445.5          5910399         -6878801        4641150.5
               16              -18                7         -6042349          7210046       -5830254.5          5987568       -7267557.5          4568753
               17              -18                7         -5740942        6724378.5         -5765930          6039290         -7704117          4479702
               18              -18                7       -5415365.5        6226181.5         -5748472        6065565.5       -8188479.5        4373997.5
              -18              -17                7        609642.13          7509649        331065.13          7950801       -3789440.5          9292263
              -17              -17                7        513807.94          7409232        553300.88          7471666         -4348574          9446738
              -16              -17                7        407120.25        7348373.5        705648.69          7024006         -4883208          9575984
              -15              -17                7           289579        7327073.5        788108.44        6607820.5       -5393341.5          9680001
              -14              -17                7        90427.313          7323862           738381          6204121         -5882421          9753729
              -13              -17                7       -163335.42          7310247        606078.13        5783985.5         -6372767          9807045
              -12              -17                7       -399129.44          7296629        463292.09          5355431         -6868338          9847656
              -11              -17                7        -712514.5          7353959        103641.88          5146941         -7223819          9749069
              -10              -17                7       -1072520.9        7462547.5       -357043.16          5034874       -7524495.5          9606078
               -9              -17                7       -1458591.8        7607517.5       -868676.31        4964312.5       -7806069.5          9452150
               -8              -17                7       -1604213.8          7615027       -36808.383        3836465.5       -8058033.5          9661056
               -7              -17                7       -2039820.8          7901001        239560.41        3099343.5         -8554284          9836252
               -6              -17                7       -2564377.8        8259436.5       -273053.75        2823872.5         -9066032          9879806
               -5              -17                7       -3149816.3          8645555       -715344.69        2531820.5         -9501463          9903094
               -4              -17                7       -3796136.3          9059354       -1087311.9          2223189         -9860579          9906112
               -3              -17                7       -4503337.5          9500836         -1388956        1897977.4        -10143374          9888862
               -2              -17                7         -5108060          9962797       -2117234.8        1663575.5         -9756136          9097982
               -1              -17                7       -5575981.5         10433779       -2670983.8        1454785.9         -9366093        8346325.5
                0              -17                7       -5912523.5         10708460       -3444647.5          1578220         -9103675          7924445
                1              -17                7         -6397182         10912380         -4085141        2036941.3         -8714300        7526151.5
                2              -17                7         -6826266         11072281         -4637639        2465407.3         -8337960        7251941.5
                3              -17                7       -7172948.5         11174149       -5117313.5          2883557         -7966412        7000127.5
                4              -17                7         -7437228         11217983         -5524164        3291390.5         -7599655        6770708.5
                5              -17                7       -7619106.5         11203786       -5858191.5        3688907.8         -7237692        6563685.5
                6              -17                7       -7718581.5         11131557         -6119396        4076108.8         -6880521        6379057.5
                7              -17                7       -7735656.5         11001294       -6307777.5        4452993.5       -6528143.5        6216825.5
                8              -17                7         -7423833         10311266       -6879289.5          5021883         -6431155        6059676.5
                9              -17                7         -7081039          9552669         -7275596        5457004.5       -6406259.5          5881978
               10              -17                7       -7176920.5          9347502       -6967528.5        5463502.5         -6440237          5656027
               11              -17                7         -7231446          9119332       -6685369.5          5470876         -6484472        5414862.5
               12              -17                7         -7077509          8821998         -6498457          5627591       -6626862.5          5139404
               13              -17                7         -6865167          8506628       -6320154.5          5761061       -6847201.5          4862029
               14              -17                7         -6638422        8186444.5         -6129524          5827871       -7128804.5        4589440.5
               15              -17                7       -6381459.5          7741345         -5936974        5904385.5       -7452903.5        4490986.5
               16              -17                7       -6099025.5        7270426.5         -5789450          5962048         -7823355          4396273
               17              -17                7         -5792422          6786978         -5688792          5994265         -8241611        4284906.5
               18              -17                7       -5461647.5        6291000.5         -5635001        6001034.5         -8707668        4156885.5
              -18              -16                7        795213.69          7048671        283081.63          7874733       -4297645.5          9445773
              -17              -16                7        656084.94        6954393.5        461829.47        7401923.5         -4873137          9583500
              -16              -16                7        506102.81        6899676.5        570689.44          6960589       -5424129.5          9696000
              -15              -16                7           281431        6862044.5        541784.38          6529330         -5962564          9779786
              -14              -16                7        8197.8848          6812984        424713.34        6079308.5         -6510193          9844592
              -13              -16                7       -247066.27          6763921        297159.44          5620869         -7063045          9896695
              -12              -16                7       -484361.69          6714856        159122.13          5154009         -7621120          9936092
              -11              -16                7       -707436.75          6669038        3288.5938          4687564       -8176977.5          9957154
              -10              -16                7         -1053029        6744085.5        -413691.5          4516019         -8491660          9789440
               -9              -16                7       -1396115.5          6830602       -784049.94        4299989.5         -8808048          9653836
               -8              -16                7       -1673763.1        6873398.5        -159719.5        3302230.3         -9451317          9962778
               -7              -16                7       -2312930.8        7244524.5        608221.31        2354208.8        -10341797         10335940
               -6              -16                7         -3068043        7738781.5           586486          1840585        -11124474         10573724
