           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        3716440.5       -1709206.5        -442230.5       -165964.64          8327287        3727660.5
              -17              -18                7          4657514       -1625024.3       -802649.19       -130560.64          8409946        3941527.5
              -16              -18                7          5640506         -1539106       -1093464.4       -101875.07          8500241          4148922
              -15              -18                7        6665413.5         -1451452         -1314676       -79908.055          8598174          4349844
              -14              -18                7        7732239.5         -1362062       -1466284.3       -64659.484          8703744          4544294
              -13              -18                7          8768576       -1236159.9       -1535200.4       -14438.734          8706620        4751434.5
              -12              -18                7          9642885       -1005863.5       -1465619.5       -102.67188          8510435          5051411
              -11              -18                7         10444726       -714219.69       -1291094.6       -15407.047          8236330          5394736
              -10              -18                7         11260053       -412959.06         -1076479       -24523.082          7951042          5732106
               -9              -18                7         12088863       -102081.45       -821772.94       -27450.738          7654570        6063521.5
               -8              -18                7         13377157         53557.68       -1292467.9       -333158.75        7302562.5        6407401.5
               -7              -18                7         14674941        161733.91       -830544.88       -300086.38          6905867          6838357
               -6              -18                7         15840771        307036.69       -495878.09       -286887.94        6510301.5          7229474
               -5              -18                7         16874648        489465.97       -288467.03        -293563.5          6115867          7580750
               -4              -18                7         17776570        709021.75       -208312.06       -320113.09          5722563          7892184
               -3              -18                7         18546538        965704.31        -255412.5        -366536.5        5330389.5          8163778
               -2              -18                7         19184556        1259513.3       -429769.19       -432833.97          4939347          8395532
               -1              -18                7         19697836        1605632.5       -472416.31       -524657.63        4468538.5          8470829
                0              -18                7         19880864        1929388.9        87128.984          -541154          3490256          8443310
                1              -18                7         19680828        2237028.3        145978.38       -363741.38          2785972          8311714
                2              -18                7         19323876        2563293.5        196801.27        -238530.5        2125943.5          8245035
                3              -18                7         18779244          2845408           300447       -139237.19          1460349          8151016
                4              -18                7         18046928        3083371.5        456915.19         -65861.5        789189.63        8029653.5
                5              -18                7         17126932        3277184.5         666206.5        -18403.25        112463.94          7880949
                6              -18                7         16019252        3426847.3        928319.88        3137.7656        -569826.5          7704902
                7              -18                7         14723888        3532359.3        1243256.4       -1238.9297       -1257683.1        7501514.5
                8              -18                7         13090586          3555453        1437978.3        86603.406       -1903613.5        7368239.5
                9              -18                7         11634851        3624937.8          1310998        195104.31       -2450765.3          7373002
               10              -18                7         10629578          3827150          1378082        81968.156         -3028379          7263477
               11              -18                7          9635500          4005889        1448714.8        -21702.32         -3587382          7141074
               12              -18                7          8647003        4160292.8        1521856.6       -115461.13       -4126054.8        7007614.5
               13              -18                7          7461585        4274048.5        1534810.6        -215578.2         -4576378          6940356
               14              -18                7          6085007          4267045          1437743       -225574.72         -4756423        6937945.5
               15              -18                7        4744443.5          4248700        1288846.3       -223306.81         -4950072          6943523
               16              -18                7        3440008.8          4219083        1088154.9       -208840.38         -5157479        6957058.5
               17              -18                7        2171703.8          4178192        835668.75        -182175.2         -5378643          6978552
               18              -18                7        939528.56          4126029           531388       -143311.42         -5613565        7008004.5
              -18              -17                7        3367526.3       -1689900.5       -1467256.8       -759050.56          8491298          3846078
              -17              -17                7          4332470       -1592445.9       -1829659.4          -684035          8580539        4044282.5
              -16              -17                7          5339331       -1493255.5       -2122458.3       -615737.69          8677418          4236015
              -15              -17                7          6388108       -1392329.5       -2345653.5          -554159          8781932          4421275
              -14              -17                7          7399248       -1283016.4         -2498136       -450927.09          8805530          4609527
              -13              -17                7        8342127.5       -1158695.8       -2603701.5       -351817.47          8727409        4832431.5
              -12              -17                7          9279030       -1023287.5       -2670894.3       -315104.56          8621104          5091456
              -11              -17                7         10079238       -766475.69       -2560470.3       -340698.25        8358306.5        5432260.5
              -10              -17                7         10856510       -470868.38         -2373498       -367223.28          8048794          5783506
               -9              -17                7         11647266          -165644       -2146434.8       -387559.81        7728099.5          6128797
               -8              -17                7         13188868       -14057.039         -3149074       -826592.38        7464070.5          6469888
               -7              -17                7         14835786         143119.2       -3400897.5         -1094116        7159045.5          6865634
               -6              -17                7         16131254        290312.81       -2912646.3         -1136807          6823797          7300253
               -5              -17                7         17294772        474633.13       -2551650.3       -1199371.8          6489680          7695032
               -4              -17                7         18326334        696079.88       -2317910.8       -1281810.9          6156693          8049971
               -3              -17                7         19225942        954653.31       -2211426.8       -1384123.5          5824837          8365069
               -2              -17                7         19819094        1236002.6       -1896810.5       -1702449.9        5166804.5          8204148
               -1              -17                7         20435686        1573852.6       -1387125.4       -2025267.4        4440940.5        8119833.5
                0              -17                7         20498740        1791090.1        -67172.93       -1998556.4          3112617        8247990.5
                1              -17                7         20284596        2209121.5        198966.53       -1797270.8        2457643.5          8172671
                2              -17                7         19903856        2598132.5        487069.47       -1618702.8        1828503.5          8100780
                3              -17                7         19335436        2942992.5        827995.06       -1466052.3        1193797.8          8001548
                4              -17                7         18579336        3243701.8        1221743.3       -1339318.9        553526.75          7874973
                5              -17                7         17635548        3500260.3        1668314.3       -1238503.5       -92310.031          7721057
                6              -17                7         16504082        3712668.5        2167707.5       -1163605.3       -743712.06        7539797.5
                7              -17                7         15184932        3880926.3        2719924.3       -1114624.5         -1400680        7331196.5
                8              -17                7         13074940        3845217.5        2568868.3       -704323.25       -1936748.1        7414329.5
                9              -17                7         11212612        3715661.5        2252894.3       -347812.66       -2442760.3        7462811.5
               10              -17                7         10243867        3902118.5          2327573       -437834.06       -3032443.8          7356605
               11              -17                7          9286318        4065102.5          2405801       -518389.94       -3603516.5          7237520
               12              -17                7          8202024        4149121.8        2450462.5       -571482.75       -4106684.5          7142360
               13              -17                7        7050002.5        4214922.5        2437113.5       -663708.94         -4554836        7078102.5
               14              -17                7          5859440        4278319.5        2369168.5          -805358         -4957500        7039462.5
               15              -17                7        4517023.5        4280253.5          2214874       -860311.88       -5152197.5        7051048.5
               16              -17                7        3194006.8          4264640        2005023.5       -890708.63         -5339110        7074300.5
               17              -17                7        1907119.3          4237754        1743377.9       -908906.88         -5539781          7105511
               18              -17                7        656361.13          4199595        1429937.8       -914906.31       -5754208.5          7144679
              -18              -16                7        3029473.5       -1546835.8       -2388572.5       -1312433.4          8666469          3988332
              -17              -16                7        4018286.3       -1436108.9         -2752959       -1197805.9          8762292        4170874.3
              -16              -16                7        5049016.5       -1323646.4       -3047741.5       -1089896.9          8865753        4346944.5
              -15              -16                7        6035000.5       -1230764.3       -3283722.3       -933692.19          8909952        4516363.5
              -14              -16                7          6945690         -1148944       -3483873.5       -775105.25          8872179        4711455.5
              -13              -16                7          7850402       -1056036.5       -3645651.5       -678914.81          8806224          4942667
              -12              -16                7          8749135       -952041.31         -3769057       -645121.38          8712087        5209999.5
              -11              -16                7          9637034       -831883.88       -3847764.5       -673363.63          8583845        5514908.5
              -10              -16                7         10376250       -541929.88       -3688435.3       -717297.44        8250109.5          5880029
               -9              -16                7         11199373        -260186.2         -3598212       -780722.63        7923312.5          6242762
               -8              -16                7         12918549        -109867.7         -4475178         -1099614          7753046        6632940.5
               -7              -16                7         15025381        105936.53         -5231924       -1438753.3        7559296.5          7015466
               -6              -16                7         16745278        295427.56       -5038413.5       -1623181.9        7306084.5        7456031.5
               -5              -16                7         18038432        481638.63         -4523833       -1741636.3        7032284.5          7894313
               -4              -16                7         18982466        655012.31       -4070408.5       -2039714.8          6531889        8046161.5
               -3              -16                7         19641692        877130.88       -3560013.8       -2487533.8          5879623          7986802
               -2              -16                7         20279208          1224929       -3024447.3         -2897661          5353931        8015753.5
               -1              -16                7         20887698        1529383.3       -2161488.5         -3229047          4463915          8166329
                0              -16                7         21133096        1828224.8       -706394.25       -3205717.5        3247023.5        8360503.5
                1              -16                7         20792838        2247516.3        307483.28       -3045107.3        2175173.8          8229542
                2              -16                7         20388312        2699272.5        832866.38       -2813181.8        1576921.8        8152438.5
                3              -16                7         19796104        3106878.3          1411072         -2607174        973104.69          8047994
                4              -16                7         19016214        3470333.3        2042100.3       -2427083.8        363721.97          7916207
                5              -16                7         18048640        3789637.3          2725951       -2272910.8       -251226.19          7757078
                6              -16                7         16893384        4064791.5        3462624.8       -2144655.8       -871739.69        7570606.5
                7              -16                7         15083440          4240940        3809017.3       -1875580.8       -1478457.5          7515772
                8              -16                7         12976682          4195209        3677362.8       -1450932.3       -2024919.8          7539140
                9              -16                7         10884388        3926764.3        3266095.3          -949523       -2510130.3        7550256.5
               10              -16                7          9791264        4016633.5        3256985.3       -929995.13       -3089513.3          7461605
               11              -16                7          8795031          4094987          3326357       -953367.94         -3642879        7352426.5
               12              -16                7        7714947.5        4115237.8        3341300.5       -988279.94       -4134348.5          7265555
               13              -16                7        6596322.5        4133083.5        3301648.3       -1072615.1         -4580329          7204299
               14              -16                7          5439155        4148524.3        3207400.3       -1206373.3       -4980820.5        7168660.5
               15              -16                7          4243446        4161560.3        3058556.8       -1389554.9       -5335824.5          7158637
               16              -16                7        2929805.8        4161727.5        2842950.5       -1491906.5         -5536240          7186628
               17              -16                7        1624335.8        4148845.8        2572145.8       -1554967.9       -5716416.5          7227555
               18              -16                7        354995.03          4124691        2249546.3       -1605830.8         -5910350        7276439.5
              -18              -15                7        2702281.8         -1280012       -3206177.5       -1826111.9          8852798        4154422.3
              -17              -15                7        3714964.5       -1156013.3       -3572547.5       -1671872.9          8955204        4321302.5
              -16              -15                7        4675833.5         -1079403       -3891959.5       -1462734.1          9019880        4471942.5
              -15              -15                7        5554332.5       -1040083.2       -4186696.3       -1244669.8          9022460          4639222
              -14              -15                7          6426854       -989676.25         -4443060       -1089002.3          8996856          4842622
              -13              -15                7        7293397.5       -928181.63         -4661051       -995731.19          8943068          5082141
              -12              -15                7          8153964       -855599.75       -4840669.5       -964857.06          8861097          5357781
              -11              -15                7          9008554          -771930         -4981915       -996379.94          8750944        5669541.5
              -10              -15                7          9819273       -626143.63       -5021291.5       -1074745.6          8554988        6021675.5
               -9              -15                7         10755226       -375862.47         -5078704       -1156478.1          8261209          6412657
               -8              -15                7         12617902       -215297.16         -5750579       -1330178.4        8180231.5          6851768
               -7              -15                7         14868236        10753.855       -6302233.5       -1524126.6          8075770          7283225
               -6              -15                7         17506224        302290.81         -6733666       -1738322.3        7947824.5          7707029
               -5              -15                7         18415918        355252.75       -6222699.5       -2361977.5          7191905          7671274
               -4              -15                7         19163060        523457.97       -5542373.5         -2917672          6582779        7761550.5
               -3              -15                7         19888496        817342.69         -4836881         -3435677          6100227        7940137.5
               -2              -15                7         20592220        1236907.1         -4106218       -3915990.5          5744251          8207036
               -1              -15                7         21202056        1542648.5       -2809636.8       -4143566.3          4585974          8524621
                0              -15                7         21632568        1932067.5       -1232271.8       -4116633.8        3498679.3          8750050
                1              -15                7         21074338        2339773.5        488470.88         -4021007          1990913          8541279
                2              -15                7         20777240        2866713.5        1234191.4       -3821967.8        1371199.3          8400011
                3              -15                7         20161244        3337064.5        2049676.9       -3562602.5         798270.5          8290354
                4              -15                7         19357566        3763265.5          2917985         -3329155        219776.34          8153354
                5              -15                7         18366204        4145315.8        3839116.3         -3121625       -364283.44          7989013
                6              -15                7         16911230        4482525.5        4616800.5         -2902784       -978644.19          7850704
                7              -15                7         14846292        4655332.5        4829936.5       -2566383.5       -1604011.8          7802812
                8              -15                7         12795816        4605425.5          4763460       -2153222.3       -2168127.8          7742671
                9              -15                7         10759802        4332805.5        4417370.5       -1663300.3       -2670992.3          7670277
               10              -15                7          9240609          4111644        4162494.8       -1361233.6       -3184961.8        7570554.5
               11              -15                7          8232461        4086344.3          4205731       -1338831.5       -3719748.8        7461067.5
               12              -15                7        7185773.5        4058640.3          4194371       -1365852.8         -4209046        7377198.5
               13              -15                7          6100543        4028530.8          4128415       -1442296.9         -4652855          7318945
               14              -15                7          4976773        3996016.5          4007864       -1568164.3       -5051176.5          7286307
               15              -15                7        3814461.3        3961097.3        3832717.8       -1743454.9       -5404008.5        7279286.5
               16              -15                7        2613606.3        3923773.3        3602974.8       -1968168.3         -5711352        7297881.5
               17              -15                7        1323353.5        3911467.5          3321972       -2120358.3         -5908551          7344685
               18              -15                7        35429.875        3901317.3          2990213       -2216084.5         -6081991          7403286
              -18              -14                7          2385952       -889429.81         -3920072       -2300087.3          9050286          4344349
              -17              -14                7          3321748       -828932.13         -4322848       -2038053.3          9135320          4476265
              -16              -14                7          4168056       -832113.13         -4712170       -1760511.3          9178249        4615732.5
              -15              -14                7          5008387       -824206.63       -5063119.5       -1545366.1          9192995          4791319
              -14              -14                7        5842740.5       -805212.88         -5375697         -1392618          9179558        5003026.5
              -13              -14                7          6671117       -775131.44       -5649900.5       -1302266.4          9137937          5250854
              -12              -14                7          7493515        -733962.5         -5885732       -1274311.8          9068135          5534802
              -11              -14                7          8309936          -681706         -6083190       -1308754.1          8970148          5854869
              -10              -14                7          9120379       -618362.25       -6242275.5       -1405592.9          8843980        6211056.5
               -9              -14                7         10280755       -501157.47         -6508493       -1489776.5          8737314          6638328
               -8              -14                7         12286931       -330345.28         -6975276       -1518285.6          8745625        7126370.5
               -7              -14                7         14680762       -94047.422       -7321837.5       -1567042.5          8730453        7606759.5
               -6              -14                7         16720401        15872.203         -7770937       -2164074.5          8208536          7708429
               -5              -14                7         18383198        174983.83         -7843894       -2992866.5          7276272        7528392.5
               -4              -14                7         19196552        414955.44         -6968471       -3618747.5        6836860.5        7856616.5
               -3              -14                7         19988198         780606.5       -6067879.5         -4206938          6524023        8273151.5
               -2              -14                7         20506080        1325401.5         -5068259         -4542090        6274150.5          8854892
               -1              -14                7         21450072        1601223.9       -3375346.8       -4847956.5        4796654.5          9145148
                0              -14                7         22058450          2087924       -1647865.5       -4791703.5        3825006.5          9365522
                1              -14                7         21139264          2502303        512654.44         -4577706          2270082          9341179
                2              -14                7         21070644        3100455.8        1691045.8         -4645061        1211334.8          8843496
                3              -14                7         20430858          3633553          2743812         -4332339        669294.38          8728626
                4              -14                7         19603392        4122498.8        3849399.3         -4045534        121688.94          8586414
                5              -14                7         18558320        4569975.5          4992219         -3785935       -437307.59          8419125
                6              -14                7         16535198        4961320.5        5550145.5         -3537782       -1141581.3        8299975.5
                7              -14                7         14526538          5129951          5828460       -3212868.5       -1784602.9        8168574.5
                8              -14                7         12532340          5075868          5827161       -2811194.3       -2366372.8          8024922
                9              -14                7         10500568          4621143        5581810.5       -2168686.5       -3015432.5          8041153
               10              -14                7          8553932        4337795.5          5477717       -1862967.9       -3922738.3          7801273
               11              -14                7          7627793        4054988.5          5047336         -1685071       -3843652.5          7558159
               12              -14                7          6614501          3979329        5009673.5       -1704201.3       -4330778.5          7477291
               13              -14                7        5562668.5        3901264.3        4917415.5       -1772754.6         -4772416          7422039
               14              -14                7          4472293          3820795        4770560.5       -1890731.1         -5168566        7392403.5
               15              -14                7        3343376.5        3737920.3          4569112       -2058130.9         -5519227          7388384
               16              -14                7        2175917.8          3652641        4313065.5       -2274953.3         -5824399          7409981
               17              -14                7        969918.19        3564956.8        4002424.3       -2541198.8       -6084083.5          7457194
               18              -14                7       -302334.13          3529473        3651938.5       -2745667.8       -6269129.5          7525218
              -18              -13                7        1972743.6       -479353.25         -4576386       -2659648.3          9256269        4529330.5
              -17              -13                7        2786860.5       -525034.13         -5060295       -2322629.5          9339548          4640985
              -16              -13                7          3595001       -559628.19       -5505830.5       -2048007.3          9394644        4788760.5
              -15              -13                7        4397163.5       -583134.94         -5912993       -1835781.5          9421558          4972655
              -14              -13                7        5193348.5       -595554.19       -6281781.5       -1685952.8          9420288          5192670
              -13              -13                7          5983557       -596885.63         -6612200       -1598520.8          9390834          5448805
              -12              -13                7          6767788          -587130         -6904243       -1573485.4          9333200        5741060.5
