           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        298513.22        1592.3612       -257878.73       -4544.9409       -9934.6133        91.835449
              -17              -18                7        406861.13        1440.1548       -155445.81       -4649.1631       -158865.75       -34.070572
              -16              -18                7        573944.81        1305.8086        -56401.68        -4803.064       -503192.59       -152.65849
              -15              -18                7        799764.06        1189.3224        39253.766       -5006.6416       -1042914.9       -263.92825
              -14              -18                7        1084319.1        1090.6962        131520.55       -5259.8955       -1778032.9       -367.87988
              -13              -18                7        1307667.3        1026.9557        118745.47       -5518.7813       -2616607.5       -428.94824
              -12              -18                7        1436689.1        1035.8154       -51789.125       -5726.4453       -3509280.8       -461.05698
              -11              -18                7        1554097.8        1097.7242       -256707.27       -5903.3887       -4483137.5       -511.67114
              -10              -18                7        1637335.8        1179.2458       -474816.88       -6084.3867       -5532375.5       -568.71936
               -9              -18                7          1686403        1280.3799       -706118.13       -6269.4385         -6656993        -632.2016
               -8              -18                7        2270442.3        813.41846       -216029.58       -7130.7632       -7596208.5       -474.79398
               -7              -18                7        2287214.5        629.95093       -280958.56       -7687.6372         -9586016       -618.26532
               -6              -18                7        2197224.8        480.91922       -288088.13       -8181.1377        -11320498        -731.7005
               -5              -18                7          2000474        366.32333       -237418.17       -8611.2627        -12799649       -815.09949
               -4              -18                7        1696961.8        286.16315       -128948.81       -8978.0137        -14023470       -868.46191
               -3              -18                7        1286687.8        240.43893        37319.953       -9281.3906        -14991962       -891.78857
               -2              -18                7        769652.13        229.15036        261388.25       -9521.3926        -15705126       -885.07886
               -1              -18                7        260012.86        289.80872        4436.5313       -9483.8701        -16092998       -997.62347
                0              -18                7       -169803.09         274.7934       -162879.72       -9420.4795        -16138416       -1222.0583
                1              -18                7       -368516.66        103.02702       -570210.44       -9142.2578        -15413536       -1572.5703
                2              -18                7       -682235.13        49.315865       -618514.63        -8968.293        -14815914        -1495.043
                3              -18                7         -1017348         40.77142       -611553.88       -8766.1113        -14066774       -1366.2732
                4              -18                7       -1373855.1        77.393448       -549328.25       -8535.7158        -13166115       -1186.2609
                5              -18                7       -1751756.8        159.18237       -431837.66       -8277.1045        -12113938       -955.00586
                6              -18                7       -2151052.8        286.13766          -259082       -7990.2788        -10910241       -672.50836
                7              -18                7         -2571743        458.25986       -31061.313       -7675.2378         -9555024       -338.76807
                8              -18                7         -2874750        596.28607        115125.94       -7260.1646       -8006032.5       -40.777458
                9              -18                7         -2588665         623.6416       -41776.047       -6858.4722         -6572696       -3.0692883
               10              -18                7       -2257710.3        748.13098       -79521.258       -6636.9502       -5409646.5        39.743523
               11              -18                7       -1928268.1        868.83441       -117333.86       -6424.6157       -4342816.5        74.815681
               12              -18                7       -1603785.5        986.34949       -145803.81       -6222.2969         -3374645        102.99189
               13              -18                7       -1379934.6        1128.4526        106966.27        -6050.374       -2592412.3        141.27068
               14              -18                7       -1063282.3        1271.1106        23088.422       -5719.2622       -1750666.3        173.35187
               15              -18                7       -802415.25        1394.9482       -57052.313       -5416.3203         -1074670          194.304
               16              -18                7       -597399.63        1499.9636        -133265.7       -5141.6528       -564545.13        204.11958
               17              -18                7       -448235.19        1586.1565       -205551.78       -4895.2598       -220291.88        202.79855
               18              -18                7       -354922.06        1653.5273       -273910.56       -4677.1406       -41910.078        190.34091
              -18              -17                7        215007.89        1505.5686       -353406.22       -4362.6348        149319.86        286.61172
              -17              -17                7        361783.84        1348.5068       -298676.66       -4456.0181        -14558.72        162.90358
              -16              -17                7        567295.44        1209.3049       -247335.75       -4599.0776       -373832.91        46.513519
              -15              -17                7        831542.75        1087.9629       -199383.61       -4791.8154       -928502.56        -62.55838
              -14              -17                7        1087911.8        998.19641       -220584.03       -4995.7344       -1612097.4       -136.65288
              -13              -17                7        1271172.9        934.71765        -355997.5       -5206.1973         -2381531       -165.92552
              -12              -17                7          1420932        883.44104        -560396.5       -5456.5674       -3283298.8       -172.28429
              -11              -17                7          1533556        922.48926       -801166.31       -5667.3105       -4256545.5       -210.20026
              -10              -17                7          1611123        1000.9334       -1052357.1        -5864.916       -5295092.5       -265.82562
               -9              -17                7        1654519.4        1098.9904       -1316739.5       -6066.5767         -6409021       -327.88507
               -8              -17                7          2683322         400.6312        -659241.5       -7021.6724       -7223644.5        134.02762
               -7              -17                7        3102994.5        31.397774       -291248.16       -7762.8833         -9109452        395.89294
               -6              -17                7        2870350.3       -44.381714       -304366.91       -8302.0566        -11194224        417.30817
               -5              -17                7          2530944       -85.725372       -259686.19       -8777.8574        -13023667        468.75952
               -4              -17                7        2084776.8       -92.633362       -157206.22       -9190.2822        -14597782        550.24744
