           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        223931.38       -144900.27         -2234473         -6056487          7790164         -2014716
              -17              -18                7        1465071.8        -464856.5       -2506388.3         -6085503        7799708.5       -2031654.8
              -16              -18                7        2745851.8        -790020.5         -2720987         -6107231          7800195       -2032915.5
              -15              -18                7        4066271.5         -1120392       -2878268.5       -6121670.5          7791625         -2018498
              -14              -18                7        5426331.5       -1455971.1         -2978234         -6128821          7773996       -1988402.4
              -13              -18                7          6762870       -1747117.3       -2958827.3         -6102184        7625227.5       -1928324.6
              -12              -18                7          7958964       -1990831.8         -2833973         -6011187        7301696.5         -1840595
              -11              -18                7          9084604       -2232009.3         -2663620         -5880894        6923862.5       -1740187.8
              -10              -18                7         10212204       -2472915.8       -2460837.3       -5733104.5          6525316       -1631572.5
               -9              -18                7         11341763       -2713551.3       -2225625.3         -5567816        6106056.5       -1514749.4
               -8              -18                7         12772590       -3089709.3       -2717001.5         -5566294          5568351       -1304393.5
               -7              -18                7         14210280         -3472195         -2130855       -5072585.5        4948624.5       -1154263.1
               -6              -18                7         15493450       -3819570.8         -1658361         -4533584        4329001.5       -984806.19
               -5              -18                7         16622094         -4131835       -1299519.1       -3949289.3        3709480.8       -796022.63
               -4              -18                7         17596216       -4408988.5       -1054329.3         -3319702        3090063.5       -587912.38
               -3              -18                7         18415818         -4651032       -922791.13       -2644821.5          2470749        -360475.5
               -2              -18                7         19080898       -4857964.5          -904905       -1924648.6        1851538.3       -113711.91
               -1              -18                7         19576832         -5010937       -628795.69       -1020502.6        1181824.3        15437.773
                0              -18                7         19708368         -5101477        346821.63        64077.383        -36401.68       -4495.8174
                1              -18                7         19501350         -4956099        560935.69        863935.25       -796994.75        261515.73
                2              -18                7         19115514       -4794137.5         782584.5        1650376.9       -1545822.3        465848.34
                3              -18                7         18542288       -4602190.5        1056974.5        2398956.8       -2275948.5        657233.25
                4              -18                7         17781672         -4380259        1384105.8        3109675.3       -2987373.5        835670.63
                5              -18                7         16833666       -4128343.3        1763979.1        3782533.5       -3680097.3        1001160.7
                6              -18                7         15698269       -3846442.5        2196592.5          4417529       -4354119.5        1153703.1
                7              -18                7         14375482       -3534557.8          2681948        5014664.5         -5009441        1293298.3
                8              -18                7         12741538         -3244695        2989763.5          5499821       -5624231.5          1420768
                9              -18                7         11276806       -2988663.5        2816869.8          5658383       -6101251.5        1547307.5
               10              -18                7         10178734         -2672964        2867875.3        5774677.5       -6530620.5        1660682.3
               11              -18                7          9088220       -2364041.5          2926362        5876535.5         -6919021        1764510.5
               12              -18                7        8000198.5       -2062078.6        2993239.3        5964183.5         -7267056        1857800.3
               13              -18                7          6728353       -1774180.5        3083897.8          6045269         -7590975        1912742.9
               14              -18                7          5332041       -1416960.4        3007992.3          6064005       -7670938.5        1950198.8
               15              -18                7        3971391.5       -1073193.3          2886402          6074362         -7735625        1979330.4
               16              -18                7          2646476       -742928.13        2719208.5          6076371       -7785163.5        2000145.5
               17              -18                7        1357296.3       -426165.03        2506410.8          6070030         -7819552        2012643.3
               18              -18                7        103851.38       -122903.89          2248010          6055341       -7838793.5        2016824.3
              -18              -17                7       -53041.609       -194594.97       -3481648.5         -5700745          8129763       -1801759.3
              -17              -17                7          1222449       -510035.09       -3736688.3         -5721868          8137625       -1815604.3
              -16              -17                7        2537579.3       -830682.75         -3934412         -5735703          8136430       -1813771.4
              -15              -17                7        3892349.3       -1156538.1       -4074818.8       -5742249.5          8126179       -1796260.3
              -14              -17                7        5211341.5         -1439298         -4107061         -5720701        8001665.5       -1746520.3
              -13              -17                7        6465471.5       -1678459.5       -4063637.5       -5668023.5          7757301       -1673084.8
              -12              -17                7        7713766.5         -1917571       -4000855.5         -5602081          7486505       -1593633.3
              -11              -17                7          8837446         -2150394       -3859787.5         -5484613          7107631       -1507141.8
              -10              -17                7          9931021         -2381328       -3672146.8         -5340021          6685966       -1412401.4
               -9              -17                7         11026554       -2611990.8       -3452076.5         -5177932        6243588.5         -1309453
               -8              -17                7         12709023         -2937052       -4508425.5       -5313073.5          5845789       -970265.25
               -7              -17                7         14516550       -3167532.5         -4698586       -5101741.5        5347012.5       -708728.13
               -6              -17                7         15976309       -3431799.5       -4044180.5       -4570957.5        4778426.5       -518338.94
               -5              -17                7         17281544       -3660956.8       -3503426.3         -3994880          4209943       -308622.94
               -4              -17                7         18432258       -3855002.5         -3076325       -3373509.5        3641562.8       -79580.297
