           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -169809.72        91030.891          3233551         -6414138       -69457.984        215710.47
              -17              -18                7       -229822.56       -26135.922          4166856         -6810479       -83237.133        158315.38
              -16              -18                7       -286262.91       -117542.12          5088807         -7239603       -115296.26           131311
              -15              -18                7       -339130.69       -183187.59          5999403         -7701512       -165635.33        134697.36
              -14              -18                7          -388426        -223072.5          6898645         -8196203       -234254.39        168474.47
              -13              -18                7       -547290.75       -226598.06          7717778         -8674885       -332265.66        245901.66
              -12              -18                7       -709450.94       -133868.31          8351097         -9025043       -378249.69        309730.28
              -11              -18                7        -788792.5        47587.965          8883728         -9288484          -362118        335919.09
              -10              -18                7       -868483.06        266377.28          9380268         -9540692          -342837        360717.44
               -9              -18                7       -948522.81        522499.66          9840719         -9781666       -320406.69        384125.31
               -8              -18                7       -695105.81       -55238.379         10852562        -11267543       -422459.66        821832.13
               -7              -18                7       -689357.69       -212107.44         10916481        -12043321       -496835.63        905466.88
               -6              -18                7       -689179.06       -305879.63         10902834        -12742372       -573529.13        966099.31
               -5              -18                7       -694570.19       -336554.75         10811616        -13364695       -652539.69          1003729
               -4              -18                7       -705530.94       -304132.94         10642832        -13910288       -733867.75        1018356.4
               -3              -18                7       -722061.19       -208614.09         10396478        -14379153       -817512.94        1009980.8
               -2              -18                7       -744161.31       -49998.359         10072559        -14771291        -903475.5        978602.81
               -1              -18                7          -838361        198498.98          9257553        -14708836       -790197.38        699079.63
                0              -18                7       -855969.06        272427.13        8121211.5        -14492967       -65755.906        230083.84
                1              -18                7       -828254.06        40809.961        7159810.5        -13952054        388587.44       -441057.75
                2              -18                7       -887036.94       -20726.008          6323030        -13581937        448412.19       -504610.25
                3              -18                7       -946562.38       -39362.461        5495490.5        -13166266        449329.25       -507579.69
                4              -18                7       -1006830.1       -15099.383          4677194        -12705044        391338.66       -449966.16
                5              -18                7         -1067840        52063.227          3868138        -12198267        274440.34       -331769.63
                6              -18                7       -1129591.9         162125.2        3068324.5        -11645939        98634.609       -152990.34
                7              -18                7       -1192086.6        315086.91          2277753        -11048057       -136079.02        86372.219
                8              -18                7       -999872.25        374040.69        1570333.5        -10306835       -279699.41        289439.38
                9              -18                7       -671783.75        214841.08        1544449.6         -9550423       -68926.875        223299.64
               10              -18                7       -768481.13         219937.8        1781621.6         -9015227        43358.516        178537.77
               11              -18                7          -849035        219252.86        2048101.3         -8482698        141499.88        137126.56
               12              -18                7       -909073.13        213849.59        2344841.5       -7953723.5        223134.63        99407.539
               13              -18                7          -813598        240863.95        2728277.8       -7457260.5        215105.08        74376.844
               14              -18                7       -779105.19        225325.03          3055690         -6772199        154886.94        80858.813
               15              -18                7       -715470.75        199508.13        3446367.5       -6120121.5         85590.75        93545.094
               16              -18                7       -622645.75         163436.3          3900389       -5501153.5        7241.7344        112418.52
               17              -18                7       -500630.34        117109.58        4417752.5         -4915295       -80160.125        137479.06
               18              -18                7       -349424.28        60527.922        4998459.5       -4362546.5       -176614.78        168726.77
              -18              -17                7       -560445.88        3993.1875        3244014.5         -5990605       -114719.41        424646.09
              -17              -17                7       -644070.88       -134605.22        4188861.5       -6377181.5       -144680.27        381117.19
              -16              -17                7       -724123.19       -247442.97          5122354       -6796541.5       -192921.08        367978.94
              -15              -17                7       -800603.19          -334520          6044492         -7248685       -259441.84        385231.47
              -14              -17                7       -975797.56       -384365.44          6911918       -7698487.5       -353108.47        442142.75
              -13              -17                7       -1248806.1       -407135.09          7689400         -8131326       -470425.09        533845.75
              -12              -17                7       -1526789.3       -416426.81          8405007         -8574351       -602261.88        650411.63
              -11              -17                7       -1665943.1       -284042.16          8967743         -8895134          -620042        683463.94
              -10              -17                7       -1768091.3       -83078.422          9467761         -9172069       -602683.13        689344.88
               -9              -17                7       -1870588.9        155218.42          9931690         -9437773       -582174.81        693835.19
               -8              -17                7       -1640215.9       -776869.63         11203655        -11196965       -934715.81        1590847.4
               -7              -17                7       -1773501.4       -1181611.8         11788887        -12421197       -1341618.4        2235102.3
               -6              -17                7       -1990781.6       -1144520.6         11759096        -13155070       -1628538.8        2501530.3
               -5              -17                7       -2213631.8       -1044332.3         11651736        -13812216       -1917776.5        2744956.3
               -4              -17                7       -2442051.8       -881047.25         11466810        -14392634       -2209331.8          2965380
               -3              -17                7       -2676040.8          -654665         11204315        -14896322       -2503204.3        3162800.8
               -2              -17                7       -3008342.3       -200606.38         10151357        -14662111       -1818583.3        2033038.5
               -1              -17                7       -3231258.5        85420.039          9038944        -14476468        -941839.5           848820
                0              -17                7         -3087303        173056.69          7958039        -14366933       -203066.02         853663.5
                1              -17                7       -3117401.3        141402.94          6997510        -13951458        33060.813        433387.88
                2              -17                7         -3189296        179327.05          6077634        -13534894        42053.906           335241
                3              -17                7       -3261932.8        260150.69        5166999.5        -13072776        -7860.625        297677.06
                4              -17                7       -3335311.5        383873.72        4265607.5        -12565104       -116682.56        320695.88
                5              -17                7         -3409433        550496.44        3373456.8        -12011880        -284412.5        404297.97
                6              -17                7       -3484296.3        760018.38        2490548.3        -11413104       -511049.69        548482.81
                7              -17                7       -3559902.3        1012440.4          1616881        -10768775       -796594.88        753250.75
                8              -17                7       -2609490.3        765669.25        1148702.3         -9839008       -519644.44        593166.88
                9              -17                7       -1812347.9        423050.91        911843.13         -8905990       -213954.69        447564.56
               10              -17                7         -1894510        428654.63        1140800.5         -8381986       -128123.27        414759.91
               11              -17                7         -1960529        428476.72        1399065.1         -7860650       -56435.953        385305.88
               12              -17                7       -1874781.9        430128.97          1713302         -7356431       -44014.047        357640.06
               13              -17                7       -1744173.3        434243.34        2109611.3         -6860234       -54671.383        329852.78
               14              -17                7       -1602777.4        439636.91        2586480.3         -6368682       -77002.906        301990.72
               15              -17                7       -1499450.9         401994.5        3019887.5       -5742986.5       -137888.22        292241.69
               16              -17                7       -1373441.4        349637.44          3503387       -5133130.5       -211023.03        290431.81
               17              -17                7       -1218241.5        287025.47          4050230         -4556385       -293210.63        294809.09
               18              -17                7       -1033851.1        214158.59        4660415.5       -4012748.8       -384451.06         305373.5
              -18              -16                7       -934303.19       -53955.258          3233189       -5552413.5        -150887.8        628343.94
              -17              -16                7       -1041540.4       -213985.25        4189577.5         -5929225       -197030.39        598681.13
              -16              -16                7       -1145204.8        -348254.5          5134612       -6338820.5       -261452.86        599409.06
              -15              -16                7       -1336788.1       -444424.81          6050186       -6759666.5       -350787.28        635826.69
              -14              -16                7       -1616665.4       -512638.22          6899184         -7176057       -461738.41           703387
              -13              -16                7       -1901516.8       -567373.69        7686304.5         -7602632       -587209.63        795810.19
              -12              -16                7       -2191342.8       -608631.19          8411550       -8039393.5       -727200.94        913096.56
              -11              -16                7         -2480815       -630700.81          9071488         -8481886       -876304.06        1050110.8
              -10              -16                7       -2605420.5       -447562.63          9574985         -8783550       -860867.13        1037074.1
               -9              -16                7       -2694246.5       -353724.34         10108254         -9196126       -887745.31          1128879
               -8              -16                7         -2668020       -1276702.6         11078855        -10599851       -1454350.9        2252018.3
               -7              -16                7         -3066926       -1861073.3         11719840        -11675422       -2210179.8          3392306
               -6              -16                7       -3583535.8       -1859791.4         11819410        -12464877       -2834191.8          4085753
               -5              -16                7       -4023844.5       -1628740.3         11695909        -13156846       -3333656.8          4534976
               -4              -16                7       -4527732.5       -1198713.8         11263174        -13583831         -3365403        4391894.5
               -3              -16                7       -4965331.5        -688919.5         10511023        -13763644       -2791211.5        3456568.3
               -2              -16                7         -5226850       -291660.47          9692493        -13911057       -2083274.5        2289500.8
               -1              -16                7         -5380500       -136927.63          8943978        -14242145       -1326411.8        1565662.8
                0              -16                7       -5452352.5        87290.563        7839430.5        -14126624       -683654.63        1504907.1
                1              -16                7         -5340150        233384.66          6673217        -13732836       -389755.53        1421525.1
                2              -16                7       -5425156.5        370768.94          5670245        -13269822       -431594.03          1288784
                3              -16                7       -5510905.5        551052.69          4676516        -12761256       -532340.06        1216625.5
                4              -16                7         -5597396           774236          3692028        -12207135       -691993.88        1205050.1
                5              -16                7         -5684629        1040318.6        2716782.5        -11607464       -910555.19        1254057.8
