           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        3912768.5         -3536782        150243.75        281782.16        133744.05        32666.125
              -17              -18                7        4060117.5         -3610478        776005.44        648102.75        128433.13        58998.172
              -16              -18                7          4186176       -3664458.5        1379125.8        1041329.6        109649.06        68733.898
              -15              -18                7        4290943.5       -3698722.8        1959603.9        1461462.5        77391.875        61873.355
              -14              -18                7          4374421       -3713271.8        2517441.3        1908501.6        31661.555        38416.492
              -13              -18                7          4437642         -3658845        3202861.5        2321404.8          -216205        54142.242
              -12              -18                7        4437666.5         -3519130          3912321          2725553       -564258.19        191293.77
              -11              -18                7        4375161.5         -3349702          4474233        3182182.5          -824949        386907.09
              -10              -18                7          4280674       -3173852.5        5017046.5        3665386.3       -1089375.3        578998.06
               -9              -18                7        4154204.3       -2991582.3          5540762        4175164.5       -1357537.1        767566.81
               -8              -18                7          3167320       -2832790.5          6178864          4799037         -1811208        1050161.8
               -7              -18                7          2997166       -2585172.8        6517054.5          5463797         -1879183          1319504
               -6              -18                7        2804693.3         -2292888          6858331          6030902       -2017121.4        1530955.3
               -5              -18                7        2589900.8         -1955935        7202694.5        6500352.5       -2225023.3        1684515.8
               -4              -18                7        2352789.3       -1574314.8          7550143          6872148       -2502889.3        1780185.5
               -3              -18                7          2093358         -1148027          7900679          7146290       -2850718.5        1817964.8
               -2              -18                7        1811607.6       -677071.31          8254301          7322777       -3268511.5          1797853
               -1              -18                7        1165998.8       -266080.75          9293637        7364113.5         -3247108        1705679.3
                0              -18                7         149796.3       -44057.199          9317460          7348511       -3080461.3        1753090.4
                1              -18                7       -736886.06        453310.53          8472670        7144238.5         -3080459        1843136.4
                2              -18                7       -1599778.4        871868.94          7586905        6927402.5       -2976359.3        1843802.9
                3              -18                7         -2244662        1260953.8          6817116        6670235.5       -2776446.3        1797193.8
                4              -18                7         -2671537        1620565.1        6163301.5          6372739       -2480720.5        1703309.3
                5              -18                7         -2880404        1950703.4        5625459.5          6034910       -2089180.4        1562149.3
                6              -18                7       -2871261.8        2251367.8          5203591        5656751.5       -1601827.8        1373713.9
                7              -18                7       -2644111.3          2522559        4897697.5          5238263       -1018661.5        1138002.8
