           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        1850771.8       -1465028.1        1971807.5       -1359578.3        859975.13        449982.09
              -17              -18                7        1932134.8       -1558109.8        2746995.3       -930951.13        908038.06        413418.03
              -16              -18                7        2003778.3       -1633712.9          3528855       -493659.16        931853.75        355633.53
              -15              -18                7        2065702.8       -1691838.1        4317387.5       -47702.469        931421.94        276628.88
              -14              -18                7        2117907.5       -1732484.9          5112593        406919.22        906742.88        176403.84
              -13              -18                7        2215212.8       -1749350.5          6008170        875365.88         685536.5        95807.563
              -12              -18                7        2318397.8         -1717535          6937226        1345402.6        426498.31        91973.734
              -11              -18                7        2374896.3       -1648809.9          7775458        1824720.8        287973.63        127693.13
              -10              -18                7        2405683.8       -1570371.4          8618232        2316904.5        137944.83        164526.53
               -9              -18                7        2410760.5       -1482219.4          9465545        2821953.8       -23588.109        202474.34
               -8              -18                7        1465257.1       -1401757.4         10417434        3389322.3       -347508.75        311931.56
               -7              -18                7        1466603.3       -1256666.3         11238717        3893053.3        -197961.7        370504.75
               -6              -18                7        1489180.3       -1086097.4         11981904          4333848       -176228.11        400541.28
               -5              -18                7        1532987.5       -890051.56         12646995        4711705.5          -282308        402041.41
               -4              -18                7        1598025.6       -668528.38         13233990        5026626.5       -516201.47        375005.19
               -3              -18                7        1684294.4       -421527.88         13742892        5278611.5        -877908.5         319432.5
               -2              -18                7        1791793.5       -149050.08         14173697          5467659         -1367429        235323.36
               -1              -18                7        1494334.8        87109.445         15261980          5536657       -1501847.8         114855.9
                0              -18                7        645819.56         184721.7         15300990        5515782.5       -1403350.1        149338.61
                1              -18                7        113728.11        472748.19         14336708        5400243.5       -1467497.5        223658.86
                2              -18                7       -434950.41        704167.13         13288326          5281693       -1460794.5        238143.31
                3              -18                7          -783071        921581.25         12314292          5131747       -1389562.5         233246.2
                4              -18                7        -930633.5        1124990.8         11414606        4950404.5         -1253802        208967.73
                5              -18                7       -877638.06        1314395.5         10589264          4737666       -1053512.3        165307.56
                6              -18                7       -624084.75        1489795.6          9838272          4493531       -788693.88        102266.05
                7              -18                7       -169972.86        1651191.3          9161626          4218000        -459346.5        19842.938
                8              -18                7         425231.5        1806098.5          8268707        3928452.5       -639787.06       -71391.961
                9              -18                7        379390.63        1968600.3          7460888        3702521.5       -1405928.1          -100323
               10              -18                7       -49748.016        2113692.3        7205377.5        3497641.8       -1352912.8       -123402.48
               11              -18                7       -420555.88        2248656.8          6875770        3303538.5       -1281648.8       -166604.78
               12              -18                7       -731565.06        2373492.3        6451239.5          3123220       -1178445.6       -225459.28
               13              -18                7       -968889.75        2491654.8        5361151.5          3056969        -663984.5       -150664.81
               14              -18                7        -976086.5        2509422.3          4504450        2864388.3       -640437.19       -68832.797
               15              -18                7       -934058.06        2521102.8        3603316.3          2702928       -638502.88        9723.0303
               16              -18                7       -842929.88          2526754          2657624        2572680.5       -657916.13        84996.195
               17              -18                7       -702702.06        2526375.8        1667373.3        2473645.5       -698676.75        156986.66
               18              -18                7       -513374.63          2519968        632563.81        2405822.8       -760785.13        225694.39
              -18              -17                7        2709436.3         -1042992        2069455.3       -1497052.5        1008292.9        421073.19
              -17              -17                7          2797172       -1137203.4          2847530       -1070540.5        1053400.4        370504.75
              -16              -17                7        2875188.5       -1213936.3        3632276.8       -635363.56        1074260.6        298716.06
              -15              -17                7        2943485.5       -1273191.1        4423696.5       -191521.75        1070873.3        205707.05
              -14              -17                7        3087885.5       -1312381.4          5293135        265786.38        880530.13        129416.05
              -13              -17                7        3294904.5       -1341188.9        6327630.5        722763.63        481656.13        77569.969
              -12              -17                7        3482612.8       -1365021.3          7490205        1170694.5        14641.219        18288.297
              -11              -17                7        3583896.3       -1325969.4          8457740        1625689.6       -241542.84        26582.344
              -10              -17                7        3642476.8       -1262460.8          9357667        2095507.5       -441728.88        54836.375
               -9              -17                7        3675346.3       -1189238.8         10262134        2578190.5       -653419.13        84204.578
               -8              -17                7        2174637.3         -1139443         11123793        3082569.3       -874210.63        177050.09
               -7              -17                7        1517219.5       -1023742.9         11979716          3545538       -703303.69        234224.28
               -6              -17                7        1792560.3       -860091.25         12812257        3966088.8          -648331        235121.75
               -5              -17                7        2089131.8       -670962.25         13566703          4323703       -721171.63        207482.69
               -4              -17                7        2406933.8          -456356         14243053          4618381       -921825.69        151307.31
               -3              -17                7        2745966.5       -216272.41         14841309          4850122       -1250293.9        66595.438
               -2              -17                7          2692304       -97480.531         18069204          4955689       -635916.38        28582.406
               -1              -17                7        1648501.8        18396.777         20522622          5011728       -833358.63       -3368.1211
                0              -17                7        955226.94        6431.4609         20086154          5002046       -881818.19        29733.107
                1              -17                7        38446.313        261059.33         18839150        4921213.5       -1000925.3        95504.891
                2              -17                7       -733171.75        490580.13         17578672          4813137       -966414.63        122892.89
                3              -17                7       -1304232.3        706096.31         16392544        4673664.5       -867374.94        130899.41
                4              -17                7       -1674734.3        907607.69         15280762          4502796       -703806.56        119524.32
                5              -17                7       -1844678.8        1095114.4         14243329          4300531       -475709.38        88767.938
                6              -17                7       -1814064.8        1268616.5         13280241          4066870       -183083.41        38629.941
                7              -17                7       -1582892.9          1428114         12391500        3801812.8        174071.81       -30889.578
                8              -17                7       -1388447.8        1615959.6         10467460        3589856.8       -1289264.3        -78890.32
                9              -17                7        -889933.5        1804376.8          8849379        3377712.8       -2561304.8       -126112.88
               10              -17                7       -1280004.6        1951948.8          8443001          3189733       -2430866.3       -156548.23
               11              -17                7       -1611745.1          2089393          7962527        3012530.3         -2282180        -207106.7
               12              -17                7       -1782152.8        2224798.3        6873404.5        2921848.5         -1746112       -156211.84
