           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7         123925.5        142958.88          2834245       -2501969.3        8367969.5          7544042
              -17              -18                7        288592.91        220346.97          2762693         -2598830          8432130          7596313
              -16              -18                7        440028.03        309608.88          2694621         -2665588          8468412        7617698.5
              -15              -18                7        578230.88        410744.44        2630028.8       -2702244.3          8476814          7608196
              -14              -18                7        703201.31        523753.78        2568916.8       -2708798.3          8457335        7567806.5
              -13              -18                7           848555        641034.31        2521772.8       -2675321.5          8238738        7494163.5
              -12              -18                7        1077850.6        779160.88        2497968.3       -2591824.5          7966947        7344942.5
              -11              -18                7        1366414.4        947729.75        2470614.5       -2469221.5          7762558          7132626
              -10              -18                7        1660978.3        1128363.4          2435039       -2323661.5          7527042          6896648
               -9              -18                7          1961542        1321061.8        2391241.5         -2155144          7260398        6637007.5
               -8              -18                7        1817853.5        1349962.6        1687436.5         -2305755          6528732          6249947
               -7              -18                7        1991119.3        1521584.5          1752757       -2121600.8          6105935        5902212.5
               -6              -18                7        2205794.8        1704892.5        1706797.8       -1913584.8          5568750        5429875.5
               -5              -18                7        2461880.5        1899886.9        1549559.5       -1681706.9        4917178.5        4832934.5
               -4              -18                7          2759376        2106567.3        1281041.5       -1425966.5        4151218.5        4111389.3
               -3              -18                7        3098281.8          2324934        901244.06       -1146364.3        3270871.8        3265240.8
               -2              -18                7          3478598          2554987        410167.22       -842899.75        2276137.8        2294488.5
               -1              -18                7        3730642.5        2798834.3        159895.56       -399084.75        1285889.3        1158051.5
                0              -18                7        3498469.5        2780841.8        170345.94         106510.3        -19494.25       -95433.406
                1              -18                7        3312073.5        2678547.8       -166739.72        466943.44       -1067001.5       -1159494.4
                2              -18                7          3130046        2530638.8       -411948.53         801312.5       -2032465.8       -2168085.5
                3              -18                7        2908414.3        2361724.8       -633920.44        1106888.5       -2960618.8         -3088434
                4              -18                7          2647179        2171806.5       -832655.25        1383671.5       -3851459.5         -3920540
                5              -18                7          2346339        1960883.1       -1008153.3        1631661.6         -4704990         -4664405
                6              -18                7        2005895.1          1728955       -1160413.9        1850858.5         -5521207         -5320027
                7              -18                7        1625847.3        1476022.3       -1289438.1        2041262.5       -6300113.5         -5887407
                8              -18                7        1309911.8        1254198.5       -1439785.9        2182599.3         -6891357         -6357087
                9              -18                7        1291563.8        1147175.9       -1761899.8        2292234.8         -7084163         -6679652
               10              -18                7        1223201.5        1006486.9       -2098208.3        2420750.5         -7379412       -6947364.5
               11              -18                7          1142206           869421       -2400214.3        2528056.5         -7646875       -7195184.5
               12              -18                7        1048982.5        736491.69         -2658741        2614725.3       -7896226.5         -7420669
               13              -18                7        945556.88        620002.38       -2610719.5        2700979.5         -8421554       -7540274.5
               14              -18                7        807194.44        490609.09         -2683999        2725839.3         -8539660         -7628397
               15              -18                7        660422.38        373841.28       -2746161.3          2719295         -8595973       -7675319.5
               16              -18                7        505249.13        269709.28       -2797134.5        2681368.5         -8590702       -7681038.5
               17              -18                7        341674.75        178213.17         -2836919        2612059.8         -8523849         -7645553
               18              -18                7        169699.22        99352.922       -2865514.5        2511369.3         -8395414         -7568864
              -18              -17                7        116574.72        40037.203          3156005       -2375044.3          9086225          7009182
              -17              -17                7        329297.22        110785.44          3119632       -2457762.8          9177875          7045693
              -16              -17                7        528787.38        193407.44          3086739       -2510379.5          9241644        7051316.5
              -15              -17                7        715045.31        287903.16        3057325.8       -2532893.8          9277533        7026053.5
              -14              -17                7        930441.25         385620.5        3036714.8       -2514041.5          9128199          6969752
              -13              -17                7        1164187.3        476570.03          3036528       -2465950.5          8823600          6889001
              -12              -17                7        1374526.5        565415.19        3055632.8       -2402654.8          8515603          6786026
              -11              -17                7        1658436.5        696319.25        3047818.5         -2291820          8295694        6584849.5
              -10              -17                7          1970800        849432.13        3022489.3       -2150327.5        8071617.5          6340171
               -9              -17                7        2289163.5        1014609.8        2988938.8       -1985878.1        7816414.5        6071831.5
               -8              -17                7          2148459        950062.13        1823857.9       -2283186.3        7293648.5        5704544.5
               -7              -17                7        2370248.5        1029136.6        1105687.4       -2319587.5          6839687        5356221.5
               -6              -17                7        2807315.8        1214552.8        1045692.1       -2110165.3          6303470          4979833
               -5              -17                7        3285793.5        1411655.4        874417.25         -1876881        5652864.5        4478840.5
               -4              -17                7        3805681.5          1620444        591863.13       -1619734.5          4887873        3853244.3
               -3              -17                7          4366979          1840919        198029.44       -1338725.8        4008493.3        3103044.3
               -2              -17                7        4529559.5        2066069.9        581314.63       -850065.44          3035998        2074501.8
               -1              -17                7          4344755        2231442.8        499981.19       -358416.94        1657857.3        889348.88
                0              -17                7        4420899.5        2296149.5       -37869.594        89501.336       -474925.81       -24756.469
                1              -17                7        4164733.3        2176415.3       -412552.56        439600.88       -1587339.5       -1045446.8
                2              -17                7          3915471          2034315       -767840.44        754581.88       -2641926.8       -1987948.3
                3              -17                7        3626604.8          1871210       -1099891.3        1040769.8       -3659202.5       -2842207.3
                4              -17                7        3298134.5          1687100         -1408705        1298164.8         -4639166         -3608224
                5              -17                7        2930059.8        1481985.4       -1694282.1        1526766.6       -5581818.5         -4285999
                6              -17                7        2522381.3          1255866       -1956621.9        1726575.6       -6487159.5       -4875531.5
                7              -17                7        2075098.3        1008741.6       -2195724.8        1897591.8         -7355190       -5376822.5
                8              -17                7        1836062.1        932015.19       -2516580.3        1981732.5         -7563158       -5774251.5
                9              -17                7        1710803.6         874202.5       -2750614.3        2046741.4         -7563875       -6110280.5
               10              -17                7        1613605.3         754023.5       -3037727.5          2176284       -7834462.5         -6389315
               11              -17                7        1503773.8        637467.63       -3290538.3          2284617         -8077265         -6648458
               12              -17                7        1383633.4        542598.56       -3267999.5        2384146.8         -8518290         -6821051
               13              -17                7        1232639.8        449037.94         -3197113        2469363.5         -8968778         -6945795
               14              -17                7        1048148.6        351571.84         -3142513        2537621.3         -9370778       -7037913.5
               15              -17                7        855409.31        243246.25         -3164901        2549770.3         -9427196         -7099383
               16              -17                7        655862.31        145918.31         -3184422        2526814.5         -9388848         -7120313
               17              -17                7        447914.19         61226.25       -3192754.5        2472476.5         -9288918         -7100040
               18              -17                7        231564.88       -10829.984       -3189897.5        2386756.3         -9127405         -7038563
              -18              -16                7        74253.375       -43148.563          3454676       -2240856.3          9690648          6486520
              -17              -16                7        335031.09        20959.789        3453481.5         -2309433          9809785        6507270.5
              -16              -16                7        582576.38        96941.891        3455767.3       -2347907.8          9901041          6497133
              -15              -16                7        867964.19        175102.25        3461718.5       -2343688.8          9820894          6458161
              -14              -16                7        1180065.3        245483.75        3483317.8       -2308918.8          9597499          6396787
              -13              -16                7        1468759.3        313760.94        3524208.3         -2258945          9370704          6313188
              -12              -16                7        1734046.4        379933.56        3584390.5         -2193766          9140510          6207364
              -11              -16                7        1978904.3        445738.88        3660791.5       -2112216.3          8908110        6076158.5
              -10              -16                7        2309067.3        571331.13        3645708.3       -1974791.5          8695473          5822780
               -9              -16                7        2607590.5         685136.5        3535573.5       -1856807.9          8472098          5551699
               -8              -16                7          2715014        627835.44          2481940       -2071547.8          8492114          5303474
               -7              -16                7        3130451.5         667460.5        1238301.9       -2167471.8          8624085        5011772.5
               -6              -16                7        3781542.8        828784.75        725212.69       -2029021.3        8320441.5          4704347
               -5              -16                7          4482412        1027995.4        539901.69       -1794330.6        7670804.5          4299303
               -4              -16                7        5170063.5        1251391.8        815572.38       -1467580.6          6732344          3699026
               -3              -16                7        5536303.5          1453510        1304416.8       -1077375.3          5396296        2842741.5
               -2              -16                7        5533590.5        1604565.3        1285669.5       -709283.13        3817743.8        1787378.3
               -1              -16                7          5388716        1691115.1        665262.38       -349651.59          1832096        743299.63
                0              -16                7          5486754        1751942.3       -133816.33        51406.871       -445415.09        -64243.77
                1              -16                7          5392963          1714547       -681099.31        392363.25       -2193804.5       -953945.88
                2              -16                7          5076466          1578255       -1146466.3        687956.13         -3337515       -1830357.5
                3              -16                7          4720365        1420958.5       -1588596.3        954756.13         -4443914       -2618527.5
                4              -16                7        4324659.5        1242657.3       -2007489.3        1192763.1         -5513001         -3318455
                5              -16                7          3889350        1043351.3       -2403145.3        1401977.1         -6544776       -3930140.3
