           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -6730.5078       -195943.22        3349342.5        -10635430        408196.88        -138428.7
              -17              -18                7        66525.672       -152900.98          3495337        -10509430        439359.91       -139727.33
              -16              -18                7        116951.88       -122489.66          3714806        -10372447        464027.44        -137205.2
              -15              -18                7        144548.06       -104709.22        4007749.8        -10224481        482199.38       -130862.41
              -14              -18                7        149314.23       -99559.641          4374168        -10065532        493875.75       -120698.89
              -13              -18                7        179449.13       -91141.055          4831613         -9877118           409203       -112906.94
              -12              -18                7        240082.84        -102730.7          5372636         -9688717        344714.53       -99784.359
              -11              -18                7        298777.97       -143418.78        5954234.5         -9523474        351370.22        -77654.25
              -10              -18                7        350097.78       -192256.13          6584634         -9360033        347490.66         -54923.5
               -9              -18                7        394042.31       -249242.73        7263834.5         -9198394        333075.88         -31592.1
               -8              -18                7        259027.47       -175695.91          7928797         -8949575        21847.016       -35968.254
               -7              -18                7        250164.91       -153205.48          8757939         -8648260        143150.95       -72472.633
               -6              -18                7         253577.7       -143692.05          9500224         -8368557         234267.5       -91457.133
               -5              -18                7        269265.75       -147155.56         10155651       -8110469.5        295196.75       -92921.758
               -4              -18                7        297229.13       -163596.03         10724220       -7873994.5        325938.34       -76866.555
               -3              -18                7        337467.81       -193013.58         11205933       -7659133.5        326492.63       -43291.371
               -2              -18                7        389981.84       -235408.08         11600790       -7465886.5        296859.63        7803.5806
               -1              -18                7        314643.25       -293203.63         12091206         -7370749        315650.38        25226.969
                0              -18                7       -16792.457       -351608.06         12169384       -7416740.5        499935.72        13816.717
                1              -18                7       -63111.238       -311508.31         11907550       -7569919.5        593725.88        27732.797
                2              -18                7       -117275.77       -275068.53         11602580         -7695545        557135.56        16379.883
                3              -18                7       -143669.27        -254262.5         11258634         -7835960        526654.63        12.816406
                4              -18                7        -142291.7       -249090.22         10875714       -7991166.5        502282.94       -21368.395
                5              -18                7       -113143.06       -259551.66         10453815         -8161163        484020.19       -47763.746
                6              -18                7       -56223.328       -285646.75          9992943         -8345948        471866.34       -79173.172
                7              -18                7        28467.508       -327375.63          9493093         -8545525        465821.72        -115596.8
                8              -18                7        152528.91       -365213.84          8968183         -8743955        341409.19       -89296.625
                9              -18                7        166012.39       -356679.75          8544247         -8893066        145156.52        6700.2236
               10              -18                7        83678.547       -351045.81          8180835         -9039863        154280.19        9103.7939
               11              -18                7        17991.168       -342948.13        7841788.5         -9173252        154538.58        8797.4971
               12              -18                7       -31536.404       -331339.25          7520864         -9293635        153891.63        5981.4502
               13              -18                7       -77108.758       -282374.09        7053695.5         -9407198        410601.28        7896.6377
               14              -18                7       -86497.641       -262691.25          6719815         -9478541        431344.44       -3330.6875
               15              -18                7       -78365.422       -239711.47          6446031         -9523844        440970.03       -13391.298
               16              -18                7       -52721.875       -213414.75          6232305         -9543116        439619.13       -22277.158
               17              -18                7       -9567.0117       -183801.09        6078638.5         -9536356        427291.53        -29988.26
               18              -18                7        51099.219       -150870.55          5985031         -9503566        403987.41       -36524.617
              -18              -17                7        15394.109       -64066.055          3355236        -10830582        1057531.4       -260227.45
              -17              -17                7        106630.41       -10718.305        3525958.3        -10705322        1108319.5       -254997.28
              -16              -17                7        175036.75        29998.566        3770154.8        -10569079        1152612.1       -245946.39
              -15              -17                7        220613.02         58084.57        4087825.8        -10421852        1190409.3        -233074.8
              -14              -17                7        291302.19        86551.641          4490529        -10245622        1138735.1       -219110.64
              -13              -17                7        380330.59        118524.11          4994520        -10038766        1018971.4       -207420.92
              -12              -17                7        442170.94        143218.25          5594493         -9817076        912973.69       -196603.92
