           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        1099286.9         -5072861        4650112.5         -8784393        533224.06       -127135.97
              -17              -18                7          1137343         -5120092        4754522.5         -8703942        829387.44       -218856.16
              -16              -18                7        1154870.6         -5184612          4916321         -8606372        1087042.3       -300204.13
              -15              -18                7        1151869.9       -5266421.5          5135508         -8491685          1306188       -371179.81
              -14              -18                7        1128340.8       -5365518.5          5412083         -8359881        1486825.5       -431783.28
              -13              -18                7          1123650         -5449003          5769716         -8187905        1522576.9       -481931.94
              -12              -18                7        1163947.3         -5520730        6199353.5       -8024709.5        1528484.8       -480651.81
              -11              -18                7        1220595.5         -5608513          6659621       -7891356.5        1579573.4       -443027.94
              -10              -18                7        1271491.8       -5705848.5        7157909.5         -7753479        1607458.9       -404060.56
               -9              -18                7          1316636         -5812735        7694218.5       -7611075.5        1612141.3       -363749.53
               -8              -18                7          1115629         -5823253        8153342.5       -7361962.5        1256023.4       -311624.19
               -7              -18                7        1128402.8         -5917729          8772826       -7042624.5        1336201.5          -301304
               -6              -18                7        1159055.4       -6015130.5          9314195         -6746959        1348954.9       -277253.28
               -5              -18                7        1207587.1         -6115456          9777449         -6474967        1294283.6       -239471.97
               -4              -18                7        1273997.9         -6218705         10162588         -6226648        1172187.8       -187960.06
               -3              -18                7        1358287.5         -6324880         10469612       -6002003.5        982667.06       -122717.63
               -2              -18                7        1460456.3         -6433979         10698523         -5801032        725721.75       -43744.617
               -1              -18                7          1422201         -6562084         11072801       -5707654.5        516059.97       -14938.203
                0              -18                7          1104555       -6642052.5         11120981         -5749867        425703.75        55452.125
                1              -18                7        1036730.3         -6570261         10844210       -5942924.5        282136.25        141146.27
                2              -18                7        953192.88         -6493729         10528194       -6109006.5        30057.375        171340.17
                3              -18                7        884181.56       -6418126.5         10168407       -6290784.5       -197063.31        196723.94
                4              -18                7         829696.5         -6343453          9764850         -6488260          -399226        217297.58
                5              -18                7        789737.25       -6269709.5          9317521       -6701435.5       -576431.25        233061.14
                6              -18                7        764304.31         -6196895          8826421       -6930305.5        -728678.5        244014.59
                7              -18                7        753397.38         -6125011          8291550         -7174875       -855967.88        250157.94
                8              -18                7        826465.25       -6025347.5        7759593.5         -7422251       -1047741.6        301842.44
                9              -18                7        935143.63         -5926028        7331030.5         -7626461         -1215276        398743.31
               10              -18                7        911426.44         -5880348          6898711         -7828371         -1194496        420204.38
               11              -18                7        895305.56         -5831144          6495241         -8021690       -1170659.5        437869.13
               12              -18                7         886946.5         -5776761        6117180.5         -8206476         -1136811        450937.84
               13              -18                7        894857.88       -5663607.5          5684589       -8373156.5       -861545.06        430590.91
               14              -18                7        913110.81         -5540759          5349062         -8510757          -714539        358624.16
               15              -18                7        945559.88       -5416608.5          5077285         -8623806       -536149.75        279567.53
               16              -18                7        992207.25       -5291159.5          4869244         -8712303       -326282.25        193446.83
               17              -18                7        1053052.5         -5164411          4724938         -8776247       -84936.656        100262.09
               18              -18                7        1128096.1       -5036364.5          4644368         -8815640        187887.09          13.3125
              -18              -17                7          1207939         -4992459          4705943         -8966024        1124965.9       -158181.63
              -17              -17                7        1270564.9         -5028287        4838840.5         -8878478        1438316.1       -248678.98
              -16              -17                7        1312662.3       -5081403.5        5029126.5         -8773814        1713157.1       -328804.13
              -15              -17                7        1334231.4       -5151808.5          5276801         -8652033        1949489.9          -398557
              -14              -17                7        1377217.6         -5212177        5601480.5         -8488746        2047455.9       -455991.44
              -13              -17                7        1435186.5       -5257267.5          6013145         -8287669        2042679.3       -500849.81
              -12              -17                7          1468144         -5310146          6497208       -8072042.5        2036805.8       -534811.63
              -11              -17                7        1521571.5         -5383433          6982855         -7905893        2103397.8       -504900.06
              -10              -17                7        1579207.5       -5469408.5          7491471         -7751020        2168444.3       -458711.06
               -9              -17                7        1631091.6       -5564936.5          8038108         -7591621        2210287.5       -411178.53
               -8              -17                7        1355244.6         -5498826        8348461.5       -7303215.5        1910281.3       -363968.16
               -7              -17                7        1278501.6         -5539485          8697405         -6963094          2004838        -387477.5
               -6              -17                7        1403641.4         -5682349          9268323         -6653322          2136135        -373883.5
               -5              -17                7          1546660       -5828137.5          9761127         -6367224        2200006.8       -346558.94
               -4              -17                7        1707557.9         -5976851         10175815       -6104799.5          2196455       -305503.84
               -3              -17                7        1886334.5       -6128488.5         10512390         -5866049        2125477.8       -250718.13
               -2              -17                7        1905278.8         -6373388         11563854         -5937106        2207373.3       -275319.94
               -1              -17                7        1537857.3       -6548529.5         12204764         -5998334        2155824.5       -223207.72
                0              -17                7        1231581.8         -6828757         12114160       -5851455.5        2048189.5        8117.5542
                1              -17                7        1084542.9         -6773690         11746700         -6031479        1729847.5        58615.648
                2              -17                7        949071.75         -6716695         11324862       -6210651.5        1393477.3        76168.125
                3              -17                7        828126.63         -6660630         10859253         -6405522        1082064.5        88910.469
                4              -17                7        721707.63         -6605495         10349874         -6616089        795609.44        96842.758
                5              -17                7        629814.81       -6551288.5          9796722       -6842354.5        534112.63        99964.875
                6              -17                7           552448       -6498012.5          9199800       -7084317.5        297573.38        98276.945
                7              -17                7        489607.22       -6445665.5          8559108         -7341978        85991.953        91778.875
                8              -17                7        675561.81         -6265965          8056515       -7585443.5       -383340.03        267579.41
                9              -17                7        890633.38         -6113333          7588059         -7790931       -755424.88        415940.81
               10              -17                7        867039.44       -6067109.5        7126489.5         -7998111       -759825.81        430824.59
               11              -17                7        851041.63       -6017361.5          6693770         -8196699       -761170.63        441912.06
               12              -17                7        846532.13       -5913666.5          6194063         -8394076       -584899.63        427678.16
               13              -17                7        856320.81         -5791416        5749232.5         -8564626       -340956.69        397983.34
               14              -17                7        880077.25       -5662800.5          5388459         -8704318       -70156.883        357453.81
               15              -17                7        913737.63       -5526779.5          5107144         -8814759        105974.44        278845.25
               16              -17                7        961121.63         -5389082          4890080         -8900512        299500.25        189875.47
               17              -17                7        1022703.9         -5250086        4736752.5         -8961712        524504.25        93841.648
               18              -17                7        1098484.1         -5109791          4647160         -8998360        780986.31        -9256.207
              -18              -16                7        1320794.3       -4917042.5          4739394         -9154176        1631565.5       -184486.22
              -17              -16                7        1407989.6       -4941466.5        4900778.5         -9059534        1962102.4       -273760.78
              -16              -16                7          1474657       -4983179.5          5119552         -8947776        2254130.3       -352663.06
              -15              -16                7        1565305.4       -5020400.5          5411300         -8793189        2414274.5       -417393.75
              -14              -16                7        1673561.8         -5047376          5786368         -8599438        2477153.5       -467808.75
              -13              -16                7          1756807         -5082139          6233835         -8391139        2538935.3       -507327.16
              -12              -16                7        1815040.9       -5124689.5        6753699.5         -8168292        2599620.3          -535949
              -11              -16                7        1849690.1       -5175508.5        7342016.5         -7933209          2660908       -551664.56
              -10              -16                7        1914065.9         -5250124        7860959.5         -7761340        2763115.5       -498254.06
               -9              -16                7        1945423.3       -5316141.5          8405744         -7573732        2817744.3       -439932.47
               -8              -16                7        1750086.5         -5232772          8706956         -7234914        2878393.5       -416910.75
               -7              -16                7        1624899.5       -5187801.5          8745776         -6820748        3398171.3       -522302.75
               -6              -16                7        1748300.6         -5308026          9095219         -6453257        3829960.3       -581498.69
               -5              -16                7        1985806.3         -5499278          9617571         -6153052          4012376       -564630.94
               -4              -16                7        2319062.8         -5786846         10660680         -6041539        4041663.5       -574299.13
               -3              -16                7        2478728.5         -6112624         11964616       -6101681.5          3934871       -559450.13
               -2              -16                7          2284116         -6352793         12774884         -6144719        3792908.3       -457581.66
               -1              -16                7        1879900.5         -6522821         13117095       -6124255.5        3430606.5       -291244.66
                0              -16                7        1544985.9         -6807457         12872687       -5989665.5        3398347.3       -89272.453
                1              -16                7        1307273.5         -6977978         12699106         -6073578        3029413.5        30823.156
                2              -16                7        1119868.5         -6940521         12171446         -6265842          2608751        35734.223
                3              -16                7        946989.63         -6903994         11600016         -6473804        2213046.5        35835.191
                4              -16                7        788636.63       -6868396.5         10984813       -6697462.5        1842299.9        31126.021
                5              -16                7           644810         -6833727         10325840         -6936819        1496510.8        21606.766
                6              -16                7        515509.31         -6799989          9623096         -7191873          1175680        7277.3887
                7              -16                7        497713.56         -6672156          8971069       -7477042.5        751497.94        101001.27
                8              -16                7         626459.5         -6490231          8390998         -7736255        255753.25        261084.13
                9              -16                7        861904.88         -6310107        7841141.5       -7949688.5        -241122.2        422457.72
               10              -16                7        883747.56       -6244563.5        7346196.5         -8158096       -336163.19        452111.13
               11              -16                7        868426.31         -6154735          6797367         -8377748       -253419.75        443208.81
               12              -16                7        866125.06         -6029753          6256245         -8583027       -67657.117           415001
               13              -16                7        877791.38         -5898406        5799178.5         -8757447        144962.84        375958.38
               14              -16                7        903425.44       -5760694.5        5426167.5         -8901008        384439.72        326080.97
               15              -16                7        943026.88         -5616617        5137210.5         -9013710        650774.19        265368.72
               16              -16                7         992277.5         -5466982          4913796         -9096991        851995.88        177990.97
               17              -16                7        1054596.4       -5315737.5          4751445         -9155446        1060658.3        79108.063
               18              -16                7        1131113.5         -5163195          4652830         -9189350        1300798.9       -26838.875
              -18              -15                7        1437852.4       -4846610.5          4750464         -9348846        2053022.5        -206049.7
              -17              -15                7        1549617.8         -4859631          4940337         -9247111          2400746       -294101.44
              -16              -15                7        1687912.9         -4873674        5199175.5         -9101231        2623034.3          -366139
              -15              -15                7        1846457.1         -4882534          5537647         -8914806          2753568       -422110.56
              -14              -15                7          1979990       -4899181.5          5948517         -8713834        2883005.5       -467185.56
              -13              -15                7        2088511.8         -4923617          6431786         -8498314        3011345.5       -501363.97
              -12              -15                7        2172022.3         -4955840        6987452.5         -8268248        3138588.3       -524645.88
              -11              -15                7          2230521         -4995850          7615518         -8023633          3264735       -537031.19
              -10              -15                7        2276066.5         -5047995          8266375         -7784437          3391472        -522689.5
               -9              -15                7        2292340.3         -5074229          8804675         -7556269        3522645.8       -457595.06
               -8              -15                7        2199243.8       -4984824.5          9104805         -7172574          3977115       -462375.81
               -7              -15                7        2176296.8       -4933818.5          9142545         -6713530          4890713       -595570.31
               -6              -15                7          2223499       -4921211.5          8917892       -6179134.5          6263436       -857178.38
               -5              -15                7        2874564.5       -5386266.5         10830918         -6202191        6120069.5       -923802.13
               -4              -15                7        3175740.5         -5780220         12291827       -6221797.5        5804603.5       -857203.75
               -3              -15                7        3122639.5         -6088564         13259073         -6224299        5453968.5       -703586.44
               -2              -15                7          2715260       -6311299.5         13732650       -6209695.5        5068162.5       -462950.06
               -1              -15                7        2379390.8         -6497014         13959557         -6148770          4460740       -273597.59
                0              -15                7        2068269.8         -6801419         13595504         -6024082          4495127       -122928.75
                1              -15                7        1717978.1       -7156534.5         13614622       -6071427.5        4104978.8        60066.094
                2              -15                7          1465583         -7165208         13067948         -6274576        3675879.5        50038.461
                3              -15                7        1240770.1         -7148218         12390694       -6495628.5          3195883        37498.004
                4              -15                7        1030483.6         -7132158         11669670         -6732379        2740844.5        20147.461
                5              -15                7           834723         -7117027         10904874         -6984827          2310764       -2013.2373
                6              -15                7        671918.13       -7048661.5         10130801       -7278788.5        1871543.8        22960.641
                7              -15                7        622188.06         -6872503          9431814         -7599626        1371105.5        152013.11
                8              -15                7        679157.94         -6698145          8763041       -7874684.5           869537        282356.44
                9              -15                7        842827.25         -6525588          8124483         -8103964        366837.47        413990.63
               10              -15                7        960540.56       -6386814.5          7494501         -8324172        132894.44        477183.22
