           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -1969376.3          2855198       -296029.94       -248327.94       -163648.92       -8527.6211
              -17              -18                7       -2076682.3          2915739         -1114573       -575255.13       -193314.89        19101.529
              -16              -18                7       -2172461.3        2958038.8       -1925985.5       -925717.13       -203767.84        64068.043
              -15              -18                7       -2256713.3        2982097.5       -2730266.5       -1299713.8       -195007.67        126371.86
              -14              -18                7       -2329438.3        2987914.3       -3527417.3       -1697245.3       -167034.52        206013.06
              -13              -18                7       -2422717.5        2935942.5       -4440676.5       -2068321.5        37554.156        253342.92
              -12              -18                7         -2505636        2815607.3       -5387030.5         -2434951        282713.31        198050.97
              -11              -18                7         -2546623          2671828         -6219272         -2846411        417404.97        94232.484
              -10              -18                7         -2562075        2522898.5         -7045910         -3279965        558427.88       -6302.7832
               -9              -18                7       -2551992.5          2368818         -7866944       -3735612.5        705782.13       -103555.02
               -8              -18                7       -1611245.8        2235119.3         -8779323       -4300973.5        1009645.7       -280174.88
               -7              -18                7       -1564978.3        2032227.9         -9474844         -4879787        882451.75       -428113.69
               -6              -18                7         -1525539          1795279        -10117048       -5374992.5        862806.75       -536346.13
               -5              -18                7       -1492928.3        1524272.3        -10705933         -5786591        950710.38       -604872.38
               -4              -18                7       -1467145.8        1219207.5        -11241502       -6114581.5        1146162.9       -633692.44
               -3              -18                7       -1448191.5        880084.88        -11723754       -6358965.5          1449164       -622806.38
               -2              -18                7       -1436065.9        506904.44        -12152686       -6519741.5        1859713.9       -572214.13
               -1              -18                7       -1032261.8        186674.03        -13231282       -6558973.5        1889828.3       -471488.66
                0              -18                7       -145380.78        36056.578        -13258617       -6542686.5        1703756.3          -514834
                1              -18                7        487587.53       -356362.94        -12341763         -6354935        1700945.5       -615450.81
                2              -18                7          1123753       -682332.13        -11352023       -6162320.5        1616935.3       -641528.88
                3              -18                7        1554028.3       -986453.63        -10450596         -5934557        1461033.5          -635761
                4              -18                7        1778413.6       -1268727.5         -9637485         -5671646        1233240.5       -598147.63
                5              -18                7        1796908.9         -1529154         -8912684       -5373585.5        933555.63       -528688.19
                6              -18                7        1609514.3       -1767732.9         -8276195       -5040376.5        561979.81       -427383.13
                7              -18                7        1216229.4       -1984464.3         -7728022       -4672019.5        118511.83       -294232.16
                8              -18                7        678654.69         -2166040       -6970160.5         -4273268        180988.64       -136353.88
                9              -18                7        818778.69       -2354357.8         -6291253         -3835410        862140.06        -39669.23
               10              -18                7          1354488       -2555770.8         -6174243       -3376538.5        732390.25        42326.504
