           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7         11670522        1528809.4        80103.711        41682.906        1418802.8           456895
              -17              -18                7         12384102        1500579.8        -259052.8        138838.83        1824727.4         589803.5
              -16              -18                7         13133309          1467221       -537608.56        217023.78        2224876.3        695650.38
              -15              -18                7         13918140        1428732.8       -755563.25        276237.66        2619249.3        774435.69
              -14              -18                7         14738597        1385115.1       -912917.19        316480.63          3007846        826159.25
              -13              -18                7         15528892          1347846       -1078006.6        360071.69          3317838        841882.44
              -12              -18                7         16149443        1351367.1         -1094894         370863.5        3391040.8        861916.31
              -11              -18                7         16686276        1376442.3       -952833.13        348449.19          3342690         886899.5
              -10              -18                7         17233986        1400130.4       -777796.38        316341.34        3289011.5        902221.81
               -9              -18                7         17792572          1422431        -569783.5        274539.97        3230005.5        907883.25
               -8              -18                7         18743272        1333165.4       -745906.25        292982.72        2999337.3           802944
               -7              -18                7         19782608        1316673.6       -451661.22        224140.47        2839394.5        775905.69
               -6              -18                7         20726494        1311272.4       -242604.13        167661.89        2691740.5        732037.81
               -5              -18                7         21574918        1316961.9       -118735.22        123547.02          2556375        671340.38
               -4              -18                7         22327886        1333741.5         -80054.5        91795.875        2433297.8        593813.31
               -3              -18                7         22985396        1361611.9       -126561.48        72408.422        2322509.3        499456.72
               -2              -18                7         23547452        1400572.9       -258256.86        65384.684        2224009.3        388270.59
               -1              -18                7         24027540        1440723.5       -295004.81        92875.344          2148717        291775.38
                0              -18                7         24176420        1480571.1        18857.564        108937.87        1659001.6        198753.19
                1              -18                7         23995392          1558063        87050.539        129531.27        1354299.3        101869.35
                2              -18                7         23704398        1634514.5        157255.34        146783.53          1105173       -566.01367
                3              -18                7         23280632        1713347.3        267716.34        151001.06        851192.63       -97606.797
                4              -18                7         22724100        1794560.4        418433.47        142183.88        592358.44       -189253.03
                5              -18                7         22034796        1878154.6        609406.94        120331.93        328669.84       -275504.78
                6              -18                7         21212724        1964129.1        840636.31        85445.367        60127.508       -356361.84
                7              -18                7         20257884        2052484.8        1112122.1            37524       -213269.13        -431824.5
                8              -18                7         19059106        2200856.5        1298676.9        26044.363        -462225.5       -487858.94
                9              -18                7         18063318        2480178.8        1271697.3         37483.18       -604669.56       -474832.16
               10              -18                7         17439854        2709553.5        1384933.4        -36767.75       -730275.75       -447681.47
               11              -18                7         16823620        2931248.5        1492125.9       -105162.29       -835797.81       -413549.44
               12              -18                7         16209237        3145483.3        1587738.9       -167060.81       -916744.94        -371612.5
               13              -18                7         15408147          3363731        1459491.6       -196652.33       -813891.31       -295824.84
