           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7         -9113181       -5335334.5          9094712        5290879.5       -48410.176       -39283.859
              -17              -18                7         -9005313       -5005809.5          8996648        5421403.5        -204558.7       -119280.54
              -16              -18                7         -8843572         -4682856          8884714          5598536       -395069.41       -200758.03
              -15              -18                7         -8627956         -4366474          8758912          5822276       -619941.81       -283716.25
              -14              -18                7       -8358463.5       -4056663.8          8619238        6092623.5       -879176.38       -368155.34
              -13              -18                7       -8092556.5       -3787709.5        8351652.5        6352162.5       -1119250.1       -489551.38
              -12              -18                7         -7826251         -3627747        8010035.5          6570810       -1370303.8       -643018.31
              -11              -18                7         -7520508         -3534799        7714951.5        6778134.5       -1659445.3       -778934.06
              -10              -18                7         -7204667       -3459045.5          7403776        6983390.5       -1945771.1        -902884.5
               -9              -18                7       -6878727.5       -3400485.5        7076508.5          7186576         -2229281       -1014869.5
               -8              -18                7         -6274375       -2704103.8          6692166          7928267       -2333132.3         -1288157
               -7              -18                7         -5579075       -2251030.8        5711168.5        8348119.5         -2810421       -1451738.5
               -6              -18                7         -4844722       -1842442.1          4691509          8683031       -3245408.5       -1580434.9
               -5              -18                7       -4071318.8       -1478337.5        3633187.8          8932999       -3638093.8       -1674246.1
               -4              -18                7       -3258862.5       -1158716.8        2536203.5          9098025       -3988476.5       -1733172.4
               -3              -18                7         -2407355       -883580.25        1400557.4          9178109       -4296558.5       -1757213.4
               -2              -18                7         -1516796       -652927.63        226248.53          9173251         -4562338       -1746369.5
               -1              -18                7       -630224.94       -512271.75       -1260071.8          8838633       -4617787.5         -1549693
                0              -18                7        331171.84        -324566.5       -2962795.5        8342203.5       -4351938.5         -1200805
                1              -18                7        1095437.8        165.42188       -4136936.8          7671646         -4574435       -816168.38
                2              -18                7        1904635.3        215097.39         -5228791          7120479       -4509900.5       -730848.88
                3              -18                7        2713816.8        379717.19       -6269834.5          6555585       -4380534.5       -666611.88
                4              -18                7          3522983        494024.72       -7260065.5        5976964.5       -4186337.5       -623457.25
                5              -18                7          4332134        558020.13       -8199485.5          5384617       -3927308.8       -601385.13
                6              -18                7        5141269.5        571703.19         -9088092        4778542.5       -3603448.8       -600395.38
                7              -18                7        5950389.5        535074.13         -9925888          4158741       -3214756.8       -620488.19
                8              -18                7          6831659        536376.25        -10460960        3521252.8       -2763997.8       -605857.56
                9              -18                7        7542488.5        623598.44        -10669895        3004171.5       -2409489.8       -425115.75
               10              -18                7        8019422.5        586174.63        -11168773        2586973.8       -2116858.3       -258446.22
               11              -18                7          8463148           548832        -11597010        2181443.5       -1823301.5       -104593.01
               12              -18                7          8875065        510452.38        -11947375        1790465.8       -1531465.8        34866.465
               13              -18                7          9327256        440705.78        -12011113        1513916.6       -1326923.1        103289.65
               14              -18                7          9751156         364208.5        -11964620        1119141.3       -1118982.3        132877.34
               15              -18                7         10114208        283877.47        -11827746        776091.13       -896355.63        139999.45
               16              -18                7         10416418         199718.5        -11600521        484862.19       -659042.13        124664.66
               17              -18                7         10657784        111731.72        -11282944        245454.66       -407041.63        86872.922
               18              -18                7         10838311        19917.074        -10875015        57868.563       -140354.25        26624.291
              -18              -17                7         -8965726         -5418209          9043764          5024360        126004.43        67163.281
              -17              -17                7         -8830326         -5067678          8912306          5127840       -40876.293       -10476.988
              -16              -17                7         -8641049       -4723717.5          8766979        5277927.5       -242119.06       -89598.047
              -15              -17                7         -8397899       -4386329.5          8607781          5474623       -477723.72       -170199.88
              -14              -17                7       -8126207.5       -4074854.5        8354345.5          5670212          -707910        -277734.5
              -13              -17                7       -7862784.5       -3797851.3        7962726.5          5852964        -913171.5       -423675.59
              -12              -17                7         -7596371       -3540528.5          7491721          6062338       -1123323.4       -588629.13
              -11              -17                7         -7289621       -3406140.5          7096937          6268244       -1400663.8       -734748.63
              -10              -17                7       -6963686.5       -3316373.3        6720411.5        6467152.5       -1692382.1       -862171.38
               -9              -17                7         -6627654       -3243800.5          6327794        6663992.5       -1981284.9       -977628.69
               -8              -17                7       -6030326.5       -2266467.3        6030481.5          7458822       -2094128.9       -1465661.8
               -7              -17                7       -5484196.5       -1602404.8        5305692.5        8045186.5         -2607347         -1922552
               -6              -17                7       -4815726.5       -1261014.5        4180975.3          8425005         -3230131       -2203021.8
               -5              -17                7       -4108204.8          -964108          3017595          8719882         -3810614       -2448606.3
               -4              -17                7       -3361631.3       -711685.69        1815552.8          8929817       -4348794.5         -2659306
               -3              -17                7         -2576006       -503747.44        574848.38          9054809         -4844673         -2835120
               -2              -17                7       -1842633.3       -557514.44       -1315545.5          8624575       -4880118.5       -2174932.5
               -1              -17                7       -1006907.2       -499226.31       -3155069.5        8202300.5         -4641569       -1390014.9
                0              -17                7        7608.5601       -376039.97         -4804081          7891311       -4621378.5       -1362738.6
                1              -17                7           911811       -130062.98         -5925832          7330447         -4701851       -1102685.1
                2              -17                7        1801789.5        49639.094         -6967011          6789627         -4652191       -1004951.3
                3              -17                7        2691752.5        179028.84         -7957379          6235079       -4537699.5          -928300
                4              -17                7          3581700        258106.56         -8896933        5666804.5       -4358376.5       -872730.94
                5              -17                7        4471631.5        286871.84         -9785676        5084802.5         -4114222        -838244.5
                6              -17                7        5361547.5        265325.13        -10623608          4489074         -3805236       -824840.38
                7              -17                7          6251450        193466.08        -11410729        3879618.3       -3431418.3       -832518.75
                8              -17                7        7357802.5        433026.94        -11179004        3301223.8       -3024888.3       -619703.06
                9              -17                7          8185361        667082.38        -10960443        2734726.5       -2654082.8       -422486.13
               10              -17                7          8614492        631747.13        -11390246        2335250.5       -2349118.8       -264074.09
               11              -17                7          9010417        596492.94        -11749409        1947442.8       -2043229.8       -118478.53
               12              -17                7          9375123        545806.56        -11835708        1644183.3       -1805091.9       -19294.688
               13              -17                7          9756167        499953.66        -11834715        1386377.6       -1586927.8        46601.578
               14              -17                7         10158456        463716.22        -11800122        1157734.9         -1372182        86181.156
               15              -17                7         10526562        402036.69        -11669730        845749.75         -1154815        93391.438
               16              -17                7         10831708        333222.16        -11444803        571607.69       -922998.75        77257.852
               17              -17                7         11076014        260579.73        -11129523        349287.09       -676495.56        38667.324
               18              -17                7         11259474        184109.44        -10723891        178787.84       -415305.44       -22380.109
              -18              -16                7         -8813368       -5562148.5          8920774          4747347        334091.84        165520.23
              -17              -16                7         -8650432         -5190611          8755921          4823782        156478.92        90236.352
              -16              -16                7         -8433622         -4825645          8577199          4946824        -55495.98        13471.688
              -15              -16                7       -8156327.5       -4471734.5          8337725        5078409.5       -275717.31        -80257.43
              -14              -16                7       -7857593.5       -4138524.3        7990925.5          5205915       -483570.44       -203217.03
              -13              -16                7         -7555868         -3824996          7564738          5360041       -696313.63       -345188.88
              -12              -16                7         -7251151         -3531148          7059164          5540788       -913946.75       -506173.03
              -11              -16                7         -6942775       -3261668.8          6480057          5747335       -1138742.1       -684561.31
              -10              -16                7         -6606747       -3157888.3        6038181.5          5939896       -1435853.3       -815456.19
               -9              -16                7         -6230044         -2975533          5587991        6175463.5       -1714875.8       -977172.19
               -8              -16                7         -5665587         -1962254        5127555.5          6756932       -2058335.5       -1604289.1
               -7              -16                7       -5304346.5         -1100983        4524894.5        7179260.5         -2790662       -2339185.8
               -6              -16                7         -4821409       -671637.44        3466241.5        7558984.5       -3655918.8       -2890838.5
               -5              -16                7         -4179770       -441929.38        2197803.8          7898769       -4424198.5       -3288196.5
               -4              -16                7       -3582067.5       -433027.44        540669.75          7996440         -4907706         -3324792
               -3              -16                7         -2875974       -544445.25       -1385342.3        7870988.5         -4997487         -2822616
               -2              -16                7       -1916158.1       -545644.25       -3150496.3        7703167.5         -4923922         -2080228
               -1              -16                7       -1100923.4       -419517.97         -4780676          7656899         -4602590         -1550983
