           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -10307.984       -67786.813        -21576644         19947072        309549.22       -226469.88
              -17              -18                7       -113361.97       -67936.648        -23049610         18405672        191055.81        -196479.7
              -16              -18                7       -194708.16       -70124.625        -24533626         16804206        147174.83       -163831.77
              -15              -18                7       -254346.61       -74350.711        -26028682         15142673        177906.27       -128526.13
              -14              -18                7       -292277.31       -80614.914        -27534782         13421069        283250.19       -90562.695
              -13              -18                7       -154200.39       -5261.2773        -28834362         11732331        448279.06        63216.738
              -12              -18                7           157674         101199.8        -29752696         10153503        592714.69        204325.34
              -11              -18                7        526103.13        177871.58        -30500524          8594556        693439.94        238521.19
              -10              -18                7        945554.38        268616.69        -31177766          7007695        787434.81        260689.22
               -9              -18                7        1416027.9        373435.16        -31784420        5392919.5        874699.19        270829.47
               -8              -18                7       -47155.047       -67752.125        -34983004          3398416          1820573           382919
               -7              -18                7       -315851.53        -140251.3        -36309464        1090516.1          2000209        510409.44
               -6              -18                7       -460687.31       -171823.81        -37472420       -1136548.8          2136165        596160.69
               -5              -18                7       -481662.06       -162469.52        -38471860       -3282778.3        2228440.5        640172.56
               -4              -18                7       -378775.91       -112188.59        -39307784       -5348171.5        2277036.3        642445.31
               -3              -18                7       -152028.81        -20980.85        -39980192         -7332732        2281950.3        602978.69
               -2              -18                7        198579.05        111153.52        -40489092         -9236456        2243185.5        521772.94
               -1              -18                7         616080.5        340026.69        -39849448        -10948349        1580507.3        431332.44
                0              -18                7        431606.28         530180.5        -39387080        -12939837        412089.91        256924.53
                1              -18                7       -141262.56        228461.75        -38672680        -14035633         -1162152       -631218.56
                2              -18                7       -327734.59        145728.14        -38283568        -15299721       -1316773.5       -736358.25
                3              -18                7       -398029.19         126070.8        -37753324        -16486029       -1330669.1       -736743.63
                4              -18                7       -352146.59        169489.63        -37081948        -17594556       -1203839.5       -632374.94
                5              -18                7       -190086.44        275984.81        -36269432        -18625302       -936284.63       -423252.19
                6              -18                7        88150.781        445555.88        -35315784        -19578260          -528005       -109375.77
                7              -18                7        482565.81        678203.56        -34221004        -20453444        21000.703        309255.13
                8              -18                7        729537.31        817590.38        -32833482        -21039468        522290.56        618486.38
                9              -18                7        378591.56        643948.19        -31204458        -21362020        444283.47        402318.84
               10              -18                7        242501.56        634271.44        -29811168        -21991388        362677.25        310809.63
               11              -18                7         125577.4        622898.38        -28376206        -22605140        279135.13        226672.98
               12              -18                7        37094.746        611631.38        -26908226        -23205634        195870.55        153426.11
               13              -18                7        270180.63        675673.88        -25651418        -23870284        168313.33        192151.14
               14              -18                7        275937.38        672003.94        -23677768        -24126640        149928.88        206850.94
               15              -18                7        286344.56        653181.13        -21710764        -24393492        135550.58        236367.83
               16              -18                7        301547.41        619252.38        -19750812        -24671092        125165.12         280717.5
               17              -18                7        321545.91         570217.5        -17797916        -24959436        118772.56        339899.81
               18              -18                7           346340        506076.56        -15852076        -25258530        116372.88        413914.88
